"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"CCDC3","Ccdc3",0.791165,0.996757,1.054344,82,25,44,0.947422,5.786897,4.144643,4.953672,258,248,317,0.290201333333333,1.50939388271185
"CCDC30","Ccdc30",7.235176,5.54696,7.872367,498,108,210,6.88483433333333,10.626542,7.77791,9.079008,291,358,324,43.6281093333333,0.176678655025254
"CCDC32","Ccdc32",14.207985,14.502573,15.39795,1011,253,409,14.702836,42.838476,60.774401,63.222893,560,724,717,10.116592,1.41255845316622
"CCDC33","Ccdc33",0.557475,0,0.271777,15,0,4,0.276417333333333,1.552046,0.715027,1.554987,24,16,15,2.273555,0.38991779069951
"CCDC34","Ccdc34",2.799105,3.517042,3.433576,166,50,71,3.24990766666667,7.253462,5.967887,6.378421,124,128,147,150.339772666667,0.0280818954051642
"CCDC38","Ccdc38",0.088995,0.140735,0.122354,13,4,7,0.117361333333333,0.950793,0.543937,0.206495,18,10,11,19.6353613333333,0.054147892798388
"CCDC39","Ccdc39",3.332229,3.645579,4.820778,347,88,130,3.932862,3.925358,4.312573,3.136,73,102,106,0.548664333333333,3.18523639618054
"CCDC40","Ccdc40",10.561037,10.013982,17.537262,393,101,159,12.7040936666667,11.941338,12.543703,8.571275,174,306,198,0,13.7040936666667
"CCDC42","Ccdc42",0,0.116788,0,0,1,0,0.0389293333333333,0,0,0,0,0,0,18.1921303333333,0.0541330907663178
"CCDC43","Ccdc43",30.640384,28.332011,26.853268,1461,390,605,28.6085543333333,13.444771,13.908145,12.054475,381,546,508,21.6104096666667,1.30950985717803
"CCDC47","Ccdc47",74.775399,73.327837,72.500148,5508,1492,2201,73.5344613333333,20.545273,20.407904,20.015268,659,878,922,105.511281,0.699779972915107
"CCDC50","Ccdc50",11.969929,11.092389,12.880902,2595,638,1103,11.9810733333333,13.109247,10.498528,10.170225,1428,1924,1842,221.461162333333,0.0583520880551844
"CCDC51","Ccdc51",3.346652,3.048823,2.696843,195,43,61,3.03077266666667,8.716214,8.054659,8.909829,155,199,232,39.7602186666667,0.0988898685659652
"CCDC54","Ccdc54",0.021802,0,0,1,0,0,0.00726733333333333,0,0,0.042271,0,0,1,3.772474,0.211057689016919
"CCDC57","Ccdc57",1.026242,0.603405,1.302991,85,14,39,0.977546,44.895987,75.530814,66.176753,481,627,492,4.389831,0.366903155219524
"CCDC59","Ccdc59",7.491704,6.566985,7.809963,431,118,160,7.28955066666667,12.644795,15.631376,8.123372,91,144,111,34.1479076666667,0.23584762840743
"CCDC6","Ccdc6",11.82524,10.576874,10.767794,2321,491,850,11.056636,11.842909,7.86114,7.485619,1083,978,987,11.497463,0.964726680927161
"CCDC60","Ccdc60",0.758565,0.413408,0.506449,89,13,23,0.559474,0.809494,0.233106,0.732016,10,2,5,51.3720486666667,0.0297768378305308
"CCDC61","Ccdc61",8.456271,4.198297,6.85804,205,40,93,6.50420266666667,2.941999,1.140898,3.64262,28,23,42,0.494599333333333,5.02087917430714
"CCDC62","Ccdc62",2.248904,1.963843,1.162455,125,37,38,1.791734,1.823738,2.579725,0.592558,45,54,39,6.94149633333333,0.351537529304406
"CCDC63","Ccdc63",2.443022,1.079501,1.727327,20,7,15,1.74995,0,0,0.057101,0,0,2,0.182455,2.32562761373583
"CCDC65","Ccdc65",0.842833,0.883863,0.790707,46,16,23,0.839134333333333,13.310699,12.092919,9.586082,182,233,188,5.01208566666667,0.305906208810398
"CCDC66","Ccdc66",3.913514,4.166781,3.592168,474,113,186,3.890821,15.478172,16.939517,14.372372,255,316,301,0.0921726666666667,4.47806573930007
"CCDC68","Ccdc68",21.16025,23.101459,18.689616,1159,292,411,20.983775,1.36502,2.509745,4.143539,87,177,256,9.622002,2.06964515728768
"CCDC69","Ccdc69",0.134581,0.158296,0.147939,7,2,3,0.146938666666667,1.482846,0.735517,0.29634,16,16,12,10.5151346666667,0.0996027141555502
"CCDC70","Ccdc70",0,0,0,0,0,0,0,0,0,0,0,0,0,8.58250233333333,0.104356875189212
"CCDC71","Ccdc71",12.364806,9.427075,9.628816,878,209,311,10.4735656666667,5.32425,4.437175,4.244081,144,165,166,30.2798183333333,0.366804101750165
"CCDC73","Ccdc73",5.31587,7.373741,8.133168,330,93,144,6.94092633333333,0.325195,0.244031,0.180541,16,20,15,39.003845,0.198504077128919
"CCDC77","Ccdc77",2.48634,2.422299,3.674759,228,63,107,2.86113266666667,6.47838,3.968361,6.0448,62,84,83,0,3.86113266666667
"CCDC78","Ccdc78",0.426335,0.064584,0.281814,31,1,9,0.257577666666667,4.511021,5.786089,3.856803,73,113,103,13.2672513333333,0.0881443550187219
"CCDC8","Ccdc8",0.746655,0.755996,0.582868,155,38,47,0.695173,1.513406,0.217641,0.332837,78,15,25,862.441609666667,0.00196327462218832
"CCDC80","Ccdc80",1.773922,3.597596,2.222323,269,71,117,2.53128033333333,12.079146,0.061088,0.368541,335,17,25,58.5279793333333,0.0593213539730544
"CCDC81","Ccdc81",0.081762,0.168064,0.052284,8,4,2,0.100703333333333,0.959083,0.354125,0.327031,26,12,9,8.84847433333333,0.111763842406318
"CCDC82","Ccdc82",11.023222,11.494623,11.053641,1639,423,676,11.1904953333333,71.03006,94.391914,49.839813,1276,1693,1627,12.7477423333333,0.886727073999326
"CCDC83","Ccdc83",0.179398,0.323831,0.101409,9,4,2,0.201546,0.027485,0,0,1,0,0,21.5488596666667,0.0532863310057409
"CCDC85A","Ccdc85a",18.378278,20.193211,17.897743,2885,636,1103,18.8230773333333,4.046164,1.78777,2.467939,246,150,228,8.356383,2.11866886309948
"CCDC85B","Ccdc85b",4.240958,3.799826,6.624486,807,176,523,4.88842333333333,15.487545,11.38428,35.974723,148,156,650,16.4664866666667,0.337126947491444
"CCDC85C","Ccdc85c",2.966114,2.485911,2.681148,474,95,180,2.71105766666667,4.410035,5.934817,6.369014,364,555,590,41.0249396666667,0.0883060795827912
"CCDC86","Ccdc86",2.148132,1.708691,2.197727,271,53,110,2.01818333333333,10.706972,9.984082,9.492308,262,389,359,8.48649933333333,0.318155647018089
"CCDC87","Ccdc87",0.464312,0.469599,0.350931,61,15,18,0.428280666666667,0.043679,0.127778,0.075148,2,8,5,24.6578536666667,0.055666412523126
"CCDC88A","Ccdc88a",11.90107,9.932028,12.429172,2178,511,865,11.4207566666667,40.303251,43.211454,31.241098,2252,3057,2651,12.13475,0.945640888990401
"CCDC88B","Ccdc88b",0.658184,0.651551,0.380659,45,8,14,0.563464666666667,3.607983,3.630261,3.630513,150,154,177,0.576655666666667,0.991633556851454
"CCDC88C","Ccdc88c",0.298498,0.343333,0.35636,45,11,17,0.332730333333333,5.751091,6.255864,3.555408,209,470,341,0.088766,1.22407416592117
"CCDC89","Ccdc89",0.356395,0.396469,0.282925,29,8,9,0.345263,0.057467,0.021243,0,2,1,0,61.7240863333333,0.0214473112107348
"CCDC9","Ccdc9",84.42092,101.118343,84.990061,780,200,328,90.1764413333333,10.373091,4.114073,4.161744,98,111,110,9.64563733333333,8.56467663498587
"CCDC90B","Ccdc90b",6.287263,7.33941,6.013995,360,106,138,6.54688933333333,86.207002,87.139387,64.746585,1017,1395,1077,76.412636,0.0974891144816892
"CCDC91","Ccdc91",53.627334,146.269298,91.003333,1772,430,740,96.966655,26.331406,30.444668,26.823889,314,439,403,7.81280066666667,11.1164042743582
"CCDC92","Ccdc92",203.259664,187.281685,208.543129,10337,2039,4179,199.694826,38.838928,37.304393,43.543401,1214,1578,1846,98.4406446666667,2.01823737841549
"CCDC93","Ccdc93",6.342014,5.387008,6.157996,1695,352,654,5.96233933333333,57.95998,39.64257,41.391208,1070,1239,1087,12.924702,0.499999162160406
"CCDC96","Ccdc96",0.49555,0.741089,0.59541,74,27,35,0.610683,1.041472,0.681935,0.692757,32,29,33,5.57082933333333,0.245126287457981
"CCDC97","Ccdc97",15.719739,13.324402,15.669037,1444,293,556,14.9043926666667,8.908003,7.631114,8.466953,283,456,386,10.6716413333333,1.36265262206481
"CCDC9B","Ccdc9b",3.253533,3.360272,3.34057,649,165,246,3.318125,1.986846,1.696663,0.425329,105,46,47,25.69845,0.161736917311679
"CCER1","Ccer1",0,0.055768,0.034361,0,1,1,0.030043,0,0,0,0,0,0,72.919329,0.013934690884437
"CCHCR1","Cchcr1",1.655377,3.792408,1.725643,90,26,31,2.39114266666667,17.454638,12.076808,8.422205,230,269,259,6.309654,0.46392656433077
"CCIN","Ccin",0.025931,0,0,2,0,0,0.00864366666666667,0,0,0,0,0,0,0.429820333333333,0.705433852878019
"CCK","Cck",0.356738,0,0,3,0,0,0.118912666666667,0.235963,0,0.158431,2,0,2,0.460440666666667,0.766147295268414
"CCKAR","Cckar",13.516832,14.3919,11.361346,1250,303,399,13.090026,3.709834,0.084309,0.821465,97,3,31,74.601667,0.186371895741399
"CCKBR","Cckbr",0.464161,0,0.238942,49,0,10,0.234367666666667,6.470303,2.62626,8.812658,53,45,72,42.0220146666667,0.0286915356296192
"CCL1","Ccl1",1.344639,1.035229,1.502786,18,3,8,1.294218,0,0.12478,0,0,1,0,0.354862333333333,1.69332185533241
"CCL11","Ccl11",4.342852,5.362037,4.560344,156,48,64,4.75507766666667,0,0,0,0,0,0,291.739678333333,0.0196593700568105
"CCL13","Ccl2",2.042918,1.794168,1.6488,53,11,16,1.82862866666667,0,0,0,0,0,0,10.1204626666667,0.254362498346891
"CCL19","Ccl19",0.468901,0.807091,0,9,4,0,0.425330666666667,0.131946,0,0,1,0,0,19.9215366666667,0.0681274367832446
"CCL2","Ccl12",0.783715,2.240232,0.736292,10,7,3,1.253413,9.239175,0.350724,1.923637,78,4,23,5.480355,0.347729869737075
"CCL20","Ccl20",0,0,0,0,0,0,0,2.744248,0.862382,1.89077,7,3,7,26.623033,0.0362016727127684
"CCL21","Ccl21a",1.307908,1.313171,1.03301,37,9,11,1.21802966666667,0,0,0,0,0,0,20.197236,0.104637683265246
"CCL22","Ccl22",0.138024,1.159869,0.412147,9,3,3,0.570013333333333,0.238295,0.188476,0.120594,11,12,8,18.9450026666667,0.0787171282738025
"CCL24","Ccl24",0.070784,0.174641,0.662283,3,2,7,0.302569333333333,0.152788,0.117178,0.154166,3,3,5,6.26257866666667,0.179353559268388
"CCL25","Ccl25",3.017666,2.998555,5.233499,145,37,60,3.74990666666667,0,0.209464,0,0,3,0,23.5594976666667,0.193404064331229
"CCL28","Ccl28",0.837757,0.503942,0.904724,101,19,48,0.748807666666667,0.271192,0.146268,0.191609,11,6,9,12.4315583333333,0.130201397579209
"CCL4","Ccl4",0,0,0,0,0,0,0,0.038043,0,0,1,0,0,0.283448666666667,0.779150756841073
"CCL5","Ccl5",0.390767,0,0.200447,5,0,1,0.197071333333333,0.548091,0.427439,0.218965,9,10,6,14.0256816666667,0.0796683544806453
"CCL7","Ccl7",0.329529,1.167601,0.420027,8,7,4,0.639052333333333,0.403608,0.098746,0.073957,3,1,1,26.3838873333333,0.0598546259477988
"CCM2","Ccm2",31.668284,29.338598,35.732767,1628,345,604,32.2465496666667,29.643765,20.472319,27.347095,557,593,746,40.398988,0.803076385989596
"CCM2L","Ccm2l",1.304495,2.160213,1.176883,67,14,30,1.547197,0.624539,0.622295,0.57077,22,31,33,4.964323,0.427072276266728
"CCN1","Ccn1",0.7747,0.733783,1.077316,61,14,34,0.861933,8.699197,0.845655,0.646703,210,37,30,24.0717696666667,0.0742641235443173
"CCN2","Ccn2",2.372755,3.575541,3.888742,221,82,149,3.27901266666667,20.801158,1.085644,0.579915,698,50,30,40.6842246666667,0.102653046827291
"CCN3","Ccn3",5.115801,5.200708,5.073319,570,145,220,5.12994266666667,4.174254,4.547955,3.487766,150,225,191,0.028026,5.96282843689427
"CCN4","Ccn4",0.940279,0.924117,1.017646,194,49,77,0.960680666666667,0.082254,0,0,7,0,0,24.165897,0.0779102237709495
"CCN5","Ccn5",0.402192,0.73622,0.565236,27,12,12,0.567882666666667,0.323109,0.197375,0.180067,12,10,10,314.970245666667,0.00496212123821528
"CCN6","Ccn6",0.043467,0.311643,0.190014,2,4,4,0.181708,0.169593,0.374599,0.469829,2,7,8,46.7513146666667,0.0247471301732537
"CCNA1","Ccna1",0.155004,0,0.090856,1,0,1,0.0819533333333333,12.581491,5.431869,10.5038,314,186,382,0.118645666666667,0.967199324659551
"CCNA2","Ccna2",0.811947,1.199971,0.855905,35,15,27,0.955941,1.093943,0.581353,0.507207,46,33,31,5.28503633333333,0.311205997271085
"CCNB1","Ccnb1",0.29885,0.125338,0.255187,18,3,6,0.226458333333333,5.420427,5.917998,6.961685,79,109,117,3.44281966666667,0.276054043456937
"CCNB1IP1","Ccnb1ip1",0,0,0,0,0,0,0,41.959117,56.105802,48.500977,465,770,744,57.501601,0.0170935492859418
"CCNB2","Ccnb2",0.139161,0.286089,0.267035,8,4,6,0.230761666666667,1.589469,0.15918,0.36468,21,5,8,39.9049883333333,0.030088302596183
"CCNB3","Ccnb3",0,0,0,0,0,0,0,0.055183,0.060924,0.086656,4,6,5,0.833401,0.545434413966175
"CCNC","Ccnc",38.344774,38.442727,34.42166,1730,439,676,37.0697203333333,97.146454,118.129854,127.751967,537,821,728,32.5862483333333,1.133491301425
"CCND1","Ccnd1",7.502699,9.011395,7.638158,1158,299,386,8.05075066666667,5.584819,0.27853,0.68411,212,26,28,0.624974333333333,5.56978069192067
"CCND2","Ccnd2",1.852613,1.219326,14.173625,275,81,126,5.74852133333333,7.296678,6.270172,9.57794,719,852,1394,0.417582333333333,4.7605850994663
"CCND3","Ccnd3",23.679765,15.531808,19.625291,515,114,195,19.612288,26.111834,17.241266,18.170281,267,296,338,10.0191446666667,1.87058874563585
"CCNDBP1","Ccndbp1",66.214699,48.551589,59.999652,2046,440,758,58.2553133333333,44.508435,51.73347,37.152327,824,1324,1139,16.9606233333333,3.29917911163811
"CCNE1","Ccne1",5.773483,4.602087,6.172615,385,63,151,5.51606166666667,4.141052,4.596081,4.410309,95,129,134,1.84853866666667,2.28751034448541
"CCNE2","Ccne2",1.864511,3.682291,2.064986,194,59,79,2.53726266666667,1.275912,1.05835,1.453346,19,18,31,0.485221666666667,2.38163955324289
"CCNF","Ccnf",0.814115,1.182685,0.79281,69,20,21,0.92987,2.862751,3.19962,2.653687,181,267,265,9.41727333333333,0.185256730648007
"CCNG1","Ccng1",48.990014,49.688228,48.988617,5321,1139,2009,49.2222863333333,90.425223,68.341963,79.988026,1427,1549,1518,209.523609,0.238558927295101
"CCNG2","Ccng2",11.162038,9.530236,15.86857,1034,235,383,12.186948,24.455979,26.815468,22.998832,856,1236,1203,20.742323,0.606510537075546
"CCNH","Ccnh",69.236777,76.508376,86.422196,938,271,453,77.3891163333333,41.303331,41.473136,34.592496,344,503,466,49.642449,1.54789347437233
"CCNI","Ccni",175.656267,133.830707,156.775375,9725,2118,3828,155.420783,590.416923,543.522413,600.419788,8564,10877,12424,28.692072,5.26809927579322
"CCNJ","Ccnj",1.299923,1.419315,1.332501,205,55,83,1.35057966666667,4.078659,6.426017,4.221102,256,548,370,94.385412,0.0246429681162007
"CCNJL","Ccnjl",0.873922,0.921866,1.620613,89,24,18,1.13880033333333,0.575015,0.243963,0.350875,34,26,18,0.209756,1.76796009553442
"CCNK","Ccnk",7.897772,8.095116,7.39042,647,148,255,7.794436,64.083932,34.059465,40.030321,385,417,414,104.497365666667,0.0833616644778337
"CCNL1","Ccnl1",17.751602,21.245527,22.279431,885,262,412,20.42552,21.73415,30.515751,26.098835,458,673,522,48.5073193333333,0.432774795495222
"CCNL2","Ccnl2",11.936102,13.59726,16.890967,1278,338,676,14.141443,96.178739,100.031516,74.537579,2184,3138,2457,47.0066993333333,0.315402708585853
"CCNO","Ccno",0.124594,0.057367,0.136088,9,1,4,0.106016333333333,0.082508,0.088696,0.140269,2,3,5,23.4552473333333,0.0452261356533408
"CCNQ","Ccnq",6.364212,5.034979,6.64533,281,54,115,6.01484033333333,12.046588,20.989049,19.062541,130,259,298,0.579311666666667,4.4417074105069
"CCNT1","Ccnt1",12.646698,15.377265,12.932879,1519,372,570,13.6522806666667,3.536379,3.386095,3.24295,396,516,523,76.0955036666667,0.190053634385967
"CCNT2","Ccnt2",11.955471,10.862975,12.343422,2790,713,1125,11.7206226666667,12.675732,11.283681,11.085696,851,1172,987,16.0977286666667,0.743994884622686
"CCNY","Ccny",21.134033,20.032611,20.096558,2118,520,900,20.4210673333333,53.305211,43.395097,38.144241,966,1091,1227,0.0525046666666667,20.3524677958673
"CCP110","Ccp110",32.875368,31.299427,36.643478,5345,1289,2238,33.606091,42.04146,53.244394,45.734244,2156,4433,3474,15.898273,2.04790696658765
"CCPG1","Ccpg1",67.365725,67.29425,66.509488,6702,1756,2663,67.0564876666667,22.24213,19.912815,13.374189,947,978,985,22.624331,2.8807794670108
"CCR1","Ccr1",0.131918,0.374566,0.145614,14,10,6,0.217366,0.024222,0,0,1,0,0,43.7680433333333,0.02719274530128
"CCR10","Ccr10",0.492264,0.982753,0.81237,33,16,22,0.762462333333333,2.188051,1.915433,3.248278,48,70,108,133.341514666667,0.0131192679917777
"CCR2","Ccr2",0.60378,0.764317,0.721532,88,29,37,0.696543,0,0.043795,0.02053,0,3,1,15.2434653333333,0.104444646827824
"CCR3","Ccr3",0.015309,0.061343,0,2,2,0,0.0255506666666667,0,0,0.085357,0,0,3,42.3397496666667,0.0236630500765314
"CCR4","Ccr4",0.023113,0,0.047195,3,0,2,0.023436,0.089827,0.097627,0,4,6,0,0.0362116666666667,0.987670794416199
"CCR5","Ccr5",3.010933,4.224834,1.061756,49,19,20,2.765841,0,0,0,0,0,0,71.9345253333333,0.0516331734907294
"CCR6","Ccr6",0.223119,0.761819,0,1,1,0,0.328312666666667,3.638633,2.070747,2.365836,128,114,152,0.432072333333333,0.927545792030524
"CCR7","Ccr7",0.038064,0,0.097746,3,0,3,0.04527,0,0,0,0,0,0,15.4670016666667,0.063476643845606
"CCR8","Ccr8",0,0,0,0,0,0,0,0,0,0,0,0,0,310.956716666667,0.0032055729098743
"CCR9","Ccr9",0.04823,0.113544,0.059152,10,5,5,0.073642,0,0,0,0,0,0,2.13249733333333,0.342743148916754
"CCRL2","Ccrl2",0.206546,0.169332,0.281947,17,3,10,0.219275,0,0,0,0,0,0,2.45753566666667,0.352642783053479
"CCS","Ccs",15.241426,14.390607,17.764976,380,99,206,15.799003,21.89667,15.640566,16.50884,229,242,248,127.356590666667,0.130877603656721
"CCSAP","Ccsap",2.410902,2.347575,1.767715,219,52,67,2.17539733333333,13.943445,15.115169,14.657254,1106,1638,1662,15.262016,0.195264678950834
"CCSER1","Ccser1",2.357476,2.441313,2.551091,248,48,101,2.44996,0.370506,0.53457,0.45951,27,32,38,11.589113,0.274043135525116
"CCSER2","Ccser2",149.225785,125.796731,158.816202,24150,5430,9517,144.612906,18.512476,13.668314,15.795157,1676,1808,2047,19.0893953333333,7.24824732571178
"CCT2","Cct2",101.139042,87.65178,89.966609,6183,1446,2193,92.9191436666667,137.298212,164.705985,136.602586,2733,4605,3785,17.1238403333333,5.18207741512326
"CCT3","Cct3",191.279798,164.114952,185.525205,7272,1753,2796,180.306651666667,97.012927,98.850329,82.317017,2251,3221,3083,2.30154966666667,54.9156214420117
"CCT4","Cct4",70.811887,65.854613,81.958447,4816,1052,1773,72.8749823333333,80.3014,99.040955,95.03253,2070,3345,3267,28.9455993333333,2.46697291014312
"CCT5","Cct5",125.332611,123.147229,128.347718,8589,2008,3147,125.609186,136.108372,153.061452,149.203841,2339,3913,3164,4.49372933333333,23.0461273786817
"CCT6A","Cct6a",256.825975,247.758724,269.324688,8109,2073,3271,257.969795666667,532.262913,589.334109,500.28807,2723,4268,3718,1.121759,122.054293473795
"CCT6B","Cct6b",0.850035,0.719936,0.9723,59,12,26,0.847423666666667,2.013536,1.068747,0.886189,33,34,34,0.853987333333333,0.996459702529431
"CCT7","Cct7",1290.38408,1387.75571,1269.524714,9446,2169,3455,1315.888168,540.023326,731.268274,652.812057,2564,4494,4039,5.022246,218.670603625292
"CCT8","Cct8",229.654078,249.36985,245.781546,8650,2260,3529,241.601824666667,117.065139,109.990612,91.734323,2480,3231,3095,0.0101026666666667,240.175412532323
"CCZ1B","Ccz1",18.739492,14.155491,18.341067,1033,219,420,17.0786833333333,99.278482,123.584852,102.874713,536,853,749,9.29935666666667,1.75532161070255
"CD101","Cd101",0.007406,0,0.095038,1,0,5,0.034148,3.961752,4.435635,5.208657,30,40,38,2.95556866666667,0.261441043538114
"CD109","Cd109",0.909104,1.10849,1.224573,224,67,119,1.08072233333333,0.222289,0.050666,0.079275,33,10,17,95.351217,0.021595184763814
"CD14","Cd14",0.532588,0.585348,0.547843,30,7,11,0.555259666666667,0.83238,0.354995,0.446453,6,6,5,149.124165,0.0103598222622365
"CD151","Cd151",211.369285,174.779668,189.969527,8474,1859,3088,192.039493333333,72.656465,71.448471,63.445619,1220,1289,1364,14.6076676666667,12.3682472907601
"CD160","Cd160",0.122366,0.082843,0.10398,12,2,4,0.103063,0.711232,0.324423,3.331356,14,6,6,63.676046,0.0170552015501999
"CD163","Cd163",0.964772,1.000238,1.177065,153,40,70,1.04735833333333,2.055101,1.012333,1.288195,11,7,9,37.97886,0.0525248386775122
"CD164","Cd164",94.729727,80.711616,99.270143,9304,2216,4078,91.5704953333333,19.831991,12.888132,14.192401,779,780,709,9.670735,8.67517517146976
"CD164L2","Cd164l2",14.691702,3.497995,37.441329,86,12,48,18.5436753333333,0.094619,0.353439,0.289888,2,8,8,0.248440666666667,15.6544686945475
"CD177","Cd177",0.111724,0.23083,0.297004,9,2,13,0.213186,0.721305,0.021403,0.156356,22,1,8,3.201259,0.288767248103485
"CD180","Cd180",0.427368,0.527022,0.522069,35,7,12,0.492153,0.045774,0.017899,0.025359,4,2,3,49.2271426666667,0.0297081004568128
"CD19","Cd19",0.089844,0.12459,0.181202,7,3,7,0.131878666666667,0,0,0.023535,0,0,1,48.790867,0.0227326563055563
"CD1D","Cd1d1",2.726753,2.858436,3.298375,121,24,40,2.961188,0.371405,0.132993,0.091877,13,9,7,24.2687863333333,0.156762099601697
"CD2","Cd2",0.098144,0.303633,0.078488,4,3,1,0.160088333333333,0,0.186597,0,0,1,0,9.60051766666667,0.109436951082232
"CD200","Cd200",67.016112,99.84005,65.501901,2626,675,1045,77.4526876666667,54.752971,58.554918,48.370128,1575,2302,1985,25.4145026666667,2.97006113106452
"CD200R1L","Cd200r1",0.021311,0.056634,0,1,1,0,0.0259816666666667,0,0,0,0,0,0,0.713413,0.598794141673179
"CD207","Cd207",0.07011,0.072171,0.044836,4,1,1,0.0623723333333333,0,0.053237,0.024992,0,2,1,8.024362,0.117722708079899
"CD209","Cd209d",0.105171,0,0,2,0,0,0.035057,0.059028,0.085698,0.019894,4,1,2,9.87709866666667,0.095159291252177
