"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"RASGRF2",8.0013,9.83744,14.98801,10.94225,4.43247,4.43247,2.19830942462637
"RASGRP1",15.33997,10.94278,7.42846,11.23707,0.60633,0.60633,7.61802991913243
"RASGRP2",94.97197,79.83252,31.61464,68.8063766666667,32.25038,32.25038,2.09941590642473
"RASGRP3",21.73438,20.44862,21.78286,21.3219533333333,2.2476,2.2476,6.8733690520179
"RASGRP4",2.48488,1.4093,1.63863,1.84427,2.72848,2.72848,0.762849740376776
"RASIP1",4.22429,3.78576,10.22505,6.07836666666667,6.36644,6.36644,0.960893819357338
"RASL10A",18.88506,33.60206,51.82441,34.77051,1.60991,1.60991,13.7056488537919
"RASL10B",66.49529,65.49085,34.9356,55.64058,8.16452,8.16452,6.18041970556014
"RASL11A",21.36994,22.79745,8.936,17.70113,6.15736,6.15736,2.6128530631406
"RASL11B",2.50144,2.98439,12.14771,5.87784666666667,4.19203,4.19203,1.32469316754076
"RASL12",19.06728,21.19472,8.2587,16.1735666666667,38.97225,38.97225,0.42963722749324
"RASSF1",16.89716,16.30363,15.709,16.3032633333333,41.73209,41.73209,0.404924339842337
"RASSF10",0.33132,1.46456,0.76469,0.853523333333333,1.2022,1.2022,0.841668937123483
"RASSF2",63.04959,63.44599,42.05818,56.1845866666667,14.85504,14.85504,3.60671349089417
"RASSF3",5.31764,13.01527,8.87045,9.06778666666667,4.34884,4.34884,1.88223739477469
"RASSF4",93.08346,84.08804,53.70338,76.9582933333333,186.47721,186.47721,0.415828106964752
"RASSF5",3.21377,1.7409,6.9041,3.95292333333333,20.30153,20.30153,0.23251491011835
"RASSF6",0.69577,0.63557,0.41512,0.582153333333333,4.1293,4.1293,0.308454045061379
"RASSF7",37.72042,25.22918,17.54427,26.83129,39.73539,39.73539,0.68322139545
"RASSF8",14.85956,15.00487,10.35614,13.4068566666667,6.69052,6.69052,1.87332672779821
"RASSF9",0.11596,0.60793,0,0.241296666666667,0.4077,0.4077,0.881790627737918
"RAVER1",23.4241,18.54192,31.81128,24.5924333333333,5.01789,5.01789,4.25272534614846
"RAVER2",14.61107,28.02014,18.61484,20.41535,2.97937,2.97937,5.38159306623913
"RAX",0.86142,0.11053,0,0.323983333333333,0.03136,0.03136,1.28372569552177
"RAX2",0.0994,0,0,0.0331333333333333,0,0,1.03313333333333
"RB1",14.99209,14.42457,14.00483,14.47383,13.24513,13.24513,1.08625403909968
"RB1CC1",27.73122,28.1583,60.45453,38.78135,24.14858,24.14858,1.5818527328382
"RBAK",7.62029,5.19505,3.60499,5.47344333333333,12.44018,12.44018,0.481648559270288
"RBBP4",60.24997,46.28573,41.77415,49.4366166666667,35.99288,35.99288,1.36341416690635
"RBBP4P1",0,0,0.30588,0.10196,0.04182,0.04182,1.05772590274712
"RBBP4P2",0.21536,0,0,0.0717866666666667,0.02091,0.02091,1.04983462466492
"RBBP4P3",0,0,0,0,0,0,1
"RBBP4P4",0,0,0,0,0.02091,0.02091,0.979518272913381
"RBBP4P5",0,0,0,0,0,0,1
"RBBP4P6",0,0,0,0,0,0,1
"RBBP5",12.60661,11.38491,14.70398,12.8985,4.82972,4.82972,2.38407676526488
"RBBP6",21.30367,20.94602,28.22814,23.49261,15.7018,15.7018,1.46646529116622
"RBBP7",204.22369,171.29865,86.91295,154.145096666667,108.11455,108.11455,1.42185525822786
"RBBP8",8.86273,4.44896,9.67884,7.66351,8.51995,8.51995,0.910037342633102
"RBBP8P1",0,0.13817,0,0.0460566666666667,0.01045,0.01045,1.03523842512412
"RBBP9",7.93504,9.58875,8.82676,8.78351666666667,4.46383,4.46383,1.79059682798818
"RBCK1",82.03405,84.80651,87.98352,84.94136,80.69389,80.69389,1.05199250519225
"RBFA",14.6939,18.79062,15.97118,16.4852333333333,19.64294,19.64294,0.847032124946027
"RBFOX1",335.2595,208.32723,200.63389,248.07354,31.71722,31.71722,7.6129188237876
"RBFOX2",51.13875,38.88001,62.20241,50.74039,58.80336,58.80336,0.865175301187091
"RBFOX3",230.49712,158.94658,227.79146,205.745053333333,32.37582,32.37582,6.19445614619606
"RBKS",5.00288,8.84265,10.9242,8.25657666666667,3.07346,3.07346,2.27241133254449
"RBL1",1.259,1.54746,1.48569,1.43071666666667,1.34856,1.34856,1.03498171929466
"RBL2",30.89529,26.30687,24.27358,27.15858,8.70812,8.70812,2.90051832898646
"RBM10",41.36491,35.28769,32.48858,36.3803933333333,21.00195,21.00195,1.69895819840211
"RBM11",2.89902,2.29356,4.71926,3.30394666666667,21.81735,21.81735,0.188626052835525
"RBM12",15.10805,8.53868,14.02668,12.5578033333333,5.88556,5.88556,1.96901970694226
"RBM12B",3.82671,4.86346,4.95959,4.54992,0.96176,0.96176,2.82905146399152
"RBM12B-AS1",0.7289,0.27633,0,0.335076666666667,0.19862,0.19862,1.11384481042087
"RBM14",35.78222,28.8215,32.92554,32.5097533333333,15.59726,15.59726,2.01899309484417
"RBM14-RBM4",24.20269,30.12027,9.83178,21.3849133333333,35.79426,35.79426,0.60838058255101
"RBM15",1.22587,0.88426,1.63863,1.24958666666667,1.07675,1.07675,1.08322458970346
"RBM15B",10.22112,8.78738,7.47215,8.82688333333333,8.97993,8.97993,0.98466455509541
"RBM17",79.59887,79.58382,54.62101,71.2679,38.33456,38.33456,1.837262193857
"RBM18",9.88981,9.47821,8.78306,9.38369333333333,13.20331,13.20331,0.731075596697765
"RBM19",45.34071,51.67422,53.15717,50.0573666666667,16.60084,16.60084,2.90084829284663
"RBM20",5.56612,3.28836,2.77475,3.87641,0.81541,0.81541,2.68612049068805
"RBM22",24.86533,21.49868,20.14423,22.1694133333333,22.44459,22.44459,0.988262679506587
"RBM22P1",0,0,0,0,0,0,1
"RBM22P10",0,0,0,0,0,0,1
"RBM22P11",0,0,0,0,0,0,1
"RBM22P2",6.6429,4.36606,4.93774,5.31556666666667,0.09409,0.09409,5.77243797737541
"RBM22P3",0,0,0,0,0,0,1
"RBM22P5",0,0,0,0,0,0,1
"RBM22P6",0,0,0,0,0,0,1
"RBM22P7",0,0,0,0,0,0,1
"RBM22P8",0,0,0,0,0,0,1
"RBM22P9",0,0,0,0,0,0,1
"RBM23",76.98147,74.19533,85.16508,78.7806266666667,32.92988,32.92988,2.35133830908529
"RBM24",8.051,9.36768,6.27049,7.89639,1.24402,1.24402,3.96448783878932
"RBM25",39.67519,31.41903,36.79271,35.96231,15.97361,15.97361,2.17763398593464
"RBM26",33.39674,35.42585,36.37759,35.0667266666667,10.49575,10.49575,3.13739657409622
"RBM27",4.00893,4.55949,3.80162,4.12334666666667,2.61348,2.61348,1.41784281818819
"RBM28",21.68469,17.90636,25.21306,21.60137,8.27951,8.27951,2.43562106188797
"RBM3",49.74722,53.13878,78.54501,60.4770033333333,245.98098,245.98098,0.248913917716795
"RBM33",25.37887,15.6957,29.45165,23.50874,8.69767,8.69767,2.52728129540395
"RBM34",40.27156,53.71908,47.36734,47.1193266666667,75.38329,75.38329,0.629971904413474
"RBM38",13.78278,17.79583,19.79465,17.12442,9.54444,9.54444,1.71886036622144
"RBM39",261.09423,244.38865,176.11998,227.200953333333,117.79489,117.79489,1.92096607297951
"RBM4",56.09194,33.21519,52.10844,47.1385233333333,39.0977,39.0977,1.20053078688636
"RBM41",5.20167,5.52665,6.2268,5.65170666666667,2.08033,2.08033,2.15941365589618
"RBM42",70.05694,62.34066,71.00731,67.8016366666667,104.86338,104.86338,0.649909691780733
"RBM43",3.46226,3.06729,1.44199,2.65718,3.38707,3.38707,0.833626999341246
"RBM44",0.11596,0.02763,0,0.0478633333333333,0.06272,0.06272,0.986020149553347
"RBM45",15.3234,10.85988,16.75773,14.31367,11.41569,11.41569,1.23341272212821
"RBM46",0.11596,0.0829,0,0.0662866666666667,0.02091,0.02091,1.0444472741639
"RBM47",1.87194,0.9948,2.73105,1.86593,2.16396,2.16396,0.90580475100823
"RBM48",13.40177,10.66644,14.24516,12.7711233333333,8.36314,8.36314,1.47078045755306
"RBM48P1",0,0,0,0,0,0,1
"RBM4B",27.00232,20.22755,22.50386,23.2445766666667,14.62505,14.62505,1.55164794139325
"RBM5",126.46363,88.42647,89.22888,101.372993333333,35.71063,35.71063,2.78864713935264
"RBM6",157.69024,218.80024,251.51882,209.336433333333,35.61654,35.61654,5.74430116371818
"RBM7",6.75886,9.00845,4.04195,6.60308666666667,6.85778,6.85778,0.967587113238939
"RBM8A",52.2321,44.04743,35.35072,43.87675,93.75085,93.75085,0.473628996468106
"RBMS1",12.77226,19.42619,10.44354,14.2139966666667,24.43084,24.43084,0.598249867745881
"RBMS1P1",0.0994,0,0,0.0331333333333333,0.1359,0.1359,0.909528420929072
"RBMS2",6.72573,5.88589,7.494,6.70187333333333,3.35571,3.35571,1.76822454509904
"RBMS2P1",0,0,0.32773,0.109243333333333,0.03136,0.03136,1.07551517737098
"RBMS3",26.50535,21.19472,27.76932,25.1564633333333,22.13097,22.13097,1.13079837695234
"RBMX",143.97373,124.04575,80.05255,116.02401,65.20116,65.20116,1.7677033151685
"RBMX2",9.4094,9.20188,12.80316,10.47148,11.0498,11.0498,0.952005842420621
"RBMX2P1",0,0,0,0,0,0,1
"RBMX2P2",0,0,0,0,0,0,1
"RBMX2P3",0,0,0,0,0.01045,0.01045,0.989658073135732
"RBMX2P4",0,0,0,0,0,0,1
"RBMX2P5",0,0,0,0,0,0,1
"RBMXL1",7.10675,6.07932,4.8285,6.00485666666667,3.9934,3.9934,1.40282305977223
"RBMXL2",0,0,0.17479,0.0582633333333333,0.03136,0.03136,1.02608529837625
"RBMXL3",0.06626,0,0,0.0220866666666667,0.01045,0.01045,1.01151632111106
"RBMXP1",0,0,0,0,0,0,1
"RBMXP2",0.0994,0,0,0.0331333333333333,0.01045,0.01045,1.02244874395896
"RBMXP4",1.4081,1.10533,0.56806,1.02716333333333,0.35543,0.35543,1.49558688632636
"RBMY1A1",0,0,0,0,0,0,1
"RBMY1A3P",0,0,0,0,0,0,1
"RBMY1B",0,0,0,0,0,0,1
"RBMY1D",0,0,0,0,0,0,1
"RBMY1E",0,0,0,0,0,0,1
"RBMY1F",0,0,0,0,0,0,1
"RBMY1HP",0,0,0,0,0,0,1
"RBMY1J",0,0,0,0,0,0,1
"RBMY1KP",0,0,0,0,0,0,1
"RBMY2AP",0,0,0,0,0,0,1
"RBMY2BP",0,0,0,0,0,0,1
"RBMY2DP",0,0,0,0,0,0,1
"RBMY2FP",0,0,0,0,0,0,1
"RBMY2GP",0,0,0,0,0,0,1
"RBMY2HP",0,0,0,0,0,0,1
"RBMY2JP",0,0,0,0,0,0,1
"RBMY2KP",0,0,0,0,0,0,1
"RBMY2NP",0,0,0,0,0,0,1
"RBMY2OP",0,0,0,0,0,0,1
"RBMY2QP",0,0,0,0,0,0,1
"RBMY2TP",0,0,0,0,0,0,1
"RBMY2UP",0,0,0,0,0,0,1
"RBMY2WP",0,0,0,0,0,0,1
"RBMY2XP",0,0,0,0,0,0,1
"RBMY2YP",0,0,0,0,0,0,1
"RBMY3AP",0,0,0,0,0,0,1
"RBP1",92.9178,88.42647,56.54367,79.29598,9.31445,9.31445,7.78480481266573
"RBP2",0,0.2487,0,0.0829,0.12545,0.12545,0.962192900617531
"RBP3",0.19879,0.2487,0.15294,0.200143333333333,0.01045,0.01045,1.18773153875336
"RBP4",126.23171,73.61503,90.93306,96.9266,45.04599,45.04599,2.12671287988379
"RBP5",1.15961,1.51983,1.33275,1.33739666666667,2.45667,2.45667,0.676198962199651
"RBP7",8.08413,7.21228,6.8604,7.38560333333333,40.37308,40.37308,0.202682597798697
"RBPJ",41.31521,37.52598,36.09356,38.3115833333333,15.01184,15.01184,2.45515714204822
"RBPJL",0,0,0.24033,0.08011,0,0,1.08011
"RBPJP2",0,0,0,0,0,0,1
"RBPJP5",0,0,0,0,0,0,1
"RBPJP6",0,0,0,0,0.01045,0.01045,0.989658073135732
"RBPJP7",0,0,0,0,0,0,1
"RBPMS",50.11167,105.3104,50.73199,68.71802,19.5384,19.5384,3.39452050792662
"RBPMS2",3.49539,6.13459,4.26044,4.63014,3.01073,3.01073,1.40376938861504
"RBPMSLP",0,0,0,0,0,0,1
"RBX1",35.56686,26.19634,28.46847,30.0772233333333,138.99546,138.99546,0.221987365399802
"RC3H1",4.93662,3.17783,4.47892,4.19779,2.6553,2.6553,1.42198725138839
"RC3H2",18.15616,67.03832,16.93251,34.04233,10.69437,10.69437,2.99651285191079
"RCAN1",71.56443,80.05359,48.06649,66.5615033333333,53.27323,53.27323,1.24484028927951
"RCAN2",263.28092,195.86463,244.89876,234.681436666667,140.39628,140.39628,1.66681497325578
"RCAN3",2.70023,2.81859,0.28403,1.93428333333333,3.48116,3.48116,0.654804410762689
"RCBTB1",23.62289,37.52598,25.9996,29.04949,15.54499,15.54499,1.8162289611538
"RCBTB2",7.63685,8.89791,4.47892,7.00456,10.15077,10.15077,0.717848184475153
"RCC1",4.63844,4.25552,3.97641,4.29012333333333,5.49877,5.49877,0.814019165678018
"RCC2",25.77645,18.18269,14.70398,19.5543733333333,20.33289,20.33289,0.963506272864733
"RCC2P1",0,0,0,0,0,0,1
"RCC2P2",0,0,0,0,0,0,1
"RCC2P3",0,0,0,0,0.02091,0.02091,0.979518272913381
"RCC2P4",0,0,0,0,0,0,1
"RCC2P5",0,0,0,0,0,0,1
"RCC2P6",0.06626,0.0829,0,0.04972,0.02091,0.02091,1.02821992144263
"RCC2P7",0,0,0,0,0.02091,0.02091,0.979518272913381
"RCC2P8",0,0,0,0,0,0,1
"RCCD1",8.84616,8.04128,8.78306,8.55683333333333,10.00441,10.00441,0.868454858855071
"RCE1",15.29027,10.58354,24.81979,16.8978666666667,9.63852,9.63852,1.68236433889927
"RCHY1",25.64392,24.56598,19.55432,23.25474,22.81048,22.81048,1.01865817068787
"RCL1",6.09623,4.80819,5.48395,5.46279,10.42257,10.42257,0.565791236122869
"RCN1",141.45572,93.75969,25.9559,87.0571033333333,37.03828,37.03828,2.31496017520596
"RCN1P1",0,0,0,0,0.02091,0.02091,0.979518272913381
"RCN1P2",27.38334,18.62482,10.39984,18.8026666666667,7.00413,7.00413,2.47405610187074
"RCN2",53.30888,58.77597,49.46479,53.84988,41.66937,41.66937,1.28546261639204
"RCN3",6.47724,6.49382,8.04021,7.00375666666667,21.05422,21.05422,0.362912706351286
"RCOR1",6.6429,6.24512,4.12935,5.67245666666667,3.60661,3.60661,1.44845269442533
"RCOR2",23.54006,12.37971,51.93366,29.2844766666667,1.62036,1.62036,11.5573725238771
"RCOR3",28.79143,25.03574,29.88862,27.9052633333333,12.29382,12.29382,2.17433840185389
"RCSD1",11.62922,13.56794,10.9242,12.0404533333333,7.11913,7.11913,1.60613924562525
"RCVRN",2.51801,0.0829,3.77977,2.12689333333333,0.60633,0.60633,1.94660706911614
"RD3",0,0.05527,0,0.0184233333333333,0.05227,0.05227,0.967834617857901
"RD3L",0,0,0,0,0.05227,0.05227,0.950326437131155
"RDBP",102.29407,116.75057,72.12158,97.0554066666667,118.52666,118.52666,0.820364315933087
"RDH10",6.94109,8.81501,5.11253,6.95621,6.82642,6.82642,1.01658357205466
"RDH11",38.66467,44.2685,47.1707,43.3679566666667,48.76759,48.76759,0.891503017660021
"RDH12",0.94425,0.829,0.78654,0.853263333333333,16.53812,16.53812,0.105670581187341
"RDH13",18.90163,24.20675,41.33718,28.14852,12.9106,12.9106,2.09541788276566
"RDH14",15.67129,15.14303,9.22003,13.3447833333333,26.04074,26.04074,0.530487824420979
"RDH16",0.48041,0.7461,0.76469,0.663733333333333,0.20908,0.20908,1.37603246545583
"RDH5",5.66552,13.5403,6.0957,8.43384,11.53069,11.53069,0.752858781120593
"RDH8",0,0,0,0,0.11499,0.11499,0.896869030215518
"RDM1",1.87194,0.44213,0,0.771356666666667,0.24044,0.24044,1.42800672879516
"RDX",45.60576,58.27857,35.37257,46.4189666666667,37.22645,37.22645,1.24047529045116
"REC8",41.4146,24.48308,55.51679,40.47149,45.19234,45.19234,0.897800154744271
"RECK",3.77701,3.78576,2.49072,3.35116333333333,4.35929,4.35929,0.811891749342419
"RECQL",6.85826,8.40051,7.79988,7.68621666666667,10.15077,10.15077,0.778979089934298
"RECQL4",19.06728,27.4951,23.98955,23.51731,11.62477,11.62477,1.94200052753436
"RECQL5",43.99887,46.45153,42.82287,44.4244233333333,20.82423,20.82423,2.08137576140525
"REEP1",38.7475,24.67651,42.75733,35.39378,299.29603,299.29603,0.121193010776733
"REEP2",145.39839,113.02008,220.66888,159.695783333333,382.55113,382.55113,0.418968348061791
"REEP3",9.22717,10.74934,9.80993,9.92881333333333,4.07703,4.07703,2.15259971545044
"REEP4",10.75123,7.76495,5.85537,8.12385,20.07155,20.07155,0.432993775968071
"REEP5",154.47647,111.55552,152.39262,139.47487,310.04267,310.04267,0.451625720676845
"REEP6",48.62074,54.85204,45.8598,49.7775266666667,43.63471,43.63471,1.13762420920102
"REG1A",9.50879,24.12385,10.18136,14.6046666666667,0.01045,0.01045,15.4432843452587
"REG1B",7.09018,19.56436,3.18987,9.94813666666667,0.30316,0.30316,8.40122215742247
"REG1P",0,0.9948,0.26218,0.418993333333333,0.01045,0.01045,1.40431820805912
"REG3A",1.62345,3.95156,7.20997,4.26166,0,0,5.26166
"REG3G",0.14909,0.3316,0,0.16023,0,0,1.16023
"REG4",0,0.2487,0.28403,0.177576666666667,0.02091,0.02091,1.15345786275643
"REL",0.38101,0.38687,0.6336,0.46716,0.25089,0.25089,1.17289290025502
"RELA",33.61209,36.39302,33.55915,34.52142,25.9362,25.9362,1.31872424469673
"RELB",4.655,6.02405,9.78808,6.82237666666667,8.74994,8.74994,0.802299979965689
"RELL1",4.58874,4.31079,1.85711,3.58554666666667,3.3139,3.3139,1.06297008893731
"RELL2",33.16481,23.15668,39.21788,31.8464566666667,62.82812,62.82812,0.514607929336892
"RELN",18.6697,11.55071,11.84183,14.0207466666667,13.36012,13.36012,1.04600425808884
"RELT",7.81908,6.82542,12.62838,9.09096,5.01789,5.01789,1.67682692771054
"REM1",0.61294,3.48179,1.04872,1.71448333333333,5.08061,5.08061,0.446416286085332
"REM2",10.86719,7.07412,1.74787,6.56306,1.75626,1.75626,2.74395739153781
"REN",0,0,0.15294,0.05098,0.01045,0.01045,1.04011084170419
"RENBP",58.9744,54.18884,40.04812,51.0704533333333,39.94447,39.94447,1.27173348032917
"REP15",1.07678,0.9948,1.72602,1.26586666666667,0.45997,0.45997,1.55199536063526
"REPIN1",105.90542,93.56626,76.86268,92.1114533333333,56.61849,56.61849,1.61599953996249
"REPS1",90.89677,52.50322,110.02856,84.4761833333333,31.36179,31.36179,2.64126871020835
"REPS2",18.40465,15.64043,14.46364,16.1695733333333,7.50592,7.50592,2.01854394743112
"RER1",58.46085,57.0627,59.01254,58.1786966666667,108.2609,108.2609,0.541627395222506
"RERE",136.17122,119.04413,194.03567,149.75034,15.31501,15.31501,9.23997840025841
"REREP1Y",0,0,0,0,0,0,1
"REREP2Y",0,0,0,0,0,0,1
"RERG",48.60418,60.73793,46.31862,51.88691,4.71472,4.71472,9.25450590755103
"RERGL",10.25426,25.06338,14.20146,16.5063666666667,21.00195,21.00195,0.795673413795898
"RESP18",99.97485,66.23695,3.23356,56.4817866666667,5.10152,5.10152,9.42089621383961
"REST",1.77255,2.1554,1.52939,1.81911333333333,2.36259,2.36259,0.838375577555793
"RET",1.22587,0.88426,2.92769,1.67927333333333,86.454,86.454,0.0306363726454288
"RETN",0,0,4.43523,1.47841,6.09464,6.09464,0.34933555472864
"RETNLB",0,0,0,0,0,0,1
"RETSAT",31.64076,34.51396,22.67864,29.61112,31.37224,31.37224,0.94559783320524
"REV1",28.21163,18.48666,19.1829,21.9603966666667,8.85448,8.85448,2.32994502669513
"REV3L",27.21768,24.70414,36.83641,29.5860766666667,5.9901,5.9901,4.37562791185629
"REXO1",242.83867,277.96307,316.08086,278.960866666667,19.36068,19.36068,13.750074489981
"REXO1L1",0.24849,0.19343,0.15294,0.198286666666667,0.01045,0.01045,1.18589407359757
"REXO1L2P",0,0,0,0,0,0,1
"REXO2",43.17058,35.86799,38.05992,39.03283,140.36492,140.36492,0.283187865843945
"REXO4",16.61554,21.52632,17.0636,18.40182,17.31171,17.31171,1.05953075927917
"RFC1",29.81851,24.26201,14.70398,22.9281666666667,10.61074,10.61074,2.0608649118546
"RFC2",21.02205,19.81306,20.36271,20.3992733333333,25.45532,25.45532,0.808883556628056
"RFC3",1.47436,1.96196,1.63863,1.69165,3.27208,3.27208,0.630056085092039
"RFC4",18.45435,15.50227,9.48221,14.47961,17.68805,17.68805,0.828315955918354
"RFC5",9.21061,6.35565,10.07211,8.54612333333333,4.87153,4.87153,1.6258323355809
"RFESD",0.59637,0.77373,2.51257,1.29422333333333,1.70399,1.70399,0.848458512543809
"RFESDP1",0,0,1.33275,0.44425,0,0,1.44425
"RFFL",28.55951,15.88913,17.41318,20.6206066666667,13.40194,13.40194,1.50122876964261
"RFK",34.88766,25.25681,20.18793,26.7774666666667,23.04046,23.04046,1.15544655412861
"RFKP1",0,0,0,0,0,0,1
"RFKP2",0,0,0,0,0,0,1
"RFNG",83.75689,78.45086,69.80565,77.3378,53.27323,53.27323,1.4433966800944
"RFPL1",19.77961,16.66286,26.23993,20.8941333333333,4.17112,4.17112,4.23392482350696
"RFPL1-AS1",29.4872,18.04453,41.46827,29.6666666666667,3.59615,3.59615,6.67225105069823
"RFPL2",5.36733,5.58192,29.12392,13.3577233333333,2.31032,2.31032,4.33726145307201
"RFPL3",0,0,1.42015,0.473383333333333,0.01045,0.01045,1.45814571065697
"RFPL3-AS1",5.74835,5.91352,76.92823,29.5300333333333,1.83989,1.83989,10.750428126911
"RFPL4A",0,0,0,0,0,0,1
"RFPL4B",0,0,0.26218,0.0873933333333333,0.09409,0.09409,0.993879236016537
"RFT1",6.47724,4.86346,4.50077,5.28049,8.62449,8.62449,0.652553018393702
"RFTN1",14.95895,22.16188,80.0307,39.05051,16.80992,16.80992,2.24877540157395
"RFTN1P1",0,0,0,0,0,0,1
"RFTN2",24.30209,22.68692,16.84512,21.2780433333333,5.81239,5.81239,3.27022430209271
"RFWD2",20.45881,19.09459,39.32713,26.29351,33.96482,33.96482,0.78059918512379
"RFWD2P1",0,0,0,0,0,0,1
"RFWD3",5.86431,3.03966,5.26547,4.72314666666667,2.23714,2.23714,1.76796390229235
"RFX1",12.39125,6.60435,12.71577,10.5704566666667,3.15709,3.15709,2.78330675223935
"RFX2",13.74965,20.91839,28.29368,20.98724,2.23714,2.23714,6.79218075214541
"RFX3",3.47883,3.61996,3.71423,3.60434,0.60633,0.60633,2.86637241413657
"RFX4",19.10042,29.0702,22.72234,23.6309866666667,0.01045,0.01045,24.3762548039652
"RFX5",18.02364,16.30363,18.09048,17.4725833333333,12.54472,12.54472,1.36382172044408
"RFX6",0,0,0,0,0,0,1
"RFX7",3.01498,3.75812,2.29408,3.02239333333333,1.62036,1.62036,1.53505370763305
"RFX8",0.13253,0.35923,1.83527,0.775676666666667,1.03494,1.03494,0.872594114158976
"RFXANK",49.4159,55.45998,46.27492,50.3836,50.65975,50.65975,0.994654445675792
"RFXAP",4.55561,5.47139,10.57463,6.86721,2.52985,2.52985,2.22876609487655
"RGAG1",1.04365,0.44213,0.41512,0.633633333333333,1.49491,1.49491,0.654786478603771
"RGAG4",33.24764,28.7386,20.31902,27.4350866666667,5.3106,5.3106,4.50592442345683
"RGCC",223.75482,165.71673,159.23117,182.900906666667,239.26956,239.26956,0.765394112623616
"RGL1",30.96156,23.62645,26.23993,26.9426466666667,33.35849,33.35849,0.813267598973839
"RGL2",77.11399,83.09325,44.13378,68.1136733333333,27.96426,27.96426,2.38617086482905
"RGL3",26.07463,31.86116,29.51719,29.1509933333333,2.66575,2.66575,8.22505444542954
"RGL4",6.92452,5.25032,6.16125,6.11203,1.21266,1.21266,3.21424439362577
"RGMA",54.46849,88.2054,77.3215,73.3317966666667,18.84844,18.84844,3.74496921000676
"RGMB",11.84458,11.13621,14.00483,12.32854,25.86302,25.86302,0.496166849445818
"RGN",22.34732,26.19634,27.00463,25.1827633333333,7.52683,7.52683,3.07063273612038
"RGP1",6.12936,6.85305,6.1831,6.38850333333333,4.72518,4.72518,1.29052769228799
"RGPD1",0.0994,0,0.08739,0.0622633333333333,0.01045,0.01045,1.05127748362941
"RGPD2",0.06626,0,0.08739,0.0512166666666667,0.02091,0.02091,1.02968593379109
"RGPD3",1.80568,0.4974,2.31593,1.53967,0.04182,0.04182,2.43772436697318
"RGPD4",0,0.02763,0.0437,0.0237766666666667,0.01045,0.01045,1.01318884325466
"RGPD5",1.88851,1.4093,1.15797,1.48526,0.14636,0.14636,2.16795770962001
"RGPD6",0,0,0,0,0,0,1
"RGPD8",0.31475,0.22107,0.24033,0.258716666666667,0.09409,0.09409,1.15046903514945
"RGR",11.48013,16.88393,16.73588,15.0333133333333,0.16726,0.16726,13.7358543369372
