"Hs_symbol","Heart","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"PLEKHA6",3.84584,3.84584,28.21362,28.21362,0.165876053703718
"PLEKHA7",39.35657,39.35657,15.2478,15.2478,2.48381750144635
"PLEKHA8",2.22654,2.22654,3.19478,3.19478,0.769179790120102
"PLEKHA8P1",6.03442,6.03442,4.46024,4.46024,1.28829868284178
"PLEKHB1",27.03471,27.03471,1740.38609,1740.38609,0.0160990777180263
"PLEKHB2",34.72638,34.72638,57.09109,57.09109,0.615006191138779
"PLEKHD1",0,0,0.58087,0.58087,0.632563082353388
"PLEKHF1",1.6699,1.6699,9.89551,9.89551,0.245045895052182
"PLEKHF2",16.97734,16.97734,2.38571,2.38571,5.30976959042564
"PLEKHG1",5.06031,5.06031,2.69689,2.69689,1.6392995193257
"PLEKHG2",7.93204,7.93204,5.29005,5.29005,1.42002686783094
"PLEKHG3",15.18093,15.18093,122.81222,122.81222,0.13068928091266
"PLEKHG4",0.30362,0.30362,5.66347,5.66347,0.195636807849364
"PLEKHG4B",0.0253,0.0253,0.74683,0.74683,0.586948930348116
"PLEKHG5",2.03678,2.03678,14.29352,14.29352,0.19856645167365
"PLEKHG6",0,0,0.4564,0.4564,0.68662455369404
"PLEKHG7",0,0,0,0,1
"PLEKHH1",10.29773,10.29773,717.47646,717.47646,0.0157245652836002
"PLEKHH2",1.44219,1.44219,7.5098,7.5098,0.286985593080918
"PLEKHH3",1.91027,1.91027,14.50097,14.50097,0.187747605472432
"PLEKHJ1",10.01942,10.01942,126.85756,126.85756,0.0861851266362349
"PLEKHM1",4.02295,4.02295,38.48255,38.48255,0.127219493168501
"PLEKHM1P",2.96028,2.96028,11.20247,11.20247,0.324547407205263
"PLEKHM2",14.72551,14.72551,63.10723,63.10723,0.245300101096241
"PLEKHM3",1.36628,1.36628,5.539,5.539,0.361871845847989
"PLEKHN1",0,0,0.10373,0.10373,0.906018682105225
"PLEKHO1",48.46513,48.46513,48.46104,48.46104,1.00008269134656
"PLEKHO2",3.2892,3.2892,9.02421,9.02421,0.427884092611787
"PLEKHS1",0,0,0,0,1
"PLG",0.75905,0.75905,0,0,1.75905
"PLGLA",1.17652,1.17652,2.51018,2.51018,0.620059370174749
"PLGLB1",9.82965,9.82965,8.54707,8.54707,1.13434278789199
"PLGLB2",0.03795,0.03795,0,0,1.03795
"PLGRKT",83.77345,83.77345,98.74766,98.74766,0.849879084882793
"PLIN1",2.54281,2.54281,7.0949,7.0949,0.437659514014997
"PLIN2",171.34213,171.34213,15.99463,15.99463,10.140975708209
"PLIN3",11.18329,11.18329,54.66389,54.66389,0.218872414414444
"PLIN4",9.38688,9.38688,6.8667,6.8667,1.320360506947
"PLIN5",46.06148,46.06148,9.16943,9.16943,4.6277401978282
"PLK1",0.53133,0.53133,6.67999,6.67999,0.199392186708576
"PLK1S1",29.03353,29.03353,42.69384,42.69384,0.687363024169997
"PLK2",89.71931,89.71931,47.79719,47.79719,1.85910930526942
"PLK3",2.01147,2.01147,17.57128,17.57128,0.16215737418207
"PLK4",0.39217,0.39217,1.41068,1.41068,0.577500954087643
"PLK5",0,0,10.41414,10.41414,0.0876106303234409
"PLLP",2.87173,2.87173,467.0806,467.0806,0.00827150281383163
"PLN",5681.00875,5681.00875,5.78794,5.78794,837.074097590727
"PLOD1",24.42865,24.42865,42.32043,42.32043,0.586989787497493
"PLOD2",20.15269,20.15269,5.97465,5.97465,3.03279591090592
"PLOD3",19.07737,19.07737,105.57287,105.57287,0.188391004202101
"PLP1",18.43218,18.43218,5390.54369,5390.54369,0.00360419596265944
"PLP2",49.38864,49.38864,6.45179,6.45179,6.76195115535999
"PLPPR3",0,0,49.64352,49.64352,0.0197458628468163
"PLRG1",54.03147,54.03147,43.64813,43.64813,1.23255934795029
"PLS1",3.12474,3.12474,6.32732,6.32732,0.562926144893358
"PLS3",77.87819,77.87819,43.62738,43.62738,1.76748422156981
"PLSCR1",27.59135,27.59135,13.67116,13.67116,1.94881318177976
"PLSCR2",0.25302,0.25302,0,0,1.25302
"PLSCR3",3.44101,3.44101,23.23474,23.23474,0.183249748088901
"PLSCR4",19.22918,19.22918,11.09874,11.09874,1.67200716768854
"PLSCR5",0,0,0,0,1
"PLTP",11.14533,11.14533,47.0711,47.0711,0.252653465387728
"PLVAP",1.98617,1.98617,4.23204,4.23204,0.570746783281473
"PLXDC1",20.63342,20.63342,29.27163,29.27163,0.71464338061743
"PLXDC2",7.31215,7.31215,30.57858,30.57858,0.263221145472659
"PLXNA1",3.20065,3.20065,14.41799,14.41799,0.272451207971986
"PLXNA2",9.31097,9.31097,5.99539,5.99539,1.47396642646085
"PLXNA3",4.87055,4.87055,34.37497,34.37497,0.165952084199647
"PLXNA4",5.95852,5.95852,3.67192,3.67192,1.48943475059504
"PLXNB1",15.77552,15.77552,246.2468,246.2468,0.0678492906682715
"PLXNB2",2.84642,2.84642,38.79373,38.79373,0.0966589460198881
"PLXNB3",1.54339,1.54339,716.12802,716.12802,0.0035466331381111
"PLXNC1",3.2386,3.2386,6.8667,6.8667,0.538802801683044
"PLXND1",44.40423,44.40423,76.63317,76.63317,0.584856060882223
"PM20D1",0.8729,0.8729,0.78832,0.78832,1.04729578598908
"PM20D2",12.63813,12.63813,4.35651,4.35651,2.54608504417989
"PMAIP1",0.18976,0.18976,4.08683,4.08683,0.233890261715056
"PMCH",0.27832,0.27832,0.82981,0.82981,0.698608052202141
"PMCHL1",0,0,0,0,1
"PMCHL2",0,0,0,0,1
"PMEL",0.29097,0.29097,0.43565,0.43565,0.899223348309128
"PMEPA1",9.91821,9.91821,30.22591,30.22591,0.349652259934138
"PMF1",65.0503,65.0503,35.1633,35.1633,1.82644559539644
"PMFBP1",0.78435,0.78435,36.71919,36.71919,0.0473061590134889
"PML",8.26096,8.26096,14.18979,14.18979,0.609683214843655
"PMM1",5.59164,5.59164,51.15793,51.15793,0.12637848166137
"PMM2",20.83583,20.83583,23.54592,23.54592,0.889591019607332
"PMM2P1",0,0,0,0,1
"PMP2",0.67049,0.67049,106.07076,106.07076,0.0156017385138576
"PMP22",242.24974,242.24974,165.73426,165.73426,1.45890676577207
"PMPCA",66.55574,66.55574,25.413,25.413,2.55767008669973
"PMPCB",159.37449,159.37449,32.03075,32.03075,4.85530876531717
"PMS1",15.09238,15.09238,11.43066,11.43066,1.29457164784493
"PMS2",5.76875,5.76875,13.85787,13.85787,0.455566645824738
"PMS2CL",4.27596,4.27596,10.22744,10.22744,0.469916561567018
"PMS2P1",7.16034,7.16034,39.37459,39.37459,0.202115736655159
"PMS2P10",0.12651,0.12651,0,0,1.12651
"PMS2P11",0,0,0,0,1
"PMS2P2",0.73375,0.73375,0.91279,0.91279,0.906398506893072
"PMS2P3",7.78023,7.78023,9.14868,9.14868,0.865159804033628
"PMS2P4",6.75552,6.75552,24.25126,24.25126,0.307133980640966
"PMS2P5",7.71697,7.71697,26.26356,26.26356,0.319729705144889
"PMS2P9",0,0,0,0,1
"PMVK",20.02618,20.02618,55.43146,55.43146,0.372596774919522
"PNCK",0.7464,0.7464,152.10459,152.10459,0.0114065816054241
"PNISR",185.59956,185.59956,132.14761,132.14761,1.40144881308797
"PNKD",21.05089,21.05089,113.74652,113.74652,0.192170446650582
"PNKP",2.02412,2.02412,25.53747,25.53747,0.113956605509116
"PNLDC1",0.0506,0.0506,0.97503,0.97503,0.531941286967793
"PNLIP",0,0,0,0,1
"PNLIPRP1",0,0,0,0,1
"PNLIPRP2",0,0,0,0,1
"PNLIPRP3",0,0,0.2282,0.2282,0.814199641752158
"PNMA1",22.24007,22.24007,84.37117,84.37117,0.272223866675366
"PNMA2",1.89762,1.89762,38.95969,38.95969,0.0725135755557663
"PNMA3",1.54339,1.54339,20.47562,20.47562,0.11843150512069
"PNMA5",0,0,3.21552,3.21552,0.237218658670816
"PNMA6A",0,0,0.80907,0.80907,0.552770207896875
"PNMA6B",0,0,0,0,1
"PNMA6C",0.03795,0.03795,0,0,1.03795
"PNMA6D",0,0,0,0,1
"PNMAL1",6.46455,6.46455,45.59819,45.59819,0.160189698355237
"PNMAL2",0.0506,0.0506,10.82905,10.82905,0.0888152472092011
"PNMT",0.25302,0.25302,5.24856,5.24856,0.200529401974215
"PNN",72.451,72.451,53.87556,53.87556,1.33850114695868
"PNO1",16.81288,16.81288,9.16943,9.16943,1.75161046390997
"PNOC",0,0,5.12409,5.12409,0.163289566286583
"PNP",8.51397,8.51397,10.20669,10.20669,0.848954508423094
"PNPLA1",0,0,0.18671,0.18671,0.842665857707443
"PNPLA2",13.18211,13.18211,102.58555,102.58555,0.136912049991529
"PNPLA3",0.06325,0.06325,0.78832,0.78832,0.594552429095464
"PNPLA4",52.9182,52.9182,15.35153,15.35153,3.29744066763171
"PNPLA4P1",0,0,0,0,1
"PNPLA5",0,0,1.38994,1.38994,0.418420546122497
"PNPLA6",1.06267,1.06267,30.91051,30.91051,0.064639205076948
"PNPLA7",1.03736,1.03736,16.28507,16.28507,0.117868194921976
"PNPLA8",53.12061,53.12061,14.56321,14.56321,3.47747090735138
"PNPO",15.57311,15.57311,17.09413,17.09413,0.91593848391716
"PNPT1",39.8373,39.8373,44.89285,44.89285,0.88984013849652
"PNRC1",118.43658,118.43658,82.73229,82.73229,1.42641005041185
"PNRC2",124.34449,124.34449,207.3286,207.3286,0.601667221879281
"POC1A",0.32892,0.32892,1.80484,1.80484,0.473795296701416
"POC1B",15.25684,15.25684,23.8571,23.8571,0.654011932204481
"POC1B-GALNT4",0.11386,0.11386,1.20323,1.20323,0.50555774930443
"POC5",8.41277,8.41277,6.14061,6.14061,1.31820250650855
"PODN",4.59223,4.59223,6.90819,6.90819,0.707144112622484
"PODNL1",0.58194,0.58194,9.87477,9.87477,0.145468823708455
"PODXL",69.04794,69.04794,13.60892,13.60892,4.79487463823472
"PODXL2",0.56928,0.56928,78.95664,78.95664,0.0196266376375996
"POF1B",6.48985,6.48985,0.39416,0.39416,5.3723030355196
"POFUT1",19.22918,19.22918,5.9539,5.9539,2.9090409698155
"POFUT2",10.23448,10.23448,18.87823,18.87823,0.565165007146008
"POGK",12.85319,12.85319,29.70728,29.70728,0.451136994224171
"POGLUT1",8.1977,8.1977,7.92471,7.92471,1.03058810874527
"POGZ",34.1824,34.1824,166.896,166.896,0.209548768285129
"POLA1",6.74286,6.74286,8.75452,8.75452,0.793771502852011
"POLA2",10.34834,10.34834,20.60009,20.60009,0.525383922011436
"POLB",80.20593,80.20593,22.79909,22.79909,3.41214432988824
"POLD1",0.30362,0.30362,5.20707,5.20707,0.210021797724208
"POLD2",30.74139,30.74139,170.31897,170.31897,0.185276563360146
"POLD2P1",0,0,0,0,1
"POLD3",8.51397,8.51397,4.66769,4.66769,1.67863274102853
"POLD4",20.89908,20.89908,29.89399,29.89399,0.708845960007108
"POLDIP2",133.78197,133.78197,43.46142,43.46142,3.03143646784111
"POLDIP3",25.84554,25.84554,30.4956,30.4956,0.852358424668843
"POLE",9.7411,9.7411,10.80831,10.80831,0.909622122047947
"POLE2",3.60547,3.60547,5.20707,5.20707,0.741971654903199
"POLE3",40.21682,40.21682,24.66617,24.66617,1.60588120471422
"POLE4",48.54103,48.54103,105.59362,105.59362,0.46476543342838
"POLG",27.92027,27.92027,33.96007,33.96007,0.827237188026225
"POLG2",16.10444,16.10444,24.25126,24.25126,0.677369762934602
"POLH",4.8073,4.8073,2.63465,2.63465,1.59776044460952
"POLHP1",0,0,0,0,1
"POLI",21.53162,21.53162,9.45986,9.45986,2.15410340100154
"POLK",16.80023,16.80023,9.23166,9.23166,1.73972063184273
"POLL",7.88143,7.88143,23.71189,23.71189,0.359399058509891
"POLM",4.1115,4.1115,10.51787,10.51787,0.443788651894838
"POLN",1.21447,1.21447,3.94161,3.94161,0.448127229789482
"POLQ",0.24036,0.24036,0.06224,0.06224,1.16768338605212
"POLR1A",5.38923,5.38923,9.99924,9.99924,0.580879224382776
"POLR1B",7.53986,7.53986,5.0826,5.0826,1.40398184986683
"POLR1C",18.58399,18.58399,17.32233,17.32233,1.06885914618938
"POLR1D",160.67753,160.67753,40.74378,40.74378,3.87309270986001
"POLR1E",17.72374,17.72374,9.35613,9.35613,1.80798618789065
"POLR2A",20.65872,20.65872,73.37615,73.37615,0.29120517800397
"POLR2B",107.10148,107.10148,34.49945,34.49945,3.04515929120029
"POLR2C",58.00381,58.00381,35.03882,35.03882,1.6372292433548
"POLR2CP",0,0,0,0,1
"POLR2D",14.06766,14.06766,9.81253,9.81253,1.39353694278767
"POLR2E",4.31392,4.31392,270.60179,270.60179,0.0195651140590789
"POLR2F",30.71609,30.71609,153.16261,153.16261,0.205731402705234
"POLR2G",70.28772,70.28772,67.13182,67.13182,1.04632050046513
"POLR2H",46.95969,46.95969,55.68041,55.68041,0.846142256204569
"POLR2I",30.81729,30.81729,262.15845,262.15845,0.120905446889507
"POLR2J",38.1674,38.1674,56.77991,56.77991,0.677872291597547
"POLR2J2",7.38805,7.38805,11.51365,11.51365,0.670312019274952
"POLR2J3",21.08885,21.08885,60.82524,60.82524,0.357278839516029
"POLR2J4",10.47484,10.47484,42.77682,42.77682,0.262121369254322
"POLR2K",125.25535,125.25535,45.78489,45.78489,2.69863517900758
"POLR2KP1",0,0,0,0,1
"POLR2KP2",0,0,0,0,1
"POLR2L",7.99529,7.99529,189.03124,189.03124,0.0473358485688985
"POLR2LP",0,0,0,0,1
"POLR2M",49.17357,49.17357,21.34692,21.34692,2.24521186812321
"POLR3A",7.66637,7.66637,6.53477,6.53477,1.15018374814361
"POLR3B",16.61047,16.61047,1.72186,1.72186,6.47001315277053
"POLR3C",18.22977,18.22977,9.39762,9.39762,1.84943958328925
"POLR3D",10.12062,10.12062,9.31464,9.31464,1.0781394212498
"POLR3E",28.13533,28.13533,24.25126,24.25126,1.1538168788409
"POLR3F",23.93527,23.93527,9.39762,9.39762,2.39817092757766
"POLR3G",3.32715,3.32715,5.68421,5.68421,0.647368948611728
"POLR3GL",111.85817,111.85817,37.54901,37.54901,2.92765417322001
"POLR3H",49.42659,49.42659,97.79338,97.79338,0.510424787571799
"POLR3K",13.43513,13.43513,13.40147,13.40147,1.00233726140456
"POLR3KP1",0,0,0,0,1
"POLR3KP2",0,0,0,0,1
"POLRMT",3.59282,3.59282,66.38498,66.38498,0.0681579188715349
"POLRMTP1",0.0759,0.0759,1.68037,1.68037,0.401399806743099
"POM121",5.7055,5.7055,10.41414,10.41414,0.587473081633833
"POM121B",0.8476,0.8476,0.31118,0.31118,1.40911240256868
"POM121C",22.12621,22.12621,31.57436,31.57436,0.709951323679115
"POM121L10P",0.12651,0.12651,2.01229,2.01229,0.37397129758423
"POM121L12",0,0,0,0,1
"POM121L13P",0,0,0,0,1
"POM121L1P",0,0,0,0,1
"POM121L2",0,0,0,0,1
"POM121L3P",0,0,0,0,1
"POM121L4P",0,0,0,0,1
"POM121L7",0,0,0.10373,0.10373,0.906018682105225
"POM121L8P",0,0,0,0,1
"POM121L9P",1.40424,1.40424,0.74683,0.74683,1.37634457846499
"POMC",0,0,5.45602,5.45602,0.154894191777597
"POMGNT1",86.89819,86.89819,73.89479,73.89479,1.17362222392239
"POMP",190.79903,190.79903,49.12489,49.12489,3.82642296072869
"POMT1",10.87967,10.87967,57.50599,57.50599,0.203050491069376
"POMT2",14.63695,14.63695,44.89285,44.89285,0.340727368206594
"POMZP3",6.37599,6.37599,21.30543,21.30543,0.330681363237561
"PON1",0.45543,0.45543,0.78832,0.78832,0.813853225373535
"PON2",97.91702,97.91702,176.33511,176.33511,0.557797155904434
"PON3",3.2639,3.2639,1.80484,1.80484,1.52019366523581
"POP1",2.96028,2.96028,1.82559,1.82559,1.40157630795692
"POP4",88.18857,88.18857,84.51638,84.51638,1.04294136398196
"POP5",70.61664,70.61664,25.76567,25.76567,2.6756901657982
"POP7",11.76522,11.76522,51.94625,51.94625,0.241097717024341
"POPDC2",567.80485,567.80485,2.40646,2.40646,166.978285375434
"POPDC3",135.46453,135.46453,11.24396,11.24396,11.1454570253415
"POR",25.78228,25.78228,86.83986,86.83986,0.304898937680456
"PORCN",6.86937,6.86937,19.16866,19.16866,0.390178127847859
"POSTN",79.05471,79.05471,5.04111,5.04111,13.2516557387632
"POT1",29.84318,29.84318,10.1652,10.1652,2.76243864865833
"POTEA",0,0,0,0,1
"POTEB",0,0,0,0,1
"POTEC",0,0,0.06224,0.06224,0.941406838379274
"POTED",0,0,0,0,1
"POTEE",0,0,0,0,1
"POTEF",0,0,0,0,1
"POTEG",0,0,0,0,1
"POTEH",0,0,0,0,1
"POTEI",0,0,0.04149,0.04149,0.960162843618278
"POTEJ",0,0,0,0,1
"POTEKP",0,0,0,0,1
"POTEM",0,0,0,0,1
"POU1F1",0.25302,0.25302,0.18671,0.18671,1.05587717302458
"POU2AF1",0.21506,0.21506,7.61353,7.61353,0.141064116570094
"POU2F1",3.49161,3.49161,3.9831,3.9831,0.90136862595573
"POU2F2",1.58135,1.58135,5.55974,5.55974,0.393514072204081
"POU2F3",0.10121,0.10121,1.14099,1.14099,0.514346166960145
"POU3F1",0,0,11.92855,11.92855,0.0773481944997699
"POU3F2",0.0253,0.0253,8.25663,8.25663,0.110763852503557
"POU3F3",0,0,32.11374,32.11374,0.0301989446072839
"POU3F4",0,0,1.38994,1.38994,0.418420546122497
"POU4F1",0.0253,0.0253,0.24894,0.24894,0.820936153858472
"POU4F2",0,0,0,0,1
"POU4F3",0,0,0.24894,0.24894,0.800678975771454
"POU5F1",3.51692,3.51692,4.25279,4.25279,0.859908734215531
"POU5F1B",0.0506,0.0506,0.12447,0.12447,0.934306828994993
"POU5F1P2",0,0,0,0,1
"POU5F1P3",0,0,0.51863,0.51863,0.658488242692427
"POU5F1P4",0,0,0,0,1
"POU5F1P5",0,0,0,0,1
"POU5F1P6",0,0,1.14099,1.14099,0.467073643501371
"POU5F1P7",0,0,0,0,1
"POU5F2",0,0,0.20745,0.20745,0.828191643546317
"POU6F1",5.12356,5.12356,58.41879,58.41879,0.103057635471877
"POU6F2",0.37952,0.37952,2.48944,2.48944,0.395341372827732
"PP2D1",0.22771,0.22771,1.63888,1.63888,0.46523904080519
"PPA1",222.14765,222.14765,80.65776,80.65776,2.73271823767882
"PPA2",158.91907,158.91907,83.81104,83.81104,1.88559260681157
"PPAN",3.59282,3.59282,44.66465,44.66465,0.100577142275261
"PPAN-P2RY11",0,0,0.41491,0.41491,0.706758733771053
"PPAP2A",158.27388,158.27388,175.83723,175.83723,0.900680699420591
"PPAP2B",166.25652,166.25652,42.71459,42.71459,3.82610290980654
"PPAP2C",0.16446,0.16446,90.53252,90.53252,0.0127218173387994
"PPAPDC1A",0,0,149.36621,149.36621,0.00665043030611731
"PPAPDC1B",16.10444,16.10444,32.67386,32.67386,0.507944144211564
"PPAPDC2",4.12415,4.12415,3.56819,3.56819,1.12170246859259
"PPAPDC3",44.16386,44.16386,13.54669,13.54669,3.10475166515544
"PPARA",37.69932,37.69932,6.26508,6.26508,5.32675758560126
"PPARD",3.12474,3.12474,41.92627,41.92627,0.0960889450679036
"PPARG",21.31656,21.31656,4.6262,4.6262,3.96654224876471
"PPARGC1A",65.72079,65.72079,7.40607,7.40607,7.9372156072933
"PPARGC1B",11.3351,11.3351,2.48944,2.48944,3.53497982484295
"PPAT",3.88379,3.88379,3.40223,3.40223,1.1093900136976
"PPATP1",0,0,0,0,1
"PPBP",0,0,0.43565,0.43565,0.696548601678682
"PPBPP1",0,0,0,0,1
"PPBPP2",0,0,0,0,1
"PPCDC",1.58135,1.58135,12.5924,12.5924,0.189911273947206
"PPCS",121.1818,121.1818,58.91667,58.91667,2.03919543592793
"PPDPF",7.80553,7.80553,940.46777,940.46777,0.0093529808248242
"PPEF1",0.30362,0.30362,2.75913,2.75913,0.346787687576647
"PPEF2",0,0,0.06224,0.06224,0.941406838379274
"PPFIA1",33.62577,33.62577,75.1395,75.1395,0.454767499129887
"PPFIA2",1.11327,1.11327,44.20825,44.20825,0.0467452290234636
"PPFIA3",0.0506,0.0506,21.28469,21.28469,0.0471444745248868
"PPFIA4",22.12621,22.12621,21.61661,21.61661,1.02253211246071
"PPFIBP1",138.95614,138.95614,44.29123,44.29123,3.09013775956184
"PPFIBP2",22.21477,22.21477,51.42762,51.42762,0.442796564101136
"PPHLN1",57.27007,57.27007,22.86133,22.86133,2.44202942585346
"PPIA",846.79244,846.79244,979.69715,979.69715,0.864479355323914
"PPIAL4A",0,0,0,0,1
"PPIAL4B",0,0,0,0,1
"PPIAL4C",0,0,0,0,1
"PPIAL4D",0,0,0,0,1
"PPIAL4E",0,0,0,0,1
"PPIAL4F",0,0,0,0,1
"PPIAL4G",0,0,0,0,1
"PPIAP1",0,0,0,0,1
"PPIAP10",0,0,0,0,1
"PPIAP11",0.25302,0.25302,1.65962,1.65962,0.471127454297982
"PPIAP13",0.26567,0.26567,0,0,1.26567
"PPIAP14",0,0,0,0,1
"PPIAP15",0,0,0,0,1
"PPIAP16",0.51868,0.51868,0.85056,0.85056,0.82065969220128
"PPIAP17",0,0,0,0,1
"PPIAP19",0,0,0,0,1
"PPIAP2",0,0,0,0,1
"PPIAP20",0,0,0,0,1
"PPIAP21",0,0,2.34422,2.34422,0.299023389609535
"PPIAP22",2.25184,2.25184,0,0,3.25184
"PPIAP23",0,0,0,0,1
"PPIAP24",0,0,0,0,1
"PPIAP25",0,0,0,0,1
"PPIAP26",0,0,0,0,1
"PPIAP27",0,0,0,0,1
"PPIAP28",0,0,0,0,1
"PPIAP29",0.75905,0.75905,0,0,1.75905
"PPIAP3",0,0,0,0,1
"PPIAP7",0,0,0,0,1
"PPIAP9",0,0,1.57664,1.57664,0.388102334823646
"PPIB",54.91703,54.91703,159.13725,159.13725,0.349181904897205
"PPIC",41.22888,41.22888,4.79217,4.79217,7.29068380244364
"PPID",177.89523,177.89523,19.47984,19.47984,8.73518689599138
"PPIE",42.31685,42.31685,41.55285,41.55285,1.01795414408201
"PPIEL",0.20241,0.20241,3.42298,3.42298,0.271855174565564
"PPIF",97.06942,97.06942,42.36192,42.36192,2.26164846944047
"PPIG",43.20241,43.20241,16.43028,16.43028,2.53595524569886
"PPIH",30.71609,30.71609,20.06071,20.06071,1.50593640955125
"PPIHP1",0.24036,0.24036,0.72609,0.72609,0.718595206507192
"PPIL1",122.72519,122.72519,13.25625,13.25625,8.67866304252521
"PPIL1P1",0,0,0,0,1
"PPIL2",12.49897,12.49897,16.1191,16.1191,0.788532691555047
"PPIL3",56.68813,56.68813,31.8233,31.8233,1.75753595768859
"PPIL4",37.57281,37.57281,11.22321,11.22321,3.15570214370857
"PPIL6",1.41689,1.41689,5.18633,5.18633,0.390682359330977
"PPIP5K1",6.24948,6.24948,7.01191,7.01191,0.904837922542814
"PPIP5K2",24.51721,24.51721,16.26432,16.26432,1.4780315703138
"PPL",4.37717,4.37717,3.56819,3.56819,1.17708983207791
"PPM1A",90.73138,90.73138,27.57051,27.57051,3.210701524054
"PPM1AP1",0,0,0.24894,0.24894,0.800678975771454
"PPM1B",71.94497,71.94497,50.74302,50.74302,1.4097547843168
"PPM1D",8.64048,8.64048,3.87937,3.87937,1.9757632645198
"PPM1E",0.0253,0.0253,3.46447,3.46447,0.22965771972933
"PPM1F",3.06149,3.06149,8.87899,8.87899,0.41112401166516
"PPM1G",45.39099,45.39099,35.35,35.35,1.27623081155433
"PPM1H",3.97234,3.97234,33.21324,33.21324,0.145333794753142
"PPM1J",3.04884,3.04884,8.17365,8.17365,0.441355403792384
"PPM1K",175.27652,175.27652,17.0319,17.0319,9.7758150832691
"PPM1L",14.35863,14.35863,5.04111,5.04111,2.54235231604788
"PPM1M",11.86643,11.86643,9.81253,9.81253,1.18995554231988
"PPM1N",0.24036,0.24036,6.43105,6.43105,0.166915846347421
"PPME1",30.62753,30.62753,43.17098,43.17098,0.716025091587282
"PPOX",16.07914,16.07914,38.54478,38.54478,0.431893665864369
"PPP1CA",32.17093,32.17093,116.2567,116.2567,0.282891553318488
"PPP1CB",413.85754,413.85754,71.50908,71.50908,5.72145640242574
"PPP1CC",236.43038,236.43038,39.76875,39.76875,5.82383271500843
"PPP1R10",17.45807,17.45807,33.73187,33.73187,0.531444750887297
"PPP1R10P1",0,0,0,0,1
"PPP1R11",87.88495,87.88495,42.17521,42.17521,2.05870336241561
"PPP1R11P1",0,0,0,0,1
"PPP1R11P2",0,0,0,0,1
"PPP1R12A",49.6037,49.6037,18.87823,18.87823,2.54568439946615
"PPP1R12B",359.28208,359.28208,36.94739,36.94739,9.49425191034219
"PPP1R12BP1",0,0,0,0,1
"PPP1R12BP2",0,0,0,0,1
"PPP1R12C",41.17828,41.17828,175.65052,175.65052,0.23876680351691
"PPP1R13B",46.3651,46.3651,17.34308,17.34308,2.58217812929999
"PPP1R13L",53.80376,53.80376,21.78257,21.78257,2.40551263531726
"PPP1R14A",5.94587,5.94587,1616.64033,1616.64033,0.00429382840621932
"PPP1R14B",9.03266,9.03266,54.166,54.166,0.18186310408585
"PPP1R14BP2",0,0,0,0,1
"PPP1R14BP3",0,0,0,0,1
"PPP1R14BP5",0,0,0,0,1
"PPP1R14C",129.18974,129.18974,15.7042,15.7042,7.79383268878486
"PPP1R14D",0,0,0,0,1
"PPP1R15A",48.12356,48.12356,63.39766,63.39766,0.76281591598204
"PPP1R15B",16.58517,16.58517,8.69228,8.69228,1.81434812035971
"PPP1R16A",2.71992,2.71992,85.90632,85.90632,0.0428037914849001
"PPP1R16B",2.71992,2.71992,460.64955,460.64955,0.0080578872003666
"PPP1R17",0.03795,0.03795,0.74683,0.74683,0.594190619579467
"PPP1R18",15.01647,15.01647,11.07799,11.07799,1.32608737049791
"PPP1R1A",90.51631,90.51631,85.74036,85.74036,1.05506029719037
"PPP1R1AP1",0,0,0,0,1
"PPP1R1AP2",0,0,0,0,1
"PPP1R1B",0.40482,0.40482,77.89863,77.89863,0.0178053788766674
"PPP1R1C",64.68343,64.68343,17.05264,17.05264,3.63843903163194
"PPP1R2",79.86436,79.86436,19.39686,19.39686,3.96454944535581
"PPP1R21",23.21418,23.21418,73.14795,73.14795,0.326565737825523
"PPP1R26",2.65666,2.65666,11.36843,11.36843,0.295644637193241
"PPP1R26P1",0,0,0,0,1
"PPP1R26P2",0,0,0,0,1
"PPP1R26P3",0,0,0,0,1
"PPP1R26P5",0,0,0,0,1
"PPP1R27",0,0,3.69266,3.69266,0.213098754224683
"PPP1R2P1",0,0,1.70112,1.70112,0.37021679895747
"PPP1R2P10",0,0,0,0,1
"PPP1R2P2",0.18976,0.18976,0,0,1.18976
"PPP1R2P3",0,0,0.12447,0.12447,0.889307851699023
"PPP1R2P4",0,0,0.10373,0.10373,0.906018682105225
"PPP1R2P5",0,0,0.56012,0.56012,0.640976335153706
"PPP1R2P6",0,0,0,0,1
"PPP1R2P9",0,0,0,0,1
"PPP1R32",2.28979,2.28979,12.11526,12.11526,0.250836811469998
"PPP1R35",1.01206,1.01206,29.23014,29.23014,0.0665580774683809
"PPP1R36",0.98676,0.98676,1.68037,1.68037,0.741226024765238
"PPP1R37",4.26331,4.26331,46.24129,46.24129,0.111413342015004
"PPP1R3A",133.40245,133.40245,0.2282,0.2282,109.430426640612
"PPP1R3B",49.78081,49.78081,2.8836,2.8836,13.0757055309507
"PPP1R3C",179.42598,179.42598,9.58433,9.58433,17.0465187687837
