"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","FoldChange"
"FCHSD2",139.58378,250.7443,219.27058,203.199553333333,56.627487,62.519689,56.496813,58.5479963333333,3.42915909697919
"FCN1",0.77859,1.54746,7.12258,3.14954333333333,0.034151,0.030275,0.045226,0.0365506666666667,4.00322286866826
"FCN2",0,0.19343,0.39327,0.195566666666667,0,0,0,0,1.19556666666667
"FCN3",1.3584,1.9067,0.48066,1.24858666666667,0,0,0,0,2.24858666666667
"FCRL1",0,0,0,0,0,0.076425,0.057129,0.044518,0.957379384558236
"FCRL2",0.19879,0.88426,0.76469,0.615913333333333,0.202892,0.186136,0.023697,0.137575,1.42048949153536
"FCRL3",0.06626,0.46977,0,0.178676666666667,0,0,0.60262,0.200873333333333,0.981516229854939
"FCRL4",0,0,0,0,0,0,0.030904,0.0103013333333333,0.989803702129794
"FCRL5",0.0497,0.13817,0,0.0626233333333333,0.116682,0.250387,0.283898,0.216989,0.873157714106975
"FCRL6",0.61294,0,0.54621,0.386383333333333,0.040699,0,0,0.0135663333333333,1.36782693716149
"FCRLA",0.41415,0,0.45882,0.29099,0.816973,0.563202,0,0.460058333333333,0.884204398226098
"FCRLB",0.99395,1.4922,3.62684,2.03766333333333,0.831686,1.065566,0.92729,0.941514,1.56458482057473
"FDCSP",0,0.80136,0,0.26712,0,0,0,0,1.26712
"FDFT1",81.33828,67.61861,97.05061,82.0025,257.162122,196.70198,184.907443,212.923848333333,0.388000218987584
"FDPS",84.60175,66.95542,78.45762,76.6715966666667,239.752749,179.943515,175.117104,198.271122666667,0.389778486853777
"FDX1",4.50591,6.05169,5.81168,5.45642666666667,3.283466,3.22144,3.705322,3.40340933333333,1.46623358809553
"FDXACB1",2.55114,1.96196,1.48569,1.99959666666667,1.591568,2.19023,1.877306,1.886368,1.03922877008984
"FDXR",8.29949,11.46781,9.98472,9.91734,2.057617,2.306362,2.763822,2.37593366666667,3.23387278245297
"FECH",13.23611,16.1102,17.12915,15.49182,7.722484,9.183746,12.448327,9.78485233333333,1.52916511884246
"FEM1A",31.90581,31.11506,34.67342,32.5647633333333,3.275151,3.582935,4.056259,3.638115,7.23672512072972
"FEM1B",10.93346,9.92034,12.34435,11.06605,24.288794,27.758689,27.425727,26.49107,0.438907979936758
"FEM1C",8.18353,9.45058,9.74439,9.12616666666667,3.459222,2.883858,3.109417,3.15083233333333,2.43955087883177
"FEN1",15.24057,7.43335,11.29562,11.32318,6.463143,7.595965,9.674759,7.911289,1.38287289302367
"FER",4.00893,10.22431,6.51082,6.91468666666667,2.176144,2.602188,2.449533,2.40928833333333,2.32150698117349
"FER1L4",8.86273,6.68725,7.73433,7.76143666666667,5.471339,14.107106,14.9334,11.5039483333333,0.700693607579153
"FER1L5",1.73941,1.43693,0.34957,1.17530333333333,0.411823,0.280089,0.309241,0.333717666666667,1.63100736212787
"FER1L6",0,0,0,0,0.024503,0.022468,0.06905,0.0386736666666667,0.962766297146264
"FERD3L",0,0,0,0,0.181777,0.163626,0,0.115134333333333,0.896752947253291
"FERMT1",7.18958,5.69245,3.67053,5.51752,0.454727,0.417926,0.445949,0.439534,4.5275207115636
"FERMT2",31.4254,40.12351,24.49206,32.0136566666667,17.900953,25.621715,23.760952,22.4278733333333,1.40916148029939
"FERMT3",17.26161,13.84427,9.24187,13.44925,1.724127,1.168028,1.379735,1.42396333333333,5.96100188534205
"FES",10.85063,10.74934,18.61484,13.4049366666667,0.43743,0.628829,0.09789,0.388049666666667,10.3778250970366
"FETUB",0.76203,0.63557,0,0.465866666666667,0.445779,0.098665,0,0.181481333333333,1.24070234993133
"FEV",5.05258,1.60273,0,2.21843666666667,0.151093,0,0,0.0503643333333333,3.06411457865572
"FEZ1",536.63387,500.21747,445.86038,494.23724,300.427066,321.345947,393.026136,338.266383,1.45972977228339
"FEZ2",39.79115,40.53801,71.46613,50.59843,48.085979,49.576106,62.521487,53.394524,0.948596038821849
"FEZF1",3.08125,7.68205,0,3.58776666666667,4.19602,0.263091,0.094314,1.51780833333333,1.82212704832576
"FEZF2",3.64449,8.87028,22.67864,11.7311366666667,0,0,0,0,12.7311366666667
"FFAR1",0.81173,0.52503,0.45882,0.598526666666667,0.035967,0.098126,0.100745,0.0782793333333333,1.48247918442902
"FFAR2",0.59637,0.13817,0.54621,0.426916666666667,3.997535,2.735237,2.800908,3.17789333333333,0.341539755283364
"FFAR3",0,0.0829,0,0.0276333333333333,0,0,0,0,1.02763333333333
"FGA",0.11596,1.7409,1.13612,0.99766,0,0,0,0,1.99766
"FGB",0,4.97399,0.98318,1.98572333333333,0.337074,0.060425,0,0.132499666666667,2.63640107031672
"FGD1",8.38232,7.23992,9.67884,8.43369333333333,8.601074,8.004207,11.403579,9.33628666666667,0.912677215479705
"FGD2",12.20903,3.92392,3.01508,6.38267666666667,0.263524,0.104836,0.126654,0.165004666666667,6.33703613204411
"FGD3",3.95924,4.11736,3.08062,3.71907333333333,12.045733,7.192659,16.572038,11.93681,0.364778746331849
"FGD4",5.9637,7.79258,5.68058,6.47895333333333,4.096426,2.728118,3.500253,3.441599,1.68384253808895
"FGD5",4.87036,6.43855,4.1075,5.13880333333333,0.694329,0.891728,2.835394,1.473817,2.4815106911034
"FGD6",2.70023,4.91872,3.88902,3.83599,1.054396,0.696171,1.259709,1.00342533333333,2.41386086096545
"FGF1",309.51618,769.0063,303.49618,460.672886666667,0.497182,1.91235,1.977464,1.462332,187.494166776319
"FGF10",0.19879,0.19343,0.10924,0.167153333333333,0.30271,0.147898,0.26607,0.238892666666667,0.942093988233578
"FGF11",8.97869,8.20708,10.88051,9.35542666666667,11.618577,16.762906,14.869363,14.4169486666667,0.671691064851008
"FGF12",72.16081,57.50484,201.28934,110.31833,30.780222,34.892601,32.766648,32.813157,3.29216020852475
"FGF13",207.75222,153.36465,167.0529,176.05659,360.322611,310.436794,254.124874,308.294759666667,0.572452602141781
"FGF14",50.62521,36.80752,34.10536,40.5126966666667,15.296335,18.565985,13.02785,15.6300566666667,2.49624505188096
"FGF16",0,0,0.43697,0.145656666666667,0.052662,0.142033,0,0.0648983333333333,1.07583666046368
"FGF17",12.50721,8.06892,30.41298,16.99637,4.163405,5.964285,7.519335,5.88234166666667,2.61486146309214
"FGF18",0.29819,0.0829,1.09242,0.49117,5.391655,4.962115,7.366622,5.90679733333333,0.215898907704063
"FGF19",0,0,0,0,0,0,0,0,1
"FGF2",7.55402,11.66124,6.20495,8.47340333333333,4.517365,3.124351,4.440217,4.027311,1.88438776382311
"FGF20",0.59637,0.55267,0.37142,0.50682,2.289721,0.699826,0.866262,1.28526966666667,0.659362009647585
"FGF21",0,0,0,0,0,0,0,0,1
"FGF22",7.30554,8.17945,9.02339,8.16946,0.433308,0.782716,1.180752,0.798925333333333,5.09718765425876
"FGF23",0,0,0,0,0.103776,0.109865,0.145901,0.119847333333333,0.892978864380919
"FGF3",0,0,0,0,0,0,0,0,1
"FGF4",0,0,0,0,0,0,0,0,1
"FGF5",0.49698,0.35923,1.59493,0.817046666666667,1.917657,1.059259,5.391418,2.78944466666667,0.47950209766884
"FGF6",0,0,0,0,0,0,0,0,1
"FGF7",2.07073,2.32119,2.0319,2.14127333333333,2.253659,2.844927,3.720193,2.939593,0.797359862638941
"FGF8",1.3584,0.9119,0,0.756766666666667,0.383378,0.173763,0.332639,0.296593333333333,1.35490953215863
"FGF9",14.51168,6.52145,28.44662,16.49325,17.628744,15.843755,15.026902,16.166467,1.01903612432308
"FGFBP1",0.23192,0.55267,0,0.26153,0,0,0,0,1.26153
"FGFBP2",2.10386,0.4145,0.6773,1.06522,0,0.074908,0,0.0249693333333333,2.01490906394598
"FGFBP3",4.98632,4.97399,6.40158,5.45396333333333,6.388621,4.91228,6.519764,5.94022166666667,0.929936195601822
"FGFR1",56.45639,69.77401,59.5806,61.937,45.848097,51.209665,76.088281,57.7153476666667,1.07190032080369
"FGFR1OP",12.67287,11.08094,11.71074,11.8215166666667,12.22061,12.423497,12.287905,12.3106706666667,0.9632509877038
"FGFR1OP2",27.66496,27.32931,56.93694,37.3104033333333,6.823241,8.794664,11.536771,9.05155866666667,3.81138931819397
"FGFR2",41.53056,36.91805,34.82636,37.7583233333333,1.232244,0.795596,0.742162,0.923334,20.1516342628651
"FGFR3",204.35622,344.69742,189.88448,246.312706666667,0.077227,0.085372,0.191535,0.118044666666667,221.201096915031
"FGFR4",3.26347,5.08452,4.89404,4.41401,0.400201,1.667673,2.291363,1.453079,2.20702635341137
"FGFRL1",52.71251,97.68361,79.57189,76.6560033333333,4.964696,3.31436,7.707501,5.32885233333333,12.2701556685607
"FGG",0.53011,3.89629,1.96636,2.13092,0,0,0,0,3.13092
"FGGY",67.19105,115.28601,166.41929,116.298783333333,6.842075,4.059356,6.204121,5.70185066666667,17.5024465878878
"FGL1",0.86142,2.73569,5.13437,2.91049333333333,0,0,0,0,3.91049333333333
"FGL2",2.23639,2.12776,2.29408,2.21941,0.037082,0.180933,0,0.0726716666666667,3.00130049114128
"FGR",12.63974,10.11378,7.36291,10.03881,0,0.035882,0.115127,0.0503363333333333,10.5097859130202
"FH",37.93578,33.24283,29.64828,33.6089633333333,67.892019,81.273573,42.447003,63.870865,0.533505501018575
"FHAD1",0.34788,4.36606,1.81342,2.17578666666667,2.573079,2.378302,1.830413,2.260598,0.973989024917106
"FHDC1",3.57822,3.20546,0.65545,2.47971,2.580437,2.262355,3.628152,2.823648,0.910049774456226
"FHIT",150.06996,135.26486,230.28218,171.872333333333,71.15349,111.588047,72.378932,85.0401563333333,2.00920524439307
"FHL1",147.46912,155.38188,169.12849,157.326496666667,152.388546,171.222671,218.258539,180.623252,0.871730325953346
"FHL2",9.79041,8.40051,16.25521,11.4820433333333,1.621854,2.229899,1.853415,1.90172266666667,4.30159762568626
"FHL3",8.53141,8.40051,15.90564,10.9458533333333,6.016467,6.796171,4.220947,5.67786166666667,1.78887403327962
"FHL5",1.95477,5.36085,0.76469,2.69343666666667,0,0,0,0,3.69343666666667
"FHOD1",29.80195,38.27208,18.68039,28.91814,1.627951,3.754861,3.026695,2.803169,7.8666343778044
"FHOD3",10.33709,9.72691,19.55432,13.2061066666667,26.437759,25.381977,25.768996,25.8629106666667,0.528837207663225
"FIBCD1",1.95477,2.45936,0.34957,1.5879,0.514176,0.908673,0.738092,0.720313666666667,1.50431868916928
"FIBIN",7.43806,9.28478,8.28055,8.33446333333333,0,0.094849,0.866862,0.320570333333333,7.06850903561618
"FIBP",95.7837,73.7532,155.9976,108.5115,168.902028,177.861481,202.477435,183.080314666667,0.594911521084174
"FICD",4.53904,6.77015,4.65371,5.32096666666667,0.609,1.094775,0.945593,0.883122666666667,3.35664095523606
"FIG4",26.42252,22.99088,15.25019,21.55453,33.044964,26.492299,39.523973,33.020412,0.662970513114303
"FIGLA",0,0,0,0,0,0,0,0,1
"FIGN",7.04048,2.79096,4.71926,4.85023333333333,1.616453,1.50082,1.4499,1.522391,2.31932057057504
"FIGNL1",7.23927,3.56469,1.85711,4.22035666666667,4.808855,4.128741,7.382099,5.43989833333333,0.81062718640227
"FILIP1",1.78911,2.12776,0.721,1.54595666666667,0.597313,1.339527,1.073933,1.003591,1.2706967972339
"FILIP1L",1.82224,3.31599,7.95282,4.36368333333333,0.823186,1.497577,2.536536,1.61909966666667,2.04791112060264
"FIP1L1",62.10534,47.55686,50.27318,53.3117933333333,29.657151,39.124724,36.861493,35.214456,1.49972688622834
"FIS1",519.8858,617.82468,771.44529,636.385256666667,65.471756,85.385638,95.291362,82.0495853333333,7.67475543807251
"FITM1",2.35235,1.93433,0.32773,1.53813666666667,0.259729,0,0,0.0865763333333333,2.33590276983148
"FITM2",7.55402,5.99642,6.37973,6.64339,8.91565,9.173466,7.372474,8.48719666666667,0.805653162736165
"FIZ1",23.97077,28.9044,33.51545,28.7968733333333,8.317581,6.273049,12.904936,9.16518866666667,2.93126613882162
"FJX1",16.43331,33.29809,33.34066,27.6906866666667,15.416474,19.038034,19.348246,17.9342513333333,1.51527969929064
"FKBP10",46.20213,88.34357,72.90812,69.1512733333333,24.488293,27.28169,34.090955,28.6203126666667,2.36835019679851
"FKBP11",17.29474,18.70772,15.00985,17.0041033333333,18.567441,14.812938,13.139052,15.506477,1.09072961682456
"FKBP14",3.76045,4.33842,3.77977,3.95954666666667,3.591375,4.345387,5.481528,4.47276333333333,0.906223486124316
"FKBP15",15.98604,15.30883,18.94257,16.7458133333333,6.914939,6.71054,8.71042,7.44529966666667,2.1012650863504
"FKBP1A",613.56564,515.38814,144.33056,424.428113333333,129.711648,146.214396,169.729595,148.551879666667,2.84468583264591
"FKBP1B",77.26308,68.61341,41.09685,62.3244466666667,66.410183,80.789137,88.710889,78.6367363333333,0.795166271023604
"FKBP2",193.42276,185.72322,154.53376,177.893246666667,45.389772,58.90683,49.450798,51.2491333333333,3.42385098572608
"FKBP3",114.86754,84.30911,116.38645,105.1877,99.812584,101.783627,105.261427,102.285879333333,1.02809503763144
"FKBP4",72.24363,58.69307,86.82556,72.58742,117.434891,171.735172,180.775073,156.648378666667,0.466781965170692
"FKBP5",35.15272,18.73536,10.48723,21.4584366666667,3.75241,2.323365,3.415192,3.16365566666667,5.39392266427411
"FKBP6",0.92769,1.79616,1.04872,1.25752333333333,0.22006,0.381552,0.496679,0.366097,1.65253516648769
"FKBP7",2.55114,2.12776,2.77475,2.48455,9.403661,9.905315,13.698434,11.00247,0.290319409254928
"FKBP8",727.86994,666.5145,806.00946,733.464633333333,234.405027,275.310535,302.385068,270.70021,2.70321702487213
"FKBP9",23.58976,31.86116,26.7206,27.3905066666667,51.940339,66.727033,69.713042,62.7934713333333,0.445037808309893
"FKBPL",2.58427,3.28836,3.16802,3.01355,2.495308,2.397601,3.606115,2.833008,1.04710191056215
"FKRP",12.77226,11.13621,14.20146,12.70331,18.711041,15.757233,20.476512,18.3149286666667,0.7094672849426
"FKTN",4.15803,4.06209,3.69238,3.97083333333333,6.091149,4.85527,3.120613,4.68901066666667,0.873760592937307
"FLAD1",25.56109,25.25681,25.14751,25.3218033333333,17.400787,18.824927,25.788172,20.6712953333333,1.21459298710432
"FLCN",108.62222,82.95508,61.08814,84.2218133333333,41.218225,48.187721,63.418698,50.941548,1.64072532711835
"FLG",0.34788,0.46977,0.43697,0.418206666666667,0.144329,0.111971,0.093709,0.116669666666667,1.27003240886816
"FLG2",0.31475,0.13817,0.19664,0.21652,0.008821,0.007624,0,0.00548166666666667,1.20988779838519
"FLI1",9.06152,13.56794,7.93097,10.18681,0.236393,0.45414,0.65693,0.449154333333333,7.71954355908262
"FLII",172.13566,145.40627,179.06952,165.53715,116.887146,129.424021,138.140461,128.150542666667,1.28948083810865
"FLNA",207.81848,264.4504,193.79534,222.021406666667,64.318278,72.845026,94.564147,77.2424836666667,2.85038761827648
"FLNB",37.57133,32.77306,13.02165,27.78868,17.717724,20.522413,20.691558,19.6438983333333,1.39453699757451
"FLNC",5.59925,3.81339,2.86214,4.09159333333333,1.775964,3.342677,1.870784,2.32980833333333,1.52909501798152
"FLOT1",211.03225,203.51904,289.79723,234.78284,164.811037,162.394103,186.349153,171.184764333333,1.36935948376679
"FLOT2",78.78714,69.82928,111.73274,86.7830533333333,219.688489,263.02712,286.845117,256.520242,0.340878265147535
"FLRT1",8.51484,8.51105,7.69064,8.23884333333333,0.494026,1.213652,1.274495,0.994057666666667,4.63318763934109
"FLRT2",14.89269,18.37613,27.24496,20.17126,18.988647,13.673991,15.838239,16.166959,1.23325628027655
"FLRT3",1.70628,0.88426,4.71926,2.4366,3.079908,2.736138,3.853398,3.223148,0.813753152861325
"FLT1",13.66682,18.18269,9.87548,13.90833,0.185138,0.402248,0.89226,0.493215333333333,9.98404561431863
"FLT3",0.11596,1.0777,0.96133,0.71833,0.186794,0.478831,0.535525,0.400383333333333,1.22704259547981
"FLT3LG",6.65947,7.98602,8.14945,7.59831333333333,0.624653,2.356188,1.63554,1.53879366666667,3.386771223761
"FLT4",17.4604,16.91156,2.25039,12.20745,0.371133,0.125993,0.440529,0.312551666666667,10.0624229395414
"FLVCR1",5.3342,2.26593,4.8285,4.14287666666667,17.922843,18.3208,17.813106,18.0189163333333,0.270408501542911
"FLVCR2",1.52406,13.15344,5.63689,6.77146333333333,0.282399,21.31518,13.111304,11.5696276666667,0.618273153304488
"FLYWCH1",97.55624,102.93393,89.55661,96.68226,37.933518,42.86427,32.201931,37.666573,2.52627146450243
"FLYWCH2",72.12767,93.09649,91.06415,85.4294366666667,19.774049,23.530005,26.308563,23.2042056666667,3.57084375570708
"FMN1",3.01498,0.3316,3.36465,2.23707666666667,0.302789,1.365657,0.444315,0.704253666666667,1.89941012302355
"FMN2",69.17895,102.93393,182.21569,118.109523333333,21.602995,23.360047,28.018616,24.3272193333333,4.70282670062293
"FMNL1",34.39069,26.58321,37.66665,32.8801833333333,5.871191,7.601489,8.773597,7.41542566666667,4.02596192698036
"FMNL2",72.34303,66.40275,51.16896,63.3049133333333,19.599602,18.724582,22.452185,20.2587896666667,3.02486239064504
"FMNL3",13.15328,11.77177,15.27203,13.3990266666667,3.155067,2.423303,6.579236,4.05253533333333,2.84986164701735
"FMO1",0.66263,1.9896,0,0.884076666666667,0.282399,0.992299,0,0.424899333333333,1.32225247257233
"FMO2",2.35235,3.28836,1.76972,2.47014333333333,0,0,0,0,3.47014333333333
"FMO3",0.61294,2.76333,1.85711,1.74446,0.244759,0.384166,0.401429,0.343451333333333,2.04284288675387
"FMO4",1.78911,2.04486,1.79157,1.87518,0,0.292302,0,0.097434,2.61991153909939
"FMO5",2.36892,4.69766,3.01508,3.36055333333333,2.390942,2.773931,3.013284,2.72605233333333,1.17028773168958
"FMO6P",0,0.5803,0,0.193433333333333,0,0.047643,0,0.015881,1.17477670448934
"FMO9P",0,0,0,0,0,0,0,0,1
"FMOD",2.38548,1.68563,5.4184,3.16317,0,0,0,0,4.16317
"FMR1",24.13643,29.12547,28.20629,27.1560633333333,13.034326,15.295965,18.409467,15.5799193333333,1.69820267320159
"FMR1NB",0.11596,0,0.24033,0.118763333333333,0,0,0,0,1.11876333333333
"FN1",107.51231,102.29837,58.88145,89.5640433333333,267.273231,641.148951,355.25747,421.226550666667,0.214491587964658
"FN3K",99.29565,69.88454,79.02568,82.73529,24.339508,33.60253,27.681771,28.5412696666667,2.83451899477713
"FN3KRP",57.23498,45.81596,57.4613,53.50408,13.51316,17.046626,18.332175,16.2973203333333,3.15101292857289
"FNBP1",80.46029,67.34228,63.0108,70.2711233333333,45.248746,51.533545,57.5853,51.4558636666667,1.35868744410023
"FNBP1L",24.91503,21.69212,8.43348,18.3468766666667,68.635494,67.681979,102.914096,79.7438563333333,0.239608033914027
"FNBP4",51.98361,33.43626,47.78246,44.4007766666667,52.525491,53.415294,48.243535,51.3947733333333,0.866513466483171
"FNDC1",0.23192,0.85663,0,0.36285,0.050953,0.401045,0.108577,0.186858333333333,1.14828363396362
"FNDC3A",17.79171,13.6232,9.02339,13.4794333333333,21.499277,22.258528,20.959182,21.572329,0.641468292143595
"FNDC3B",22.09883,22.68692,19.72911,21.5049533333333,1.40128,1.818237,1.707442,1.64231966666667,8.51711986904436
"FNDC4",51.56946,53.11115,78.69795,61.1261866666667,37.838803,44.318934,39.009054,40.3889303333333,1.50103387950165
"FNDC5",43.56816,42.58287,62.20241,49.4511466666667,91.033719,103.507896,163.606183,119.382599333333,0.419090025851411
"FNDC7",0.28162,0.3316,0.24033,0.284516666666667,0.025034,0,0.070546,0.03186,1.24485556826184
"FNDC8",0,0.22107,0,0.07369,0,0.058264,0.180258,0.0795073333333333,0.994611121987129
"FNDC9",8.64737,5.63719,6.94779,7.07745,1.222082,0.461782,0.069349,0.584404333333333,5.09809890699197
"FNIP1",10.00577,9.17425,11.12084,10.1002866666667,4.594779,4.522549,4.479374,4.532234,2.0064745393392
"FNIP2",6.94109,5.77535,10.2906,7.66901333333333,18.259793,12.178671,13.244614,14.561026,0.557097798906919
"FNTA",42.29259,60.3787,54.62101,52.4307666666667,54.566289,51.058424,64.687063,56.770592,0.924878295632952
"FNTB",19.29921,11.02568,8.01836,12.7810833333333,41.178471,39.131604,51.088119,43.799398,0.307617600873416
"FOCAD",11.51326,8.53868,8.52088,9.52427333333333,69.182746,62.38872,72.151244,67.90757,0.152730292670796
"FOLH1",24.08673,31.58483,13.78634,23.1526333333333,0,0.224133,0,0.074711,22.473607633432
"FOLH1B",3.14751,27.24641,3.51759,11.3038366666667,0,0,0,0,12.3038366666667
"FOLR1",2.48488,3.67523,2.0756,2.74523666666667,0.1021,0,0,0.0340333333333333,3.62196898874956
"FOLR2",10.95002,6.82542,9.19818,8.99120666666667,0,0,0,0,9.99120666666667
"FOLR3",1.77255,1.87906,2.01005,1.88722,0,0,0,0,2.88722
"FOPNL",25.66049,20.91839,27.94411,24.8409966666667,17.158925,15.673986,18.151438,16.994783,1.43602713445706
"FOS",41.31521,97.76651,467.46845,202.18339,85.401926,89.466425,54.742542,76.5369643333333,2.62047130355155
"FOSB",8.15039,6.10695,40.48509,18.2474766666667,0.105454,0.130232,0.796374,0.34402,14.320826078977
"FOSL1",3.3463,1.18823,7.62509,4.05320666666667,0.21122,0.843746,0.676401,0.577122333333333,3.20406766162929
"FOSL2",14.31289,13.2087,32.51042,20.01067,1.470828,3.114641,2.808488,2.46465233333333,6.06429389692491
"FOXA1",0,0.3316,0,0.110533333333333,0,0.044334,0,0.014778,1.09436086841983
"FOXA2",0,0.05527,0,0.0184233333333333,0,0,0,0,1.01842333333333
"FOXA3",0,0,0,0,0.043387,0.038659,0.395344,0.15913,0.862716002519131
"FOXB1",0,0,0,0,0,0,0.165638,0.0552126666666667,0.947676266206054
"FOXB2",0,0,0,0,0,0,0,0,1
"FOXC1",5.4336,9.14661,5.37471,6.65164,0.049746,0.21603,0.400009,0.221928333333333,6.2619384388337
"FOXC2",0.26505,0.63557,0.58991,0.496843333333333,0.073384,0.278846,0.217216,0.189815333333333,1.25804676692125
"FOXD1",2.35235,1.87906,1.3983,1.87657,0.550697,1.240195,0.383521,0.724804333333333,1.66776598620945
