"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"CCR4",0.19879,0.19343,0.43697,0.276396666666667,0.057984,0.099034,0.028291,0.0617696666666667,3,4,1,1.20214082840943
"CCR5",0.49698,0.3316,0,0.276193333333333,0.015936,0.129754,0,0.0485633333333333,1,3,0,1.21708750703343
"CCR6",1.22587,1.2435,1.15797,1.20911333333333,0.293482,0.571994,0.539025,0.468167,17,16,19,1.50467442282338
"CCR7",0.39758,0.4145,0.10924,0.307106666666667,0.030305,0.11973,0.1389,0.0963116666666667,1,3,2,1.19227652720409
"CCR8",0,0,0,0,0,0,0,0,0,0,0,1
"CCR9",0.08283,0,0,0.02761,0,0,0,0,0,0,0,1.02761
"CCRL2",0.33132,1.21586,1.26721,0.93813,0,0.078397,0,0.0261323333333333,0,1,0,1.8887719810018
"CCS",59.6039,53.44275,61.24108,58.09591,26.717589,23.399634,23.316362,24.4778616666667,348,208,188,2.31950038716619
"CCSAP",18.65314,14.39693,15.31573,16.1219333333333,7.236285,7.022158,6.429736,6.89605966666667,631,484,396,2.16841488744238
"CCT2",66.37933,57.67064,66.17882,63.4095966666667,128.751322,155.141106,176.025863,153.306097,2957,2491,2701,0.417414463322643
"CCT3",183.96367,118.6849,139.19618,147.281583333333,105.523213,123.104639,137.793166,122.140339333333,2830,2597,2617,1.20416740879643
"CCT4",57.10246,44.21323,46.10013,49.1386066666667,88.769937,80.09516,102.421356,90.4288176666667,2409,1758,2022,0.54838953347798
"CCT4P2",0,0.85663,0,0.285543333333333,0,0,0,0,0,0,0,1.28554333333333
"CCT5",83.92255,60.5445,49.74882,64.7386233333333,158.733885,153.421051,147.877438,153.344124666667,2555,2477,2476,0.425922421571326
"CCT5P1",0,0,0,0,0,0,0,0,0,0,0,1
"CCT5P2",0.16566,0,0,0.05522,0,0.24522,0.329032,0.191417333333333,0,5,6,0.885684613172211
"CCT6A",112.4158,74.748,128.97113,105.37831,478.402896,587.922172,641.235909,569.186992333333,2897,2514,2579,0.18656740934176
"CCT6B",2.25295,1.54746,3.97641,2.59227333333333,2.276453,1.421486,1.283469,1.66046933333333,66,33,28,1.35024045882631
"CCT6P2",0,0,0,0,0,0,0.054961,0.0183203333333333,0,0,1,0.982009262966041
"CCT6P3",17.09595,11.08094,33.23142,20.4694366666667,4.477942,3.805729,4.791224,4.35829833333333,212,148,154,4.00676396331049
"CCT7",232.71694,195.56066,185.66774,204.648446666667,569.437891,662.877835,588.859747,607.058491,2970,2379,2407,0.338205040650714
"CCT7P1",0,0,0,0,0.037156,0,0,0.0123853333333333,1,0,0,0.987766186524499
"CCT7P2",0,0.11053,0,0.0368433333333333,0,0,0,0,0,0,0,1.03684333333333
"CCT8",62.51949,55.40471,61.08814,59.67078,91.602293,93.678445,118.01408,101.098272666667,2215,1772,2020,0.594239044553473
"CCT8L1P",0,0,0,0,0,0,0.052343,0.0174476666666667,0,0,1,0.982851534051055
"CCT8L2",0,0,0,0,0.027349,0.036081,0,0.0211433333333333,1,1,0,0.979294450991209
"CCT8P1",0.56324,1.0777,0.41512,0.685353333333333,0.69672,0.955216,0.685498,0.779144666666667,19,20,13,0.947282907854224
"CCZ1",9.50879,8.56631,9.54775,9.20761666666667,77.124777,75.933044,112.826627,88.6281493333333,612,479,548,0.113888513180204
"CCZ1B",28.89083,18.43139,39.37082,28.89768,108.655778,114.528387,139.511541,120.898568666667,648,532,614,0.245266866764905
"CD101",0.33132,3.09493,6.11755,3.18126666666667,4.772194,0.193455,0.72446,1.896703,38,3,9,1.4434571534143
"CD109",1.15961,1.71326,1.17981,1.35089333333333,1.095685,0.306302,0.225568,0.542518333333333,124,39,27,1.5240618425929
"CD14",21.96631,8.75975,10.55278,13.7596133333333,0.088743,0.214786,0.49083,0.264786333333333,2,2,2,11.6696496035299
"CD151",100.02455,80.49572,57.35206,79.2907766666667,93.440247,103.769455,115.482936,104.230879333333,1562,1219,1232,0.762996348365906
"CD160",2.81619,1.87906,3.88902,2.86142333333333,0.466369,0.468353,0.429506,0.454742666666667,13,6,6,2.65436865351673
"CD163",17.04625,8.64921,7.55955,11.0850033333333,1.407492,0,0.545785,0.651092333333333,7,0,2,7.3193988545361
"CD163L1",2.41861,1.8238,2.33778,2.19339666666667,8.973374,19.197954,13.251072,13.8074666666667,36,47,32,0.215661242976516
"CD164",27.30051,31.69536,26.43657,28.47748,59.47275,46.175174,46.926342,50.8580886666667,2460,1377,1535,0.568425886065244
"CD164L2",0,0.63557,0.61176,0.415776666666667,0,0,0.06177,0.02059,0,0,1,1.38721393181068
"CD177",3.18064,0.71847,6.88225,3.59378666666667,0,0,0,0,0,0,0,4.59378666666667
"CD180",0.51354,0.11053,0.48066,0.368243333333333,0.030342,0.039217,0.014518,0.0280256666666667,3,3,1,1.33094277477508
"CD19",0.86142,0.44213,0.30588,0.536476666666667,0,0,0.044757,0.014919,0,0,1,1.51389092791313
"CD1A",0,0,0,0,0,0,0,0,0,0,0,1
"CD1B",0,0,0,0,0,0,0,0,0,0,0,1
"CD1C",0,0,0,0,0,0,0,0,0,0,0,1
"CD1D",0.54667,0.05527,0.15294,0.251626666666667,0.099222,0,0.028913,0.0427116666666667,6,0,1,1.20035740145486
"CD1E",0,0,0,0,0,0,0,0,0,0,0,1
"CD2",0,0.27633,0,0.09211,0,0,0,0,0,0,0,1.09211
"CD200",52.53028,38.24445,47.43288,46.0692033333333,43.187348,65.005569,73.068169,60.420362,1380,1648,1679,0.766345260767648
"CD200R1",0.49698,0.4145,0.21848,0.376653333333333,2.313911,0.444996,0.279375,1.01276066666667,105,20,10,0.683962756293926
"CD200R1L",0,0,0,0,0.122471,0,0,0.0408236666666667,1,0,0,0.96077753804599
"CD207",0,0,0,0,0.031251,0,0,0.010417,1,0,0,0.989690395153684
"CD209",0.18222,0.0829,0.30588,0.190333333333333,0.014806,0.102685,0.037716,0.0517356666666667,1,0,2,1.13177994343953
"CD22",23.3247,19.01169,17.39133,19.90924,0.663267,0.32915,0.567529,0.519982,5,2,3,13.7562418502324
"CD226",5.98027,4.61476,2.55626,4.38376333333333,0.225007,0.0323,0.226472,0.161259666666667,13,6,13,4.6361408114579
"CD244",0,0.11053,0,0.0368433333333333,0,0,0,0,0,0,0,1.03684333333333
"CD247",5.94714,4.39369,3.10247,4.4811,0.201606,0,0.200755,0.134120333333333,1,0,2,4.83290867723913
"CD248",7.57059,5.00162,4.91589,5.82936666666667,4.568733,0.892377,0.963805,2.14163833333333,204,30,28,2.17382331830048
"CD27",5.3839,6.16222,3.82347,5.12319666666667,0.123307,0.324856,0.093499,0.180554,2,4,1,5.18671459896512
"CD274",2.07073,0.80136,0.85209,1.24139333333333,0.33792,0.574537,1.158212,0.690223,17,9,11,1.32609326303886
"CD276",24.88189,19.50909,22.94082,22.4439333333333,116.805093,108.745776,124.275884,116.608917666667,2232,1622,1829,0.19933805869874
"CD28",0.21536,0,0,0.0717866666666667,0.221884,0.435624,0.182258,0.279922,15,29,11,0.837384361442859
"CD2AP",3.32973,4.78056,8.32424,5.47817666666667,3.343511,2.775447,3.301309,3.140089,309,199,178,1.56474333442268
"CD2BP2",42.37542,41.69861,33.88687,39.3203,24.699309,24.185286,24.470519,24.4517046666667,1121,937,868,1.58418858493224
"CD300A",7.52089,5.52665,10.39984,7.81579333333333,0.773011,0.070976,0,0.281329,3,1,0,6.88019496423895
"CD300C",1.10991,0.19343,0.15294,0.485426666666667,0.038511,0.101467,0,0.0466593333333333,1,2,0,1.41920739572061
"CD300E",0.96082,0.35923,1.02687,0.782306666666667,0.046152,0.147175,0.023043,0.0721233333333333,3,7,1,1.66240824283276
"CD300LB",0,0,0.41512,0.138373333333333,0,0,0,0,0,0,0,1.13837333333333
"CD300LD",0,0,0,0,0.047407,0.125099,0,0.057502,1,2,0,0.945624689125883
"CD300LF",0.29819,1.0777,1.11427,0.830053333333333,0,0.050275,0,0.0167583333333333,0,1,0,1.79989017383678
"CD300LG",0.74546,0.9948,1.04872,0.92966,2.839504,0,0.120948,0.986817333333333,3,0,3,0.971231711957415
"CD302",10.13829,13.09817,8.1713,10.4692533333333,1.043345,0.256458,0.409853,0.569885333333333,73,13,20,7.30579048660879
"CD320",38.94629,43.1079,33.14403,38.3994066666667,19.934893,30.376396,37.975146,29.4288116666667,343,383,418,1.2948059588481
"CD33",3.49539,1.35403,2.1193,2.32290666666667,0.015885,0,0.060342,0.025409,0,0,1,3.24056709729158
"CD34",34.83796,27.77144,16.10227,26.2372233333333,0.149775,0.028803,0.019843,0.0661403333333333,9,1,2,25.5475029709973
"CD36",2.30265,6.90832,4.36968,4.52688333333333,52.996724,37.515372,19.608023,36.7067063333333,1281,541,359,0.146575606059962
"CD37",12.6563,7.12938,8.36794,9.38454,9.468768,3.024756,2.670153,5.054559,157,14,24,1.71516042704349
"CD38",7.90191,5.99642,3.49574,5.79802333333333,0.245861,0,0.216901,0.154254,2,0,2,5.8895384666922
"CD3D",1.17617,0.5803,0,0.58549,2.191368,0,0,0.730456,1,0,0,0.916226705562002
"CD3E",0.94425,0.46977,0.98318,0.799066666666667,0,0,0,0,0,0,0,1.79906666666667
"CD3G",0.16566,0.69083,0.69915,0.518546666666667,0.166621,0.115336,0.138473,0.140143333333333,5,4,4,1.33189101955017
"CD4",10.7181,7.15702,7.5814,8.48550666666667,4.231654,1.236371,1.947494,2.47183966666667,156,31,37,2.73212693481717
"CD40",10.60214,11.85467,3.73608,8.73096333333333,1.143419,0.306894,0.17537,0.541894333333333,24,6,3,6.31104422849555
"CD40LG",0,0.0829,0.21848,0.10046,0.034588,0,0,0.0115293333333333,1,0,0,1.08791704178623
"CD44",11.89427,12.43497,8.30239,10.87721,35.093189,27.727225,29.67961,30.8333413333333,951,621,562,0.373105979533576
"CD46",39.26104,34.79029,40.59433,38.21522,112.515452,88.088653,102.850426,101.151510333333,2335,1405,1426,0.383892708703335
"CD46P1",0,0,0,0,0,0,0,0,0,0,0,1
"CD47",58.01358,49.60172,46.44971,51.3550033333333,65.381779,65.258007,48.64299,59.7609253333333,2276,1786,1563,0.861655793523794
"CD48",0.97738,0.85663,0.37142,0.735143333333333,0,0,0,0,0,0,0,1.73514333333333
"CD5",0.51354,0.0829,0.58991,0.39545,0.034156,0.022499,0.025879,0.0275113333333333,2,1,1,1.35808721006808
"CD52",8.71363,4.89109,13.74265,9.11579,0,0,0,0,0,0,0,10.11579
"CD53",14.97552,12.37971,23.22485,16.8600266666667,0.081375,0,0.445229,0.175534666666667,2,0,1,15.1931092915451
"CD55",10.12173,11.49544,9.39481,10.3373266666667,5.834008,7.455332,7.485011,6.92478366666667,163,183,154,1.43061654974304
"CD58",9.29344,5.16742,7.12258,7.19448,10.494357,9.866482,13.243232,11.201357,163,99,123,0.671603986343486
"CD59",234.63858,219.65687,136.02816,196.774536666667,143.117262,157.515231,165.968238,155.533577,3973,3250,3434,1.2634639829809
"CD5L",0,0.13817,0,0.0460566666666667,0,0,0,0,0,0,0,1.04605666666667
"CD6",0.39758,1.79616,1.83527,1.34300333333333,2.374379,2.142728,3.471925,2.66301066666667,42,25,20,0.63963868701083
"CD63",493.99339,589.83217,690.36586,591.39714,1536.499091,1719.181128,1902.442018,1719.374079,3364,2754,2731,0.344342051668403
"CD68",36.09697,10.74934,10.79311,19.21314,1.744327,0.875553,0.548624,1.056168,13,9,3,9.83049050466693
"CD69",0.14909,0.4974,1.42015,0.68888,0,0.048036,0.314201,0.120745666666667,0,1,6,1.5069253000309
"CD7",1.64002,0.71847,1.96636,1.44161666666667,0.145938,0.211352,0.074483,0.143924333333333,3,2,1,2.1344214783437
"CD70",0,0.19343,0,0.0644766666666667,0.075147,0.20889,0.233813,0.172616666666667,1,2,2,0.90777889904345
"CD72",13.76621,11.27437,12.34435,12.4616433333333,0.654119,0.111286,0.669216,0.478207,14,2,5,9.1067376445473
"CD74",440.10471,215.31845,247.54242,300.988526666667,19.097337,153.041158,232.90165,135.013381666667,349,1987,2676,2.22028540843696
"CD79A",0.21536,0,1.07057,0.428643333333333,0.057714,0.204654,0.087603,0.116657,1,1,1,1.27939316489605
"CD79B",1.59032,2.34883,0.21848,1.38587666666667,0.766085,0.356061,0.081918,0.401354666666667,13,5,1,1.70255019904549
"CD80",0.08283,0,0,0.02761,0,0.128907,0,0.042969,0,1,0,0.985273771320145
"CD81",770.24536,692.02001,537.16486,666.476743333333,229.175098,221.922252,242.594644,231.230664666667,2946,2105,2227,2.87419727403958
"CD82",62.35383,47.94373,41.24979,50.5157833333333,31.277285,13.331919,21.548936,22.0527133333333,377,159,194,2.23469500481071
"CD83",8.82959,6.32802,18.37451,11.1773733333333,4.179696,2.180337,2.300148,2.886727,170,67,64,3.13306628773601
"CD84",1.01052,0.55267,0.28403,0.61574,0.040808,0.02655,0.0394,0.035586,6,3,4,1.56021807942556
"CD86",4.62187,1.60273,1.44199,2.55553,0.432631,0,0,0.144210333333333,2,0,0,3.10740944773848
"CD8A",8.7799,4.64239,3.4302,5.61749666666667,1.286567,2.58484,2.320803,2.06407,52,80,61,2.15970805714839
"CD8B",3.90954,6.85305,4.91589,5.22616,1.589578,1.305219,0.131015,1.008604,51,19,1,3.09974489745117
"CD9",90.44949,81.07602,73.8476,81.7910366666667,38.436362,37.108164,48.242662,41.262396,700,489,572,1.95897640698522
"CD93",1.87194,1.13296,0.56806,1.19098666666667,0.152863,0.192944,0.011601,0.119136,1,1,1,1.95774835825732
"CD96",0.36445,0.3316,0.78654,0.494196666666667,0.818921,0.2071,0.22999,0.418670333333333,25,5,4,1.05323740939579
"CD99",0,0,0,0,114.499228,69.465521,102.271566,95.412105,1542,624,949,0.0103721415479934
"CD99L2",139.69974,140.65335,150.79768,143.716923333333,39.9461,41.461818,50.06603,43.8246493333333,2019,1680,1631,3.22851211299307
"CD99P1",0,0,0,0,2.927174,2.157993,2.63275,2.572639,47,25,24,0.279905134551798
"CDA",3.51196,8.56631,5.09068,5.72298333333333,0.175461,0,0,0.058487,2,0,0,6.35150297862263
"CDADC1",16.53271,18.32086,20.16608,18.3398833333333,21.205466,18.55325,24.297833,21.352183,134,101,91,0.865234654410861
"CDAN1",13.98157,18.09979,19.44508,17.17548,9.657311,7.016517,4.687623,7.12048366666667,271,179,185,2.23822628627498
"CDC123",73.37011,87.43167,56.8714,72.5577266666667,64.516273,72.203788,93.996296,76.9054523333333,684,618,683,0.944192280046535
"CDC14A",2.36892,2.18303,1.9882,2.18005,1.689471,0.692484,0.918494,1.10014966666667,94,27,34,1.51420160690135
"CDC14B",29.57003,30.61766,25.03827,28.4086533333333,8.719296,4.426123,4.17255,5.77265633333333,713,269,281,4.34226275273872
"CDC16",40.02307,47.58449,64.86791,50.8251566666667,38.708788,32.125746,35.245811,35.360115,982,751,796,1.42532983371111
"CDC20",0.31475,2.45936,1.22351,1.33254,18.066261,6.658424,10.963836,11.8961736666667,297,74,126,0.180870703224866
"CDC20B",0,0.22107,0,0.07369,0.049407,0.074507,0,0.0413046666666667,2,2,0,1.03110072812504
"CDC20P1",2.46831,1.60273,1.3546,1.80854666666667,0.24983,0.051829,0.439065,0.246908,6,1,7,2.25240889196851
"CDC23",12.77226,18.15506,13.43677,14.78803,17.955026,18.717887,19.892074,18.8549956666667,727,570,607,0.795166630356186
"CDC25A",0.71233,0.9119,1.02687,0.8837,5.31372,4.192515,4.99266,4.832965,231,172,190,0.322940391378998
"CDC25B",62.271,41.83677,33.12218,45.7433166666667,32.921297,31.402606,19.673657,27.9991866666667,1269,537,508,1.61188371260068
"CDC25C",0.29819,0.44213,0,0.246773333333333,2.969262,1.025412,1.376693,1.79045566666667,58,17,22,0.446799190622033
"CDC26",17.80828,18.73536,16.16782,17.5704866666667,9.452056,6.329424,9.794731,8.52540366666667,113,56,80,1.94957477042705
"CDC27",25.04755,17.57476,15.42497,19.3490933333333,66.763814,54.582976,46.105236,55.817342,1606,1139,1079,0.358149336400378
"CDC27P2",0,0,0,0,0,0,0,0,0,0,0,1
"CDC34",93.10003,112.88191,156.7623,120.914746666667,101.288031,107.307826,108.455301,105.683719333333,699,510,500,1.14276805709917
"CDC37",184.676,147.11954,234.21489,188.670143333333,96.680978,88.202573,111.188295,98.6906153333333,1714,1150,1119,1.90258774809582
"CDC37L1",13.56742,13.65084,10.90235,12.70687,8.958729,10.587703,11.456237,10.334223,368,321,336,1.20933477310266
"CDC40",16.11856,14.81143,8.91415,13.28138,16.403452,16.512284,18.397285,17.1043403333333,442,320,323,0.788837358172362
"CDC42",77.32935,60.51686,99.32284,79.05635,159.164419,161.969203,203.044835,174.726152333333,3988,3128,3381,0.455574477315942
"CDC42BPA",28.808,22.52112,32.59782,27.9756466666667,18.225654,16.271392,14.948453,16.481833,2466,1868,1410,1.6574718833355
"CDC42BPB",73.48607,70.35431,51.64963,65.1633366666667,55.957546,58.941567,49.177252,54.6921216666667,3142,2562,2337,1.18801968189815
"CDC42BPG",1.52406,1.54746,0.0437,1.03840666666667,5.395716,3.981356,1.655815,3.677629,73,31,20,0.435777755496784
"CDC42EP1",45.68859,43.6053,51.51854,46.9374766666667,13.893393,8.231372,9.519773,10.5481793333333,459,176,214,4.15108523023167
"CDC42EP2",9.85668,7.68205,6.88225,8.14032666666667,7.497455,6.355621,5.289983,6.38101966666667,240,162,106,1.2383555497007
"CDC42EP3",4.17459,2.29356,3.60499,3.35771333333333,13.305096,10.21675,9.258566,10.926804,724,441,461,0.365371421659426
"CDC42EP4",66.36276,89.06203,76.36017,77.2616533333333,26.752172,11.693604,17.713391,18.7197223333333,288,64,138,3.9686995592754
"CDC42EP5",6.84169,7.26755,15.49052,9.86658666666667,141.679139,91.672754,63.867117,99.0730033333333,180,75,54,0.108586594832886
"CDC42P1",0,0,0,0,0,0,0,0,0,0,0,1
"CDC42SE1",37.55476,29.3189,34.38939,33.75435,55.305065,54.411913,59.294387,56.3371216666667,2509,1848,1842,0.606140472171708
"CDC42SE2",59.18975,79.22459,86.84741,75.08725,10.584446,9.900585,14.903609,11.7962133333333,435,229,292,5.94607545357168
"CDC45",0.61294,0.46977,1.50754,0.863416666666667,6.90409,2.232283,5.762388,4.96625366666667,128,28,44,0.312326087822503
"CDC5L",6.6429,7.40572,5.85537,6.63466333333333,7.022435,6.089523,7.186824,6.76626066666667,801,533,574,0.983055251557785
"CDC6",1.45779,3.84102,1.59493,2.29791333333333,10.063792,2.887461,9.310677,7.42064333333333,206,90,132,0.39164624397265
"CDC7",3.28004,1.9067,2.7529,2.64654666666667,14.925353,10.495152,15.619828,13.680111,584,351,446,0.248400483257018
"CDC73",5.86431,9.97561,6.77301,7.53764333333333,13.484193,14.039731,13.697932,13.7406186666667,629,379,350,0.579191655818336
"CDCA2",0.89456,0,0,0.298186666666667,3.647659,1.515635,1.870146,2.34448,145,26,56,0.388157999649173
"CDCA3",0.23192,1.79616,0.76469,0.930923333333333,11.20248,5.382509,13.022801,9.86926333333333,272,121,175,0.177649880596017
"CDCA4",1.04365,1.18823,3.80162,2.01116666666667,3.902114,2.802445,2.965836,3.223465,132,70,65,0.71296119813155
"CDCA5",1.27557,1.46456,3.23356,1.99123,5.901579,2.967838,3.808598,4.226005,208,70,85,0.572374117514239
"CDCA7",0.26505,1.10533,1.55124,0.973873333333333,5.471696,1.176363,3.788893,3.478984,256,39,108,0.440696669899543
"CDCA7L",20.21033,17.16026,15.66531,17.6786333333333,9.34437,2.980016,4.072958,5.46578133333333,223,40,55,2.88884395719331
"CDCA8",1.02708,0.60793,0.54621,0.727073333333333,4.568697,1.569985,2.917644,3.01877533333333,192,50,81,0.429751153046127
"CDCP1",0.48041,0.2487,0.15294,0.294016666666667,0.202675,0.214624,0.01335,0.143549666666667,23,2,1,1.13157889367289
"CDCP2",0.7289,0,0.37142,0.366773333333333,0.103987,0,0,0.0346623333333333,4,0,0,1.32098491391878
"CDH1",3.64449,2.43173,6.88225,4.31949,4.480857,26.243919,22.167993,17.630923,56,260,180,0.285519402339863
"CDH10",7.15644,8.64921,19.8602,11.8886166666667,5.758636,9.511582,9.783093,8.35110366666667,287,345,342,1.37829898224848
"CDH11",24.16956,33.93366,24.36097,27.4880633333333,29.901539,7.502647,7.451554,14.9519133333333,972,207,175,1.7858712455392
"CDH12",16.61554,13.3745,8.23685,12.7422966666667,0.130888,0.471107,0.86666,0.489551666666667,9,11,10,9.225793891003
"CDH12P2",0,1.3264,0,0.442133333333333,17.121205,0,11.110396,9.41053366666667,17,0,7,0.138526359887858
"CDH12P3",0,0,0,0,0,8.440849,7.155664,5.19883766666667,0,6,5,0.161320565850168
"CDH12P4",0,0,0,0,0,0,0,0,0,0,0,1
"CDH13",26.86979,9.50585,151.99935,62.7916633333333,10.650971,7.284253,13.770943,10.5687223333333,469,352,513,5.51414940174753
"CDH15",1.4081,1.54746,1.28906,1.41487333333333,23.769104,0.158973,0.268662,8.06557966666667,983,4,7,0.266378259540602
"CDH16",0.29819,0.30397,0.17479,0.258983333333333,0,0,0,0,0,0,0,1.25898333333333
"CDH17",0.64607,0.30397,0.87394,0.607993333333333,0.196256,0.034239,0.239124,0.156539666666667,4,1,3,1.39034862329264
"CDH18",14.84299,7.98602,36.9238,19.9176033333333,3.125841,5.925994,3.907359,4.31973133333333,87,149,91,3.93207890072644
"CDH19",1.55719,1.05006,1.3983,1.33518333333333,34.91737,16.876844,18.312156,23.36879,2617,1103,1202,0.0958268068842701
"CDH2",38.51558,31.0598,49.13706,39.5708133333333,62.872923,49.849771,57.144352,56.6223486666667,4110,2438,2544,0.704081216266055
"CDH20",33.95997,27.85434,20.66859,27.4943,1.515551,0.982244,1.838442,1.44541233333333,99,8,70,11.6521453709852
"CDH22",9.21061,9.80981,29.27686,16.0990933333333,0.152114,0.041519,0.073163,0.088932,8,2,3,15.7026272837361
"CDH23",4.77096,5.85825,6.40158,5.67693,0.553318,0.016288,0.070802,0.213469333333333,21,2,6,5.50234753906705
"CDH24",9.57506,12.57314,8.95785,10.3686833333333,4.06904,8.634182,9.493312,7.39884466666667,211,315,264,1.35360085637175
"CDH26",3.09781,3.28836,1.50754,2.63123666666667,0.383132,0.124901,0.092125,0.200052666666667,11,3,2,3.02589775226532
"CDH3",8.44858,4.00682,6.31419,6.25653,2.762906,3.038559,4.668804,3.49008966666667,64,50,53,1.61612140039668
"CDH4",21.10488,18.95642,17.67536,19.2455533333333,5.548255,3.080961,6.206772,4.94532933333333,711,299,519,3.40528710828915
"CDH5",13.15328,11.55071,14.81322,13.1724033333333,0.050661,0,0,0.016887,2,0,0,13.9370483970523
"CDH6",6.70917,8.92555,6.77301,7.46924333333333,25.959615,12.975244,18.6484,19.1944196666667,1742,830,951,0.419385328874434
"CDH7",1.83881,1.4093,1.04872,1.43227666666667,3.196937,2.656941,3.169844,3.00790733333333,284,158,180,0.606869486836106
"CDH8",152.55483,76.18493,108.7832,112.507653333333,2.145548,6.36324,3.773074,4.093954,59,76,75,22.2828186774622
"CDH9",19.81275,8.67685,9.39481,12.6281366666667,0.181294,2.493851,3.988215,2.22112,9,68,94,4.2308689731108
"CDHR1",51.4535,26.97007,9.98472,29.46943,27.357394,38.375471,35.37589,33.7029183333333,1762,1694,1365,0.878007714144694
