"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg__TPM","FoldChange"
"CD82",5.425197,0.525823,2.694641,65,11,40,0,2.171165,2.836143,2.136694,27,41,14,0,1
"CD83",2.199519,3.538636,2.943164,78,170,151,4.13115766666667,2.684522,3.806575,4.020046,78,121,83,5.716966,0.763910025250488
"CD84",0.03096,0.034228,0.066449,4,6,12,0.0369756666666667,0.046481,0.034881,0.065382,5,4,5,0,1.03697566666667
"CD86",0,0,0,0,0,0,92.2038293333333,0.029568,0.277828,0,1,1,0,88.078313,1.04631336398718
"CD8A",2.358874,2.03126,2.304796,80,118,129,44.3867806666667,2.548165,2.294194,2.699365,70,76,51,37.37106,1.18283885476885
"CD8B",1.872075,2.038695,1.551081,64,76,61,16.7815026666667,2.035903,4.169048,5.297764,72,95,93,20.323437,0.833894773467648
"CD8B2",0.181263,0.062791,0.08087,2,7,9,0.33261,0.047382,0.306944,0.129033,3,15,6,0.276719333333333,1.04377678414311
"CD9",1.208775,0,0.20821,16,0,1,1.84506266666667,1.562867,2.022935,0.829704,9,19,5,0.872212333333333,1.5196260680546
"CD93",0.018129,0.019836,0.006214,2,3,1,70.8481503333333,0.012593,0.020106,0,1,2,0,62.0485623333333,1.1395684163816
"CD96",0,0.181011,0.041375,0,3,4,1.77618833333333,0.145894,0.679846,0.397729,8,12,5,2.131287,0.886596576210783
"CD99",27.042602,10.903735,19.999039,310,163,336,34.7100786666667,5.2949,15.28769,12.693102,51,139,95,33.1912996666667,1.04442004295849
"CD99L2",36.52183,35.631134,33.966779,1761,2253,2253,31.3644756666667,49.677113,53.973711,57.982321,1645,1989,1279,14.686422,2.06321592436227
"CD99P1",3.205208,4.166459,3.129848,57,95,76,0.0310013333333333,2.247095,3.049131,2.492761,30,49,30,0.099729,0.937504906511817
"CDA",0,0,0,0,0,0,129.145911,0,0,0,0,0,0,118.551500333333,1.08861796495341
"CDADC1",24.81717,32.076542,27.09731,148,240,266,91.098453,16.418548,33.311292,18.529818,137,177,99,99.466072,0.916711992084253
"CDAN1",3.562124,5.603749,7.464551,155,211,175,6.09994866666667,5.607035,4.650023,5.517917,138,195,130,4.54854533333333,1.27960541729977
"CDC123",63.374907,62.962345,53.891799,589,779,714,0.144329333333333,78.936331,71.941725,77.551467,581,582,416,1.01479033333333,0.567964474715401
"CDC14A",0.181656,0.300633,0.125959,10,26,7,0,0.248537,0.403182,0.485277,13,14,18,0,1
"CDC14B",4.945785,5.348702,3.917124,323,436,371,162.966504,4.415719,4.476152,4.689351,237,286,237,178.573520333333,0.913088431388086
"CDC14C",0.075614,0.130705,0.197776,3,8,13,30.7253376666667,0.09151,0.053396,0.118883,3,2,3,32.370179,0.950709244522382
"CDC16",33.824811,33.091079,27.444448,882,1168,1084,0.194172333333333,29.743797,30.610092,31.97585,697,788,530,0.188912,1.00442449343041
"CDC20",0.557157,0.165236,0.077797,12,2,2,112.435805,0.679154,0,2.026657,3,0,10,131.569327,0.855671576276464
"CDC20B",0.122418,0.101212,0.205078,3,5,9,75.6465723333333,0.114017,0.087259,0,3,2,0,78.4120146666667,0.965176020971873
"CDC23",10.971543,15.692507,12.633177,400,658,629,3.094589,14.460116,14.983413,13.6723,428,461,330,2.35336566666667,1.22103862418026
"CDC25A",8.994199,9.719856,5.241179,302,485,375,54.7326403333333,5.990039,10.837924,10.171596,247,324,219,57.2131966666667,0.957388419200938
"CDC25B",20.205395,10.94195,12.79124,501,639,591,34.3338833333333,13.659083,11.55963,14.937047,310,339,278,33.5265226666667,1.02338378163539
"CDC25C",0.302552,0.08343,0.06531,7,2,1,52.429458,0,0.378079,0.248214,0,4,4,56.15613,0.934798384705192
"CDC26",8.487023,7.729131,8.00579,87,108,116,9.497461,6.533447,7.734645,8.565762,57,70,52,3.832143,2.17242349822843
"CDC27",41.271466,40.85053,37.769008,1181,1440,1384,49.3692436666667,56.658127,57.381273,65.584959,1111,1120,891,54.0860346666667,0.914374105369138
"CDC34",98.908504,111.450163,110.497438,550,905,987,0.101271,85.923707,111.925365,95.697796,408,589,374,0.116439,0.986413946485209
"CDC37",85.854011,97.332452,89.483847,1297,1939,1888,8.71644333333333,76.194985,78.517523,83.584079,932,1095,690,8.60175466666667,1.01194455291227
"CDC37L1",11.151362,10.389011,9.127224,379,543,552,1.21418933333333,12.677928,11.985664,9.311777,345,389,233,0.536992333333333,1.44059881452456
"CDC37L1.DT",8.342256,27.389077,15.178788,6,14,7,0.854791666666667,9.487877,20.533268,6.214514,4,6,1,1.261157,0.820284335261402
"CDC40",12.27829,12.730887,7.013383,287,374,349,22.0894393333333,9.933675,9.078772,18.553499,274,319,211,20.6825313333333,1.06488670434144
"CDC42",246.259439,252.309767,246.074725,4885,6956,7032,12.6221303333333,216.457265,212.772406,247.257286,3776,4081,3125,15.5461263333333,0.823282142231115
"CDC42BPA",15.251458,13.723172,11.986465,1826,2173,2129,51.164155,15.457777,15.255026,15.0494,1720,1858,1237,53.2450893333333,0.961638290969601
"CDC42BPB",56.070204,49.086886,43.330505,2963,4198,3561,2.268735,63.850941,59.09406,75.537404,2749,3012,2138,27.385756,0.115154058253724
"CDC42BPG",0.320255,0.472713,0.441021,32,21,29,4.710603,0.061932,0.340198,0.175321,5,31,10,3.78620033333333,1.19313915053423
"CDC42EP1",3.992207,2.793649,4.351107,111,125,202,2.033121,2.071933,2.510035,0.834827,28,66,15,0.427809,2.1243184487561
"CDC42EP2",3.560142,5.165964,5.91853,101,194,254,0.318456666666667,4.948482,4.66435,6.400114,110,122,101,0.351753,0.975368034446135
"CDC42EP3",8.235498,7.533534,6.584771,449,550,417,25.3087896666667,11.278841,12.508654,14.648981,686,660,502,26.405701,0.959975067474708
"CDC42EP4",24.173325,37.738918,51.826639,397,578,755,5.84983666666667,16.611707,26.703575,17.546862,181,177,135,12.9128036666667,0.492340496623123
"CDC42EP5",5.525832,0.314157,3.669578,9,3,12,0.033385,0,1.541284,0.307463,0,2,1,0,1.033385
"CDC42SE1",34.335538,41.628669,33.593394,1271,2061,1861,0.0597416666666667,33.407381,36.079121,39.884683,1025,1236,864,0.0928566666666667,0.969698679607268
"CDC42SE2",10.179478,7.284782,12.536816,443,448,473,272.454764,8.860187,9.263114,10.134451,365,366,232,304.093314333333,0.896298775335449
"CDC45",0.331344,0,0.031366,3,0,1,33.538143,0.764528,0.572757,0.603094,4,3,8,34.292602,0.978622743656022
"CDC5L",6.053824,6.012114,4.501904,613,826,646,33.709357,5.504309,6.493257,7.577635,462,584,455,39.437409,0.858347699774731
"CDC6",1.067217,1.073372,0.819315,39,41,15,0,1.109178,2.760486,3.017493,32,50,39,0,1
"CDC7",8.985978,8.064321,8.345911,363,500,423,0,6.813676,7.382262,12.448528,261,228,199,0,1
"CDC73",6.549327,5.146712,4.556887,227,250,238,64.5646006666667,4.133985,6.361673,8.895828,190,229,179,102.659517333333,0.632499575083236
"CDCA2",0.134768,0.063848,0.018719,5,3,1,0.027018,0.129539,0.384833,0.738268,4,10,7,0.0171043333333333,1.00974695155823
"CDCA3",4.620984,4.31235,2.986786,149,189,158,0.0174393333333333,3.779101,3.539273,4.372352,106,105,80,0.046342,0.972377418982831
"CDCA4",1.029917,0.817709,0.709488,24,31,31,15.3924806666667,0.603761,1.14809,1.432565,16,25,23,18.035195,0.861166941902442
"CDCA5",1.287001,0.562441,0.606012,23,23,29,0.0639666666666667,0.949804,0.967889,1.504358,25,21,18,0.052664,1.01073720262749
"CDCA7",0.457804,0.994058,0.905425,20,51,49,2.297767,0.503854,0.358285,0.74816,19,9,19,1.10470833333333,1.56685225585493
"CDCA7L",0.955459,0.143318,0.455774,12,2,7,15.766907,0.219403,0.359022,1.873196,5,7,15,16.3393806666667,0.966984191784474
"CDCA8",0.393702,0.33029,0.175065,14,16,9,219.507784666667,0.20536,0.533228,1.061197,6,17,22,237.721263666667,0.923703993853551
"CDCP1",0.434047,0.052006,0.129866,43,7,3,453.308643333333,0.164385,0.110238,0.069555,13,7,4,437.334924,1.03644181300355
"CDCP2",0.046418,0.016959,0,2,1,0,23.7344083333333,0,0,0,0,0,0,18.6134093333333,1.26109682987632
"CDH1",5.050048,0.060303,0.138856,20,4,14,32.9658823333333,2.304616,1.096523,0.179918,13,40,8,36.347325,0.909459575306487
"CDH10",5.529278,6.426117,6.125062,261,349,342,0.059725,23.136824,15.064962,29.769751,731,585,635,0.159688666666667,0.913801290346317
"CDH11",35.124405,7.713265,7.017357,1238,404,242,0.0673646666666667,15.6416,24.331338,16.864751,592,774,416,0.049575,1.01694940015403
"CDH12",3.884961,4.00853,3.57391,179,235,220,18.1551656666667,1.822378,2.436248,2.123674,73,79,48,17.295143,1.04700825058687
"CDH13",22.815378,19.57272,13.550863,1266,1619,1045,0,22.393681,11.986567,8.665288,989,579,277,0,1
"CDH15",0.088188,0.043098,0.231165,3,2,9,50.071601,0.269404,0.378439,0.312832,8,11,7,23.268147,2.10447056382179
"CDH16",0,0,0,0,0,0,61.3341416666667,0,0,0,0,0,0,45.6576873333333,1.3359886704486
"CDH17",0.427139,0.239197,0.017045,15,4,1,35.91811,0.184832,0.41542,0.042094,7,6,1,36.9554476666667,0.972669597371719
"CDH18",1.331806,3.447585,1.212816,50,115,53,2.57517233333333,17.368295,19.707261,8.503488,471,535,261,2.994316,0.895064970656636
"CDH18.AS1",0,0.055487,0,0,1,0,3.678763,0,0.064854,0,0,1,0,3.049873,1.15528635095471
"CDH19",0.010118,0,0,1,0,0,0.175151,0.036941,0.247777,0.068625,3,3,2,0.201078666666667,0.978413015411702
"CDH2",51.213903,104.238624,61.639658,2931,8057,5005,12.4020296666667,60.610739,54.547233,65.830571,2885,2773,2208,6.06892466666667,1.89590783586414
"CDH20",0.071775,0,0,4,0,0,30.8305856666667,0.350791,0,0,16,0,0,32.1141603333333,0.961237891773611
"CDH22",4.412983,3.634469,6.864698,228,265,594,56.6761696666667,2.487645,1.432096,1.126554,104,69,33,63.7738006666667,0.89042435480164
"CDH23",0.829487,0.340354,0.123652,10,2,11,44.450518,0.5294,0.455573,0.49967,10,14,7,46.4400723333333,0.958061734827175
"CDH23.AS1",0,0,0,0,0,0,4.65189366666667,0,0,0,0,0,0,4.077042,1.11322570635946
"CDH24",4.484001,4.584526,3.514862,193,283,259,2.363735,6.220414,4.565289,9.71528,214,178,236,2.50894933333333,0.958616007374667
"CDH26",0.496293,0.367307,0.6624,11,9,19,127.937407666667,0.551269,0.944895,0.30873,8,18,7,103.992108666667,1.22806760721439
"CDH3",7.430874,3.76408,8.161599,174,115,226,0.233835,3.955674,7.316209,5.032132,43,67,58,0.372189666666667,0.8991723447366
"CDH4",2.134181,1.761047,1.385133,235,256,224,6.23834466666667,15.890574,14.809875,12.070795,1420,1467,765,7.660633,0.835775475841854
"CDH5",0.042505,0.099255,0.11539,1,6,1,0.366915333333333,0.095385,0,0.074297,3,0,1,0.361241333333333,1.00416825426988
"CDH6",13.951492,2.974183,4.254564,997,348,437,30.2210413333333,7.126691,4.804366,9.487969,499,460,426,25.9951716666667,1.1565416852631
"CDH7",0.209932,0.784253,0.240623,34,89,19,6.915854,10.446378,5.447672,8.229165,923,513,540,8.19030733333333,0.861326364058482
"CDH8",4.354975,2.959591,1.111126,187,96,45,5.84255733333333,39.232143,47.945514,67.552207,935,1065,1222,0.558153666666667,4.39145219095849
"CDH9",0.709905,0.798398,0.406488,17,24,15,0.053519,2.588091,1.746133,3.558963,64,44,50,0.0944773333333333,0.96257726671361
"CDHR1",18.936529,14.196474,10.687594,925,993,864,22.51468,24.377981,24.450041,16.555879,996,1125,498,27.381329,0.828526387893957
"CDHR2",16.392616,18.782958,14.632308,110,182,133,1.34175966666667,19.870486,19.118811,22.712918,134,132,103,0.987403666666667,1.17830096922098
"CDHR3",7.194152,2.983228,4.392581,117,82,103,26.1843343333333,9.549723,7.535475,10.262755,142,160,125,26.8270126666667,0.976904515729668
"CDHR4",0.148993,0.174655,0.111876,4,4,2,4.38248066666667,0.173155,0.089729,0.256402,2,1,3,4.20368633333333,1.03435916807438
"CDHR5",0.185452,1.036467,0.495032,9,5,6,63.640426,0.467031,0.116515,0.397349,4,4,2,60.146892,1.05713346804282
"CDIP1",47.853716,59.098329,36.772682,743,1044,1040,230.807507333333,39.764987,66.747905,50.836967,538,792,523,165.292121666667,1.39397768823945
"CDIPT",55.645349,47.291392,45.990606,930,1000,1224,6.22866266666667,52.73393,57.74558,76.675184,691,888,552,9.78058133333333,0.67052624001971
"CDIPTOSP",0.23463,0.585576,0.549067,2,7,4,212.189279333333,0,0.386569,0.204279,0,3,1,205.745447,1.03116795279817
"CDK1",0.517572,0,0.032577,6,0,1,80.2569213333333,0.054368,0.136442,1.965837,1,1,20,75.108362,1.06764774852641
"CDK10",69.012804,95.100755,45.125352,611,882,763,0,82.043254,53.423893,47.110915,487,517,432,0,1
"CDK11A",33.059493,30.998633,32.347945,251,292,275,26.3277333333333,26.623481,40.543423,53.592343,144,190,155,24.9010963333333,1.05508017813763
"CDK11B",10.766819,12.836537,10.994409,436,656,614,17.4923433333333,13.976869,13.630903,12.355339,384,427,289,20.0682106666667,0.877736777266578
"CDK12",12.372763,9.753943,9.898939,472,626,519,0.216586,10.379764,12.255097,11.525053,425,493,360,0.250697666666667,0.972725889257009
"CDK13",10.565208,12.581458,8.907966,621,882,697,2.21900366666667,15.528362,17.201498,19.030086,696,674,475,1.67878633333333,1.20166495797413
"CDK14",3.136885,0.992947,12.523782,160,68,91,200.692698666667,7.994993,11.788365,15.833987,308,579,488,173.653822,1.15481411375393
"CDK15",0.939033,0.994988,1.637194,53,66,73,96.3161516666667,1.970287,2.583349,4.367515,29,88,71,109.548017666667,0.880306618976219
"CDK16",202.027209,206.663115,195.526901,2487,3406,3664,1572.938789,165.29817,184.288834,234.990637,1816,2162,1655,1963.98874466667,0.800991249070486
"CDK17",39.555286,38.071184,44.172573,1065,1418,1338,6.99380833333333,42.049355,39.324714,58.819542,867,812,701,4.36729,1.48935651573389
"CDK18",4.634922,1.242531,1.608832,85,45,66,46.401017,5.298695,6.821132,6.089023,91,87,79,57.312724,0.812876054289626
"CDK19",6.919343,7.402206,6.121592,445,651,587,48.7942756666667,7.192423,8.401892,8.36085,389,475,382,39.730409,1.22253316107547
"CDK2",2.916954,0.688074,0.633057,45,6,12,0.175636333333333,0.457176,1.488587,2.616425,4,16,25,0.508665666666667,0.779255708742184
"CDK20",15.087675,20.650708,19.783786,530,908,930,6.72753066666667,13.694687,13.664021,9.095011,347,379,207,7.804467,0.877682961009073
"CDK2AP1",70.589151,61.237169,54.764152,946,1029,1109,19.2939913333333,56.84023,50.51215,54.718441,586,618,485,4.48719366666667,3.69842811574417
"CDK2AP2",10.320388,7.802962,9.514004,127,135,179,246.310820333333,8.63383,10.932084,10.698054,87,120,82,234.034686666667,1.05223115719969
"CDK3",5.516118,6.973828,5.938276,85,144,133,243.339508,7.729392,6.83086,11.877815,95,93,95,208.663540666667,1.16538863754315
"CDK4",53.793854,52.330853,44.123843,482,576,653,85.1282006666667,40.707676,43.560459,46.076894,286,337,285,73.3489703333333,1.15843165386854
"CDK5",58.852101,63.164486,55.269641,766,1109,1069,0.122821666666667,47.181418,53.597959,53.308257,493,611,402,0,1.12282166666667
"CDK5R1",49.485916,52.835955,37.60069,2561,3726,2862,140.742201,45.949877,54.873556,56.117064,2076,2510,1738,152.462705333333,0.92362636701943
"CDK5R2",35.311444,33.115914,38.72689,1159,1522,2137,28.5134393333333,32.609075,38.680476,34.455454,851,1185,615,28.8493266666667,0.988747239189538
"CDK5RAP1",18.972264,18.941694,18.464343,307,408,399,35.5116986666667,18.977913,21.392842,26.878555,233,289,233,10.2330686666667,3.25037616613282
"CDK5RAP2",32.541277,13.050973,10.711488,779,482,413,16.667444,14.328652,11.84106,19.768643,415,319,362,13.0625983333333,1.25634278824006
"CDK5RAP3",46.34518,42.330513,29.669817,569,716,612,5.00086666666667,59.645161,46.427163,57.748415,589,592,477,3.86702533333333,1.23296392676814
"CDK6",1.614837,0.619012,1.384763,309,161,254,1079.70297766667,1.798057,1.307861,2.115864,248,222,239,1331.28773633333,0.811163345720597
"CDK6.AS1",0.739122,0,0,2,0,0,7.84193566666667,0.449679,0.412317,0.633326,1,1,1,10.6437906666667,0.759369171070636
"CDK7",16.479271,23.021546,19.575899,213,284,297,6.21630266666667,21.758205,18.76241,19.316124,179,191,119,4.873528,1.22861467020616
"CDK8",17.891737,16.668637,17.676342,499,581,697,57.65742,18.196617,23.621013,22.144265,421,542,339,64.6692486666667,0.893225081616842
"CDK9",48.882857,47.407131,43.789323,622,812,810,47.0884396666667,43.35741,48.453005,71.223947,538,567,475,40.5058143333333,1.15859525801538
"CDKAL1",3.496132,3.725828,2.813334,159,207,193,3.820406,3.253183,3.667433,4.295683,135,158,106,5.53272233333333,0.737886252321454
"CDKL1",71.714378,36.930666,46.660414,148,169,172,16.5755816666667,76.012056,80.563728,56.509428,113,146,126,14.7416086666667,1.11650480194464
"CDKL2",7.843291,6.950325,6.912268,428,675,705,28.263293,8.594343,7.884008,11.611283,499,523,422,28.3806926666667,0.996004189962483
"CDKL3",8.357225,8.521027,9.281104,81,113,109,32.1623383333333,5.711486,7.604136,8.733302,52,69,57,33.1332986666667,0.971553867593772
"CDKL4",0,0.048201,0.045561,0,1,1,0,0.652731,0.049218,0.908483,3,1,3,0,1
"CDKL5",1.899711,2.383286,2.724126,360,631,528,23.3332976666667,2.956967,3.678072,3.877033,556,604,502,6.869827,3.09197364397803
"CDKN1A",33.752794,4.051472,8.292849,1063,166,348,2.371726,7.174223,26.073571,4.013875,190,717,75,1.53922233333333,1.32785772861954
"CDKN1B",11.719708,18.538916,13.3795,386,533,354,16.4607743333333,23.949545,21.593571,29.454031,358,492,404,17.3092213333333,0.953660126525679
"CDKN1C",4.728808,10.587136,10.971329,84,248,289,0.111830666666667,7.97782,12.242146,16.154069,117,209,161,0.0823076666666667,1.02727782580616
"CDKN2A",6.371739,0,0.459274,57,0,7,0.94324,0.825178,2.519789,1.076586,4,17,5,0.077365,1.80369698291665
"CDKN2AIP",7.606781,10.414692,8.717769,165,276,227,0,8.945847,17.807072,15.219217,157,235,150,0,1
"CDKN2AIPNL",20.421558,19.972988,18.632617,340,452,446,0.120729666666667,19.952975,21.725111,20.974963,274,325,200,0.0972486666666667,1.02139988929887
"CDKN2B",8.333263,0.263488,0.43877,326,15,24,509.149272666667,3.47536,7.75358,7.978053,118,276,154,461.888615333333,1.10209941607508
"CDKN2B.AS1",1.037876,0.204233,0.278008,22,5,9,125.329115666667,0.763753,0.698425,0.452271,15,19,10,106.194292666667,1.17850598687658
"CDKN2C",0,0,0.06549,0,0,3,0.437245666666667,0.094725,0.109881,0.133081,1,3,2,0.608818,0.893355038709579
"CDKN2D",138.950804,163.097361,165.630428,2157,3421,3952,3.39178166666667,101.299993,111.341672,121.510931,1269,1562,1059,1.52630666666667,1.73841985401614
"CDKN3",5.312448,14.92693,29.126679,38,49,65,63.619367,9.230316,16.341153,11.781276,36,35,23,42.2561556666667,1.49387679057656
"CDNF",0.642211,1.095559,0.565703,10,9,11,0.015628,0.333018,0.393894,1.212682,1,6,5,0.0549423333333333,0.962733192051256
"CDO1",25.895334,26.798388,27.130075,434,725,620,0.140541333333333,30.035822,26.235502,38.176051,433,442,345,0.0378576666666667,1.09893810101771
"CDON",3.189546,4.899769,3.320922,312,590,488,0.202654,5.718984,6.826277,6.668164,340,357,299,0.103590666666667,1.08976456246459
"CDPF1",2.834398,2.306738,2.349523,42,51,57,94.811648,3.210357,1.700827,3.009028,33,28,37,109.705482333333,0.865464347208315
"CDR2",10.04738,13.362893,11.180568,262,336,391,59.3624836666667,5.185951,10.972178,12.198789,160,202,146,77.7994546666667,0.76602666759572
"CDR2L",13.403,13.705411,14.857039,710,1010,1233,0.0990883333333333,7.577358,10.603085,7.751183,322,515,230,0.2058,0.911501354564052
"CDRT1",0.543155,0.58785,0.43594,18,39,20,90.8901033333333,0.231393,0.710304,0.595132,11,17,10,79.4321956666667,1.14245424449373
"CDRT15",0.560615,0.25931,0.460472,4,3,5,100.263932666667,0.416851,0.470109,1.848103,2,3,8,160.515695666667,0.626960322640429
"CDRT15L2",0,0.051995,0.062165,0,1,1,77.5980853333333,0.087633,0,0,1,0,0,69.783006,1.11040897773306
"CDRT4",13.140726,7.979056,10.56559,261,212,396,485.045686666667,10.665583,12.09174,14.70314,192,173,227,639.068160333333,0.759365512594073
"CDRT7",0,0,0,0,0,0,98.8453323333333,0,0,0,0,0,0,118.504450333333,0.835494678690502
"CDS1",3.648399,3.482139,3.787471,249,323,371,50.9364086666667,4.964784,5.458514,5.932965,280,332,238,58.8221103333333,0.868180817715608
"CDS2",37.710331,29.15552,26.693783,4096,4435,4394,0.931568333333333,36.898641,40.193261,40.266326,3980,4167,2965,0,1.93156833333333
"CDSN",0,0,0,0,0,0,0.0945053333333333,0,0,0,0,0,0,0.0362883333333333,1.05617838021271
"CDT1",0.56511,0.267653,0.256441,7,7,10,136.972115333333,0,0.333244,0.713573,0,12,16,177.848874333333,0.771445254255193
"CDV3",60.133367,64.306991,52.560817,2666,3674,3528,61.4442476666667,54.175584,60.696715,62.279815,2050,2473,1622,52.919881,1.15809320251776
"CDX1",0,0,0,0,0,0,58.8714523333333,0,0,0,0,0,0,96.8699236666667,0.611745162254835
"CDX2",0,0,0,0,0,0,8.52119533333333,0,0,0,0,0,0,9.48976566666667,0.907665207773787
"CDX4",0,0,0,0,0,0,10.2326276666667,0,0,0,0,0,0,5.11110033333333,1.83806958714091
"CDY1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CDY1.1",0,0,0,0,0,0,3.50432433333333,0,0,0,0,0,0,2.72672466666667,1.20865498157721
"CDY1.2",0,0,0,0,0,0,1.079449,0,0,0,0,0,0,0.608770666666667,1.29257018609655
"CDY2A",0,0,0,0,0,0,9.968751,0,0,0,0,0,0,11.1205183333333,0.904973755935355
"CDYL",4.735772,3.205042,2.319657,133,163,145,11.3232236666667,2.423646,2.485876,3.443099,69,93,81,13.882098,0.828056881944109
"CDYL2",3.059491,2.264471,2.619067,422,424,518,0.025931,3.073451,3.057136,4.146053,348,375,325,0.324626,0.774506162494168
"CEACAM1",1.285673,0.496032,0.234922,7,7,8,5.12805366666667,0.420236,1.256766,0.509146,2,6,7,4.605603,1.09320151046492
"CEACAM16",0,0,0,0,0,0,42.9891786666667,0,0,0,0,0,0,27.736951,1.53075316398969
"CEACAM18",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558463333333333,0.947107517855345
"CEACAM19",10.77906,13.492476,11.069384,259,453,370,0.024336,10.089205,6.696565,10.202036,187,147,119,0.013579,1.01061288759929
"CEACAM20",0,0,0,0,0,0,4.83637333333333,0,0,0,0,0,0,1.13025966666667,2.73974737665001
"CEACAM21",7.842539,4.234384,7.696568,132,88,143,8.864315,11.897587,7.829969,7.953611,147,102,73,12.6014093333333,0.725242124419068
