"Hs_symbol","Heart","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"EEF1B2",531.75013,531.75013,178.498865,168.410861,168.626788,171.845504666667,1325,1395,885,3.08223306719727
"EEF1B2P1",0.16446,0.16446,0,0,0,0,0,0,0,1.16446
"EEF1B2P2",0,0,0,0,0.261899,0.0872996666666667,0,0,1,0.919709653793695
"EEF1B2P3",0.32892,0.32892,0,0.323432,0,0.107810666666667,0,2,0,1.19959126589622
"EEF1D",219.27593,219.27593,133.581894,162.789302,198.724673,165.031956333333,573,766,616,1.32670803178253
"EEF1DP1",0,0,0.223971,0.099965,0.157377,0.160437666666667,2,1,1,0.861743830560481
"EEF1DP2",0.35422,0.35422,2.550063,1.168863,2.596491,2.105139,22,11,16,0.436122183258141
"EEF1DP5",0,0,0,0,0,0,0,0,0,1
"EEF1E1",49.23683,49.23683,43.779058,43.463123,37.247471,41.4965506666667,363,414,240,1.18213900215211
"EEF1G",697.37411,697.37411,384.559937,412.203291,443.79852,413.520582666667,6302,7007,5371,1.6847754712378
"EEF2",211.35654,211.35654,3455.499709,3118.876047,4408.098298,3660.82468466667,13650,16198,12658,0.057992000788353
"EEF2K",17.78699,17.78699,12.868448,13.767883,13.918452,13.518261,617,715,470,1.29402481467994
"EEFSEC",8.64048,8.64048,7.02407,8.771446,7.612619,7.80271166666667,190,234,133,1.09517162041166
"EEPD1",4.54163,4.54163,1.971292,4.316382,3.861795,3.38315633333333,33,64,40,1.26430124288669
"EFCAB1",0,0,0.422251,0.941138,0.501962,0.621783666666667,3,12,6,0.616605050694184
"EFCAB10",7.52721,7.52721,1.190646,1.056242,0.996282,1.08105666666667,13,10,10,4.09753859017134
"EFCAB11",2.60606,2.60606,4.013199,5.425929,3.076867,4.17199833333333,63,72,33,0.697227602870457
"EFCAB12",0.40482,0.40482,0.168697,0.284419,0.531989,0.328368333333333,10,20,6,1.05755306321916
"EFCAB13",2.55546,2.55546,2.636286,1.94674,1.490694,2.02457333333333,21,21,10,1.17552448168998
"EFCAB2",39.72344,39.72344,25.171457,19.903386,32.248542,25.7744616666667,220,284,215,1.52098072062078
"EFCAB3",0,0,0.313451,0.151696,0.65317,0.372772333333333,4,2,6,0.728452909283088
"EFCAB5",0.48073,0.48073,10.52807,1.432998,3.101296,5.020788,17,33,19,0.245936246218933
"EFCAB6",1.03736,1.03736,1.103582,1.119436,0.612224,0.945080666666667,25,35,20,1.04744241969742
"EFCAB7",11.49956,11.49956,20.598855,16.861524,13.559834,17.0067376666667,178,178,139,0.694160165566174
"EFCAB8",0.27832,0.27832,0.018918,0,0,0.006306,1,0,0,1.27030942874235
"EFCAB9",0,0,0,0.144274,0,0.0480913333333333,0,1,0,0.954115322010741
"EFEMP1",45.77051,45.77051,3.725742,3.384552,1.401098,2.83713066666667,61,49,14,12.1889281504791
"EFEMP2",18.52074,18.52074,8.659238,19.25365,12.168005,13.3602976666667,78,126,71,1.35935483045813
"EFHB",2.56811,2.56811,0.080877,0.030237,0.183181,0.0980983333333333,3,1,3,3.24935380711199
"EFHC1",9.37423,9.37423,23.870188,20.686766,23.231699,22.5962176666667,387,362,272,0.439656479972857
"EFHC2",10.614,10.614,0.191339,0.089397,0.169101,0.149945666666667,8,4,4,10.0996076046491
"EFHD1",46.13739,46.13739,1.355991,0.565828,0.326815,0.749544666666667,9,9,3,26.9426616525366
"EFHD2",3.58017,3.58017,3.21455,4.421026,4.679468,4.10501466666667,92,125,94,0.89719037046188
"EFNA1",25.27625,25.27625,2.151567,2.618033,3.592541,2.78738033333333,38,41,31,6.9378429646314
"EFNA2",0,0,3.348694,4.995453,4.90411,4.41608566666667,86,148,87,0.184635188869797
"EFNA3",0.15181,0.15181,14.01387,17.092589,20.774486,17.2936483333333,246,306,237,0.0629622904634751
"EFNA4",0.8223,0.8223,0.262305,0.451605,0.615954,0.443288,3,6,5,1.26260316721264
"EFNA5",10.50015,10.50015,12.740812,16.769454,29.425992,19.6454193333333,356,411,372,0.557031553310825
"EFNB1",4.16211,4.16211,0.855797,1.191935,2.266957,1.43822966666667,35,55,65,2.11715494671065
"EFNB2",12.14475,12.14475,18.132602,14.351574,27.093033,19.8590696666667,1012,865,1065,0.630169523859717
"EFNB3",0.80965,0.80965,17.53537,14.421388,16.410142,16.1223,689,637,452,0.105689656179368
"EFR3A",45.73256,45.73256,8.410376,9.376683,10.909447,9.565502,434,504,357,4.42312726834939
"EFR3B",2.15063,2.15063,28.133394,30.514173,32.396943,30.34817,2880,3245,2253,0.100504431359151
"EFS",1.16387,1.16387,0.130379,0.244113,0.562543,0.312345,4,9,13,1.64885757937128
"EFTUD2",63.39305,63.39305,345.335552,291.833721,289.971918,309.047063666667,914,993,742,0.207687985296417
"EGF",11.3604,11.3604,0.417048,0.770179,2.079148,1.08879166666667,10,15,8,5.91748818096587
"EGFL6",0,0,0.405179,0.560112,0.572469,0.512586666666667,12,18,12,0.661119142484398
"EGFL7",0.16446,0.16446,4.90575,5.826891,3.045084,4.592575,64,82,29,0.208215356968838
"EGFL8",22.96116,22.96116,4.454134,7.405535,5.748186,5.869285,51,63,36,3.48815924801489
"EGFLAM",35.89026,35.89026,0.582393,1.055922,1.611883,1.08339933333333,18,28,17,17.7067638497212
"EGFR",7.65372,7.65372,0.82859,0.720704,0.960466,0.836586666666667,91,107,93,4.71184951794633
"EGLN1",135.66694,135.66694,25.753044,28.249476,31.392119,28.4648796666667,766,869,633,4.63829961452753
"EGLN2",3.2639,3.2639,70.774311,68.070984,93.785281,77.5435253333333,815,879,791,0.0542870972738275
"EGLN3",185.61221,185.61221,2.787554,2.699385,0.838186,2.108375,44,56,12,60.0352949692363
"EGOT",0,0,0,0,0,0,0,0,0,1
"EGR1",4.0103,4.0103,11.321516,3.411414,10.183642,8.305524,448,150,285,0.538422124320995
"EGR2",0.21506,0.21506,0.085515,0.239515,0.713275,0.346101666666667,1,4,9,0.902650988471648
"EGR3",0.73375,0.73375,0.12137,0.065535,0.625839,0.270914666666667,7,4,12,1.36417498788274
"EGR4",0,0,0.080601,0.097939,0.058111,0.0788836666666667,2,3,1,0.92688399212643
"EHBP1",17.85025,17.85025,86.073628,67.043252,68.946705,74.021195,1743,1276,921,0.251265658991436
"EHBP1L1",102.62311,102.62311,16.650395,58.742425,18.985142,31.4593206666667,129,119,129,3.19239922067788
"EHD1",11.25919,11.25919,44.251091,45.312239,44.670786,44.7447053333333,759,883,651,0.267991451921474
"EHD2",20.31715,20.31715,0.975939,7.405032,2.731977,3.704316,44,79,44,4.53140265237284
"EHD3",11.80318,11.80318,9.97221,12.254196,10.750965,10.992457,643,869,491,1.06760274395814
"EHD4",29.94439,29.94439,2.30656,2.280627,1.809561,2.13224933333333,198,218,112,9.87928696182977
"EHF",0.59459,0.59459,0,0,0,0,0,0,0,1.59459
"EHHADH",22.55634,22.55634,4.355435,8.209795,0.70227,4.4225,33,54,25,4.34418441678193
"EHMT1",16.73698,16.73698,96.512774,110.18589,66.944983,91.214549,599,612,514,0.192344702569656
"EHMT2",4.55428,4.55428,28.081338,24.910202,33.564561,28.8520336666667,756,868,765,0.186060355619993
"EI24",98.13208,98.13208,45.975248,50.548862,45.168281,47.230797,955,1123,719,2.0553688963506
"EID1",563.25057,563.25057,81.243852,74.404552,99.389425,85.0126096666667,1462,1455,1278,6.56009127250873
"EID2",16.11709,16.11709,21.555255,23.7764,21.989109,22.4402546666667,311,384,221,0.730243346047833
"EID2B",4.51633,4.51633,5.38773,5.324116,8.219313,6.31038633333333,121,131,113,0.754588027016721
"EID3",1.40424,1.40424,0.057775,0.213286,0.24347,0.171510333333333,1,4,3,2.05225675915222
"EIF1",1468.94503,1468.94503,303.401458,363.589264,338.729483,335.240068333333,3668,4675,2952,4.3717128576799
"EIF1AD",16.3448,16.3448,18.760828,21.686268,18.958278,19.8017913333333,280,363,228,0.833812805929182
"EIF1AX",76.66371,76.66371,30.59545,29.808166,37.338023,32.5805463333333,1769,1825,1555,2.31275897744725
"EIF1AXP2",0,0,0,0,0,0,0,0,0,1
"EIF1AY",0,0,14.226551,14.96818,19.126749,16.10716,138,144,113,0.0584550562454551
"EIF1B",674.5015,674.5015,76.935646,88.525929,83.347515,82.9363633333333,795,973,616,8.04778135690018
"EIF2A",156.41421,156.41421,108.289842,131.394264,153.087119,130.923741666667,557,654,466,1.19322123532351
"EIF2AK1",66.40393,66.40393,48.40055,44.991129,48.204585,47.1987546666667,1174,1310,1032,1.39845791589747
"EIF2AK2",13.43513,13.43513,5.67242,6.171841,6.258308,6.03418966666667,785,916,576,2.05213829652684
"EIF2AK3",10.98087,10.98087,14.051726,19.792186,13.274953,15.7062883333333,288,406,216,0.717147325662702
"EIF2AK4",24.47925,24.47925,13.240724,15.742004,12.011584,13.6647706666667,497,688,430,1.73744619531725
"EIF2AP4",0,0,0,0,0,0,0,0,0,1
"EIF2B1",38.86319,38.86319,21.405798,21.110183,29.037585,23.8511886666667,392,459,352,1.60407578626085
"EIF2B2",34.87819,34.87819,30.581131,28.42091,32.546793,30.516278,348,355,281,1.13840187600833
"EIF2B3",58.71226,58.71226,19.407989,22.982759,31.131471,24.5074063333333,321,354,228,2.34097733104159
"EIF2B4",38.1674,38.1674,20.602049,19.479749,20.949388,20.3437286666667,333,379,240,1.83507767605616
"EIF2B5",65.80934,65.80934,40.405642,35.455651,38.460446,38.1072463333333,696,680,491,1.70836216466242
"EIF2D",41.51985,41.51985,7.034825,10.882902,12.185169,10.0342986666667,140,184,133,3.85342569423533
"EIF2S1",151.31595,151.31595,48.565457,57.483025,58.404727,54.8177363333333,761,871,604,2.72880915647308
"EIF2S2",85.46865,85.46865,22.356413,22.79598,24.148965,23.1004526666667,730,807,560,3.5878433984601
"EIF2S3",114.7299,114.7299,98.701411,137.874963,116.837062,117.804478666667,1023,1219,922,0.97412068382293
"EIF3A",148.0141,148.0141,30.527708,29.20634,32.556448,30.7634986666667,2278,2359,1808,4.69136292458799
"EIF3B",85.15238,85.15238,49.224303,57.214744,59.876747,55.438598,864,983,717,1.52647980376834
"EIF3C",9.12121,9.12121,365.840893,370.631587,454.390072,396.954184,4354,4876,3361,0.0254331036258184
"EIF3CL",0.17711,0.17711,8.125767,6.603907,4.956478,6.56205066666667,323,288,140,0.155660157791414
"EIF3D",89.95968,89.95968,36.916757,34.295741,32.821885,34.6781276666667,499,641,442,2.54945216996299
"EIF3E",398.20852,398.20852,240.546488,194.32107,214.606303,216.491287,899,849,666,1.83551500157337
"EIF3EP1",1.58135,1.58135,1.850402,1.518669,1.75309,1.707387,28,25,19,0.953446995202385
"EIF3EP2",0,0,0,0,0,0,0,0,0,1
"EIF3F",146.97673,146.97673,41.875074,39.890497,51.613521,44.4596973333333,1565,1570,1243,3.25511912045873
"EIF3FP3",5.80671,5.80671,1.480536,2.169571,1.134322,1.59480966666667,17,27,9,2.62320203575625
"EIF3G",98.19533,98.19533,83.649115,74.111103,93.958555,83.9062576666667,407,507,362,1.16829233469965
"EIF3H",346.87167,346.87167,69.895587,68.172053,74.894222,70.9872873333333,839,870,658,4.83240420477575
"EIF3I",100.8267,100.8267,59.163195,66.479093,67.858242,64.5001766666667,726,917,580,1.55460191379636
"EIF3IP1",0,0,0,0,0,0,0,0,0,1
"EIF3J",132.83316,132.83316,71.192701,63.51775,60.931267,65.213906,891,952,642,2.02122436335352
"EIF3K",341.97582,341.97582,98.461207,107.504301,117.572563,107.846023666667,582,703,481,3.15101836930984
"EIF3KP1",0,0,0.342349,0.468974,0,0.270441,2,3,0,0.787128249167022
"EIF3KP2",0,0,0,0,0,0,0,0,0,1
"EIF3KP3",0,0,0,0,0,0,0,0,0,1
"EIF3L",528.53683,528.53683,305.579676,314.642257,340.548851,320.256928,1758,2028,1481,1.64832812570504
"EIF3LP2",0.25302,0.25302,0,0.126204,0.193947,0.106717,0,1,1,1.13219549351822
"EIF3M",337.35828,337.35828,63.542908,82.678033,77.631507,74.6174826666667,750,875,588,4.47460386233081
"EIF4A1",222.71694,222.71694,855.866092,1029.124466,902.60337,929.197976,4277,4462,3536,0.240504651452821
"EIF4A1P1",0,0,0,0,0,0,0,0,0,1
"EIF4A1P10",0.0759,0.0759,0.139031,0.226653,0,0.121894666666667,2,3,0,0.959002687120954
"EIF4A1P12",0,0,0,0,0,0,0,0,0,1
"EIF4A1P2",0,0,0.114179,0.093628,0,0.069269,2,1,0,0.935218359458658
"EIF4A1P6",0,0,0,0,0,0,0,0,0,1
"EIF4A1P7",0,0,0,0,0,0,0,0,0,1
"EIF4A2",772.17816,772.17816,438.891483,416.135421,527.011237,460.679380333333,5308,5712,4720,1.67470801802273
"EIF4A3",51.42541,51.42541,30.911452,27.740099,28.712858,29.1214696666667,480,509,373,1.74046653699688
"EIF4B",199.83168,199.83168,118.437123,126.78154,156.46572,133.894794333333,2379,2777,2214,1.48880229954414
"EIF4BP2",0,0,0.047022,0,0,0.015674,1,0,0,0.984567883001829
"EIF4BP3",0.0506,0.0506,0,0,0,0,0,0,0,1.0506
"EIF4BP4",0,0,0,0,0,0,0,0,0,1
"EIF4BP5",0,0,0,0,0,0,0,0,0,1
"EIF4BP8",0,0,0,0.042201,0,0.014067,0,1,0,0.986128135517673
"EIF4E",87.0753,87.0753,81.172572,76.900673,94.741997,84.2717473333333,1071,1129,916,1.03287786112448
"EIF4E1B",0,0,2.347685,1.928429,2.526368,2.267494,9,19,12,0.306044938414577
"EIF4E2",52.75374,52.75374,122.013522,165.093865,133.444568,140.183985,752,927,669,0.380735392898848
"EIF4E2P1",0,0,0,0,0,0,0,0,0,1
"EIF4E3",71.45159,71.45159,17.132867,15.870175,15.753253,16.2520983333333,803,959,683,4.19958132629084
"EIF4EBP1",3.56752,3.56752,5.337632,5.42058,5.294436,5.35088266666667,34,42,24,0.719194518263288
"EIF4EBP2",71.99557,71.99557,26.045519,25.975569,27.432487,26.484525,2638,2864,1969,2.65587889912596
"EIF4EBP3",14.90262,14.90262,0.680808,1.997457,1.529971,1.40274533333333,4,14,7,6.61852081424637
"EIF4ENIF1",21.40512,21.40512,68.399529,64.682804,67.612542,66.8982916666667,480,526,386,0.329980614387083
"EIF4G1",88.36568,88.36568,168.472683,190.431167,195.747797,184.883882333333,3831,4449,2885,0.480760778601269
"EIF4G2",860.03781,860.03781,9106.827106,8931.26806,10216.824968,9418.30671133333,20535,22875,18267,0.0914120153836797
"EIF4G3",40.14092,40.14092,103.254365,97.631608,118.149437,106.345136666667,4055,4350,3161,0.383258350378302
"EIF4H",133.491,133.491,75.504113,79.044242,77.867752,77.4720356666667,1934,2223,1476,1.71387168508398
"EIF5",242.88228,242.88228,177.061521,211.691612,203.795045,197.516059333333,2866,3261,2291,1.22852670367837
"EIF5A",158.99497,158.99497,165.184858,190.309824,181.958183,179.150955,1748,2189,1421,0.888116135715184
"EIF5A2",7.41336,7.41336,1.669399,5.502816,2.078934,3.08371633333333,52,97,52,2.06022145351428
"EIF5AL1",0.0253,0.0253,0.128034,0.176001,0.248344,0.184126333333333,7,10,9,0.86587044907089
"EIF5AP2",0,0,0.090162,0,0,0.030054,1,0,0,0.970822888897087
"EIF5B",180.22298,180.22298,27.80676,23.427493,26.256016,25.8300896666667,1150,1139,815,6.75446792207888
"EIF6",15.38335,15.38335,52.086808,58.369441,53.700935,54.7190613333333,560,653,436,0.294034924637161
"ELAC1",7.3754,7.3754,4.86366,4.808539,6.098287,5.25682866666667,82,87,62,1.33860146189076
"ELAC2",82.73608,82.73608,57.212481,58.006236,59.370225,58.196314,655,745,520,1.41454888559446
"ELANE",0,0,0.115633,0,0,0.0385443333333333,1,0,0,0.962886193592121
"ELAVL1",22.63224,22.63224,18.947407,15.901304,16.909393,17.2527013333333,990,1064,827,1.29472561723467
"ELAVL2",0.0506,0.0506,161.647469,150.86068,219.969598,177.492582333333,3527,3696,3690,0.00588595888000552
"ELAVL3",0.37952,0.37952,76.505336,88.460492,94.539447,86.5017583333333,2407,3161,2278,0.0157656260431338
"ELAVL4",0,0,109.835417,107.977735,145.724655,121.179269,2809,2730,2416,0.008184694573676
"ELF1",25.74433,25.74433,0.87682,1.42213,0.99639,1.09844666666667,30,35,23,12.7448223606668
"ELF2",36.21918,36.21918,15.751352,11.27604,17.312136,14.7798426666667,382,386,350,2.35865342806122
"ELF3",0.20241,0.20241,0.569928,1.004226,1.291683,0.955279,14,14,9,0.614955717317068
"ELF4",1.53074,1.53074,0.444929,0.406397,0.237576,0.362967333333333,10,25,12,1.85678698095479
"ELF5",0,0,0.067522,0,0,0.0225073333333333,2,0,0,0.977988095928896
"ELFN1",0.16446,0.16446,6.255092,7.38795,6.789011,6.81068433333333,273,379,204,0.149085528271893
"ELFN2",0.01265,0.01265,4.037708,5.110049,5.526561,4.89143933333333,377,585,303,0.17188499154536
"ELK1",12.99235,12.99235,6.121264,7.584074,6.701403,6.802247,172,230,165,1.79337439586314
"ELK1P1",0,0,0,0,0,0,0,0,0,1
"ELK3",17.05325,17.05325,0.837182,1.554348,2.124854,1.50546133333333,14,51,46,7.20555921570798
"ELK4",13.09355,13.09355,2.38265,1.07323,1.694519,1.71679966666667,173,157,143,5.18755584849282
"ELL",0.70844,0.70844,2.782256,2.232204,2.473875,2.49611166666667,81,88,85,0.488668601832417
"ELL2",15.92733,15.92733,1.390612,1.471309,0.766443,1.20945466666667,109,85,43,7.66131582393483
"ELL2P2",0,0,0,0,0,0,0,0,0,1
"ELL2P3",0,0,0,0,0,0,0,0,0,1
"ELL3",4.60488,4.60488,1.268147,2.048069,1.268056,1.52809066666667,8,13,5,2.21704073904522
"ELMO1",18.44483,18.44483,31.48247,23.628035,22.096811,25.735772,398,322,272,0.727296372814669
"ELMO2",31.72815,31.72815,44.842921,53.449021,67.055386,55.115776,953,1062,844,0.583225472993548
"ELMO3",0.03795,0.03795,0.647212,1.163919,0.781475,0.864202,12,33,16,0.556779791031229
"ELMOD1",0.58194,0.58194,15.874686,13.468118,17.27713,15.539978,489,463,369,0.0956434162125246
"ELMOD2",22.56899,22.56899,14.081163,14.789346,14.733661,14.5347233333333,691,686,546,1.51718118786366
"ELMOD3",13.8273,13.8273,10.668647,14.679369,12.42119,12.5897353333333,175,202,134,1.09106613457226
"ELN",10.03207,10.03207,0.719889,1.396989,1.858166,1.32501466666667,4,12,15,4.74494641180758
"ELOF1",16.40806,16.40806,21.63522,24.731313,23.688958,23.3518303333333,185,233,153,0.71485632750042
"ELOVL1",48.832,48.832,14.806663,11.578067,11.954455,12.7797283333333,158,153,94,3.61632673696881
"ELOVL2",7.38805,7.38805,1.39879,1.284837,2.310301,1.66464266666667,73,72,86,3.14790801218125
"ELOVL3",0.20241,0.20241,0.245154,0.280439,0,0.175197666666667,4,5,0,1.0231555372387
"ELOVL4",0.54398,0.54398,50.870506,49.276562,49.414203,49.853757,1921,1991,1335,0.030361178624423
"ELOVL5",41.84877,41.84877,38.477604,34.841854,32.753265,35.3575743333333,1316,1309,805,1.17853764410007
"ELOVL6",5.18682,5.18682,101.392257,81.635746,58.518182,80.515395,1254,1154,860,0.0758975651163808
"ELOVL7",0.46808,0.46808,0.709328,1.392905,0.877031,0.993088,27,71,27,0.736585639971742
"ELP2",55.95439,55.95439,57.147717,65.822088,75.889613,66.2864726666667,1085,1175,813,0.846446361992384
"ELP3",47.42776,47.42776,23.311947,30.871492,36.613031,30.26549,468,565,411,1.54892055106125
"ELP4",19.95028,19.95028,3.233257,12.797615,11.114609,9.04849366666667,114,160,108,2.08491747071476
"ELP5",39.98911,39.98911,24.975294,34.78088,31.237452,30.3312086666667,263,359,254,1.30825179571219
"ELP6",16.193,16.193,21.538164,19.098668,28.933094,23.1899753333333,215,223,211,0.710748967830007
"ELSPBP1",0,0,0,0,0,0,0,0,0,1
"EMB",13.09355,13.09355,21.764232,15.330793,15.126039,17.4070213333333,846,750,514,0.765661632307556
"EMBP1",0,0,1.196731,1.01976,1.51023,1.24224033333333,41,43,35,0.445982522539585
"EMC1",25.2383,25.2383,35.716835,36.108345,31.573488,34.4662226666667,965,1145,745,0.73981095327246
"EMC10",18.43218,18.43218,65.44798,79.122359,78.553251,74.37453,1586,2146,1306,0.257808307395084
"EMC2",106.91172,106.91172,51.994821,47.523885,47.172122,48.8969426666667,321,401,235,2.1626920254593
"EMC3",163.41009,163.41009,50.71561,55.555653,52.081503,52.7842553333333,588,678,440,3.05684421920601
"EMC4",192.10206,192.10206,84.924007,89.772899,79.15172,84.6162086666667,517,585,376,2.25543811162922
"EMC6",46.3651,46.3651,18.462991,24.364287,18.656096,20.494458,107,159,78,2.20359592226052
"EMC7",121.1565,121.1565,66.26823,67.521466,52.839433,62.2097096666667,562,642,347,1.93255910593778
"EMC8",15.07973,15.07973,16.409126,16.56561,23.973498,18.9827446666667,166,213,153,0.804680751729901
"EMC9",6.36334,6.36334,14.629148,12.171897,14.473136,13.7580603333333,102,101,80,0.498936840864431
"EMCN",74.71549,74.71549,0,0.249578,0.033883,0.094487,0,3,1,69.1789760865136
"EMD",24.54251,24.54251,29.045127,43.986737,41.427694,38.153186,245,394,238,0.652373730199121
"EME1",0.8476,0.8476,0.332738,1.509016,1.091013,0.977589,6,9,9,0.934268950727376
"EME2",1.25243,1.25243,32.272831,33.29241,29.251578,31.6056063333333,1003,1143,803,0.0690810646786623
"EMG1",50.31214,50.31214,4.44828,6.770286,6.441862,5.88680933333333,100,152,74,7.45078562748071
"EMID1",0.17711,0.17711,3.178592,5.048836,7.566328,5.26458533333333,72,124,90,0.187899108618841
"EMILIN1",0.67049,0.67049,0.707778,0.476473,2.892471,1.35890733333333,19,24,60,0.708162621055342
"EMILIN2",7.23624,7.23624,0.681168,1.324665,0.146753,0.717528666666667,30,52,8,4.79540176524953
"EMILIN3",6.16093,6.16093,1.45878,2.389304,2.605426,2.15117,70,128,88,2.2724670519204
"EML1",25.89614,25.89614,91.515478,80.783615,127.312487,99.8705266666667,1351,1222,1382,0.266640225730952
"EML2",9.7917,9.7917,193.279564,265.951001,194.764686,217.998417,543,877,403,0.0492775251430242
"EML3",12.17005,12.17005,8.938333,4.731113,6.110526,6.593324,74,75,48,1.73442487111046
"EML4",7.41336,7.41336,23.676232,23.90335,28.006818,25.1954666666667,1378,1491,1223,0.321176183156373
"EML5",3.08679,3.08679,2.017136,1.489203,1.996063,1.834134,81,101,99,1.44198898146665
"EML6",0.12651,0.12651,13.007885,12.883856,13.378404,13.0900483333333,193,238,131,0.0799507548412716
"EMP1",51.07119,51.07119,0.847197,1.769646,4.486692,2.367845,3,19,46,15.4612786514819
"EMP2",32.41129,32.41129,0.553229,0.592206,1.132357,0.759264,34,40,49,18.9916294541354
"EMP3",24.416,24.416,16.64868,22.4079,38.543682,25.866754,19,19,21,0.946001887686172
"EMX1",0,0,0.106447,0.092337,0,0.0662613333333333,2,1,0,0.937856385426462
"EMX2",0.46808,0.46808,0.527815,0.29194,0.17814,0.332631666666667,10,6,4,1.10163973791208
"EMX2OS",0.34157,0.34157,0.235615,0.299739,0.060511,0.198621666666667,23,15,4,1.11926059515582
"EN1",0,0,0,0,0.288649,0.0962163333333333,0,0,5,0.91222869938385
"EN2",0,0,0.075494,0.134623,1.114795,0.441637333333333,3,6,31,0.693655732185996
"ENAH",55.01823,55.01823,25.978409,24.648762,34.998969,28.5420466666667,2660,2775,2356,1.89622034763107
"ENAM",5.83201,5.83201,0,0.048219,0,0.016073,0,4,0,6.72393617387727
"ENC1",6.02177,6.02177,21.301377,47.059077,61.54959,43.303348,1268,2864,2680,0.158492987934004
"ENDOD1",17.54663,17.54663,24.013843,27.888948,19.16426,23.689017,1473,1861,834,0.751209738322105
"ENDOG",4.1115,4.1115,15.302961,16.844562,17.115353,16.4209586666667,138,182,103,0.293410948146061
