"Hs_symbol","DRG","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"ARHGEF26",24.94308,24.94308,9.34133,9.34133,2.50867925112147
"ARHGEF28",9.38763,9.38763,2.73102,2.73102,2.78412605668155
"ARHGEF3",6.60688,6.60688,11.762,11.762,0.596057044350415
"ARHGEF33",3.30344,3.30344,2.54481,2.54481,1.21401147029037
"ARHGEF35",0.36589,0.36589,0.31034,0.31034,1.04239357723949
"ARHGEF37",15.82725,15.82725,47.88594,47.88594,0.344214512393543
"ARHGEF38",0.20908,0.20908,3.47584,3.47584,0.270134767998856
"ARHGEF39",8.62449,8.62449,8.22409,8.22409,1.04340807602701
"ARHGEF4",60.17282,60.17282,47.45145,47.45145,1.26255911845776
"ARHGEF40",52.11284,52.11284,22.99642,22.99642,2.21336516030308
"ARHGEF5",0.95131,0.95131,1.48965,1.48965,0.783768802843773
"ARHGEF6",19.8102,19.8102,15.05164,15.05164,1.2964531973057
"ARHGEF7",18.11666,18.11666,27.74467,27.74467,0.665050598945822
"ARHGEF9",15.9527,15.9527,17.44128,17.44128,0.919280006593902
"ARID1A",7.8509,7.8509,14.05854,14.05854,0.587766144659442
"ARID1B",5.38377,5.38377,10.27236,10.27236,0.5663206285108
"ARID2",2.50894,2.50894,15.45508,15.45508,0.213243569766905
"ARID3A",4.66245,4.66245,2.35861,2.35861,1.68595043782994
"ARID3B",1.50537,1.50537,3.22757,3.22757,0.592626497018382
"ARID3C",0.21953,0.21953,0.27931,0.27931,0.953271685517975
"ARID4A",3.41844,3.41844,7.29306,7.29306,0.53278765618481
"ARID4B",4.58928,4.58928,26.06882,26.06882,0.206484065430263
"ARID5A",18.44073,18.44073,22.99642,22.99642,0.810151264230248
"ARID5B",3.87841,3.87841,3.69308,3.69308,1.03949005770198
"ARIH1",15.53454,15.53454,44.5032,44.5032,0.363370927758927
"ARIH2",20.89741,20.89741,198.37129,198.37129,0.10983231336869
"ARIH2P1",0,0,0,0,1
"ARL1",39.74584,39.74584,33.42395,33.42395,1.18364801250292
"ARL10",2.11169,2.11169,11.04821,11.04821,0.258269900674042
"ARL11",1.40083,1.40083,0.65172,0.65172,1.45353328651345
"ARL13A",0,0,0,0,1
"ARL13B",2.12215,2.12215,10.52063,10.52063,0.271005144683928
"ARL14",0,0,0,0,1
"ARL14EP",17.65669,17.65669,8.4103,8.4103,1.98258185180069
"ARL15",8.42587,8.42587,58.31346,58.31346,0.158916205529065
"ARL16",63.6958,63.6958,43.29286,43.29286,1.46063722234238
"ARL17A",1.89216,1.89216,16.51025,16.51025,0.165169543553062
"ARL17B",2.23714,2.23714,7.23099,7.23099,0.393286834269025
"ARL2",281.85887,281.85887,289.48801,289.48801,0.973736816194238
"ARL2BP",39.2336,39.2336,26.22399,26.22399,1.47787300832832
"ARL2BPP1",0,0,0,0,1
"ARL2BPP10",0.11499,0.11499,1.27241,1.27241,0.4906640967079
"ARL2BPP3",0.03136,0.03136,0,0,1.03136
"ARL2BPP4",0,0,0,0,1
"ARL2BPP5",0,0,0,0,1
"ARL2BPP6",0,0,0,0,1
"ARL2BPP7",0,0,0,0,1
"ARL2BPP8",0,0,0,0,1
"ARL3",142.4348,142.4348,53.75142,53.75142,2.6197457527129
"ARL4A",10.21349,10.21349,7.19996,7.19996,1.3675054512461
"ARL4C",19.21432,19.21432,10.33442,10.33442,1.78344546964026
"ARL4D",17.76123,17.76123,2.14137,2.14137,5.97230826040868
"ARL4P",0,0,0,0,1
"ARL5A",15.16865,15.16865,24.29986,24.29986,0.639080611513265
"ARL5AP1",0,0,0,0,1
"ARL5AP2",0,0,0,0,1
"ARL5AP3",0,0,0.96206,0.96206,0.509668409732628
"ARL5AP4",0,0,0,0,1
"ARL5B",1.76671,1.76671,2.32757,2.32757,0.831450578049447
"ARL5C",0.1359,0.1359,0.12414,0.12414,1.01046133043927
"ARL6",15.55545,15.55545,5.49307,5.49307,2.54971069155269
"ARL6IP1",305.48475,305.48475,93.28913,93.28913,3.25047807737753
"ARL6IP4",420.03892,420.03892,235.24004,235.24004,1.78225046016755
"ARL6IP5",264.29627,264.29627,79.44783,79.44783,3.29774302178194
"ARL6IP6",5.02834,5.02834,29.23432,29.23432,0.199387318782099
"ARL8A",149.24031,149.24031,181.92311,181.92311,0.821330393956237
"ARL8B",108.06228,108.06228,62.03758,62.03758,1.73011527409523
"ARL9",6.60688,6.60688,0.93103,0.93103,3.93928628762888
"ARMC1",11.56205,11.56205,14.08958,14.08958,0.832498320032764
"ARMC10",21.02285,21.02285,33.17567,33.17567,0.64440141188161
"ARMC10P1",0.04182,0.04182,0,0,1.04182
"ARMC12",1.11857,1.11857,2.01723,2.01723,0.702157276707444
"ARMC2",1.73535,1.73535,3.81722,3.81722,0.567827502169301
"ARMC3",0.02091,0.02091,1.48965,1.48965,0.410061655252746
"ARMC4",0.42861,0.42861,3.32067,3.32067,0.330645478594755
"ARMC5",19.44431,19.44431,10.70684,10.70684,1.74635597650604
"ARMC6",52.9387,52.9387,37.36531,37.36531,1.40592373683413
"ARMC7",17.10263,17.10263,6.39307,6.39307,2.44859442694307
"ARMC8",19.8102,19.8102,27.03088,27.03088,0.74240266449002
"ARMC9",11.65613,11.65613,4.53101,4.53101,2.28821318348728
"ARMCX1",42.87157,42.87157,9.86891,9.86891,4.03642775586512
"ARMCX2",37.93731,37.93731,87.23744,87.23744,0.441278781433369
"ARMCX3",48.75713,48.75713,29.82397,29.82397,1.61423496064913
"ARMCX4",5.26878,5.26878,46.52043,46.52043,0.131917577345154
"ARMCX5",10.52711,10.52711,8.16202,8.16202,1.25814067203521
"ARMCX6",65.01299,65.01299,38.07909,38.07909,1.68921512757846
"ARMS2",0.11499,0.11499,0,0,1.11499
"ARNT",7.93453,7.93453,10.11718,10.11718,0.803668736136322
"ARNT2",9.36672,9.36672,33.64119,33.64119,0.299259927271552
"ARNTL",8.99038,8.99038,21.69298,21.69298,0.440240990826238
"ARNTL2",2.46713,2.46713,1.14827,1.14827,1.61391724503903
"ARPC1A",247.42362,247.42362,66.38238,66.38238,3.68677419823996
"ARPC1B",340.97585,340.97585,79.94437,79.94437,4.22482564259874
"ARPC2",396.19351,396.19351,267.54676,267.54676,1.47904785743831
"ARPC3",370.49775,370.49775,194.08855,194.08855,1.90425194097757
"ARPC3P1",0.1359,0.1359,0.71379,0.71379,0.662799992997975
"ARPC3P2",0.05227,0.05227,0,0,1.05227
"ARPC3P5",0,0,0,0,1
"ARPC4",197.08795,197.08795,131.39925,131.39925,1.49614102798921
"ARPC4-TTLL3",4.9238,4.9238,0,0,5.9238
"ARPC5",151.01748,151.01748,89.81328,89.81328,1.67395649623051
"ARPC5L",103.32665,103.32665,31.12741,31.12741,3.24727856991896
"ARPP19",128.13382,128.13382,436.40442,436.40442,0.295227515076322
"ARPP21",2.89574,2.89574,21.01023,21.01023,0.176996787402949
"ARR3",0.02091,0.02091,0,0,1.02091
"ARRB1",28.95739,28.95739,15.79646,15.79646,1.78355379645473
"ARRB2",86.16129,86.16129,92.38913,92.38913,0.93331300976891
"ARRDC1",40.27899,40.27899,30.01017,30.01017,1.33114362159253
"ARRDC2",21.13785,21.13785,32.77223,32.77223,0.655504537307723
"ARRDC3",9.53398,9.53398,25.66537,25.66537,0.395043458988193
"ARRDC4",12.01157,12.01157,144.99228,144.99228,0.0891250551056535
"ARRDC5",0.20908,0.20908,0.37241,0.37241,0.880990374596513
"ARSA",27.94336,27.94336,32.80326,32.80326,0.856229842920476
"ARSB",3.26163,3.26163,7.26203,7.26203,0.515809068715558
"ARSD",10.90345,10.90345,7.94478,7.94478,1.33077057233381
"ARSDP1",0,0,0,0,1
"ARSE",10.97663,10.97663,2.01723,2.01723,3.96941234178369
"ARSEP1",0,0,0,0,1
"ARSF",0.68996,0.68996,0.49655,0.49655,1.12923724566503
"ARSFP1",0,0,0,0,1
"ARSG",3.84705,3.84705,3.87929,3.87929,0.993392481283137
"ARSH",0,0,0,0,1
"ARSI",2.20578,2.20578,7.04479,7.04479,0.398491446016615
"ARSJ",0.42861,0.42861,0.62069,0.62069,0.881482578407962
"ARSK",3.90977,3.90977,1.83102,1.83102,1.73427598533391
"ART1",0.04182,0.04182,0,0,1.04182
"ART3",5.93783,5.93783,19.14817,19.14817,0.344340453748405
"ART4",0.06272,0.06272,0.24827,0.24827,0.851354274315653
"ART5",0.16726,0.16726,2.29654,2.29654,0.354086405746631
"ARTN",1.22311,1.22311,1.48965,1.48965,0.892940774807704
"ARV1",33.04487,33.04487,32.52395,32.52395,1.01553874170556
"ARVCF",45.76731,45.76731,19.64472,19.64472,2.2653399997675
"ARX",0.05227,0.05227,0.12414,0.12414,0.936066682085861
"AS3MT",6.00056,6.00056,12.22752,12.22752,0.529242065028063
"ASAH1",137.56327,137.56327,197.68853,197.68853,0.697389376226197
"ASAH2",0.15681,0.15681,0.18621,0.18621,0.975215181123073
"ASAH2B",1.81898,1.81898,0.55862,0.55862,1.80863841090195
"ASAH2C",0.04182,0.04182,0,0,1.04182
"ASAP1",14.12326,14.12326,13.31372,13.31372,1.05655692580266
"ASAP2",1.50537,1.50537,6.92065,6.92065,0.316308636286163
"ASAP3",26.81433,26.81433,18.15507,18.15507,1.45206099481756
"ASB1",37.24735,37.24735,122.39931,122.39931,0.309947843306417
"ASB10",0,0,0,0,1
"ASB11",0.01045,0.01045,0.24827,0.24827,0.809480320763937
"ASB12",0.43907,0.43907,0.37241,0.37241,1.04857149102673
"ASB13",46.04956,46.04956,46.95491,46.95491,0.981120807024766
"ASB14",0.5436,0.5436,0.43448,0.43448,1.07606937705649
"ASB15",0,0,0,0,1
"ASB16",0.39725,0.39725,2.11033,2.11033,0.449228859960197
"ASB17",0,0,0,0,1
"ASB18",0.17772,0.17772,0.0931,0.0931,1.07741286250114
"ASB2",1.49491,1.49491,3.13446,3.13446,0.603442771244612
"ASB3",9.28309,9.28309,23.46194,23.46194,0.420370992652259
"ASB4",0.18817,0.18817,2.60688,2.60688,0.32941766845584
"ASB5",0.26135,0.26135,3.47584,3.47584,0.281813022806892
"ASB6",60.60143,60.60143,8.47237,8.47237,6.50327531547015
"ASB7",2.27896,2.27896,2.42068,2.42068,0.958569641123987
"ASB8",21.05422,21.05422,15.88957,15.88957,1.30578931257575
"ASB9",1.59945,1.59945,2.04826,2.04826,0.852765184072225
"ASB9P1",0,0,0,0,1
"ASCC1",23.55271,23.55271,37.36531,37.36531,0.639971630621517
"ASCC2",38.83635,38.83635,59.05829,59.05829,0.663294775791985
"ASCC3",9.87896,9.87896,5.61721,5.61721,1.64404031306245
"ASCL1",0.06272,0.06272,13.59303,13.59303,0.0728238069818263
"ASCL2",2.60303,2.60303,1.0862,1.0862,1.72707794075352
"ASCL3",0.02091,0.02091,0,0,1.02091
"ASCL4",0.98267,0.98267,0,0,1.98267
"ASF1A",13.17195,13.17195,11.51373,11.51373,1.13251204876564
"ASF1B",2.09079,2.09079,0.86896,0.86896,1.65374860885198
"ASGR1",4.30702,4.30702,6.20686,6.20686,0.736384500323303
"ASGR2",1.97579,1.97579,2.85516,2.85516,0.771897923821579
"ASH1L",3.32435,3.32435,9.34133,9.34133,0.418161880531808
"ASH2L",23.45862,23.45862,29.11018,29.11018,0.812304011467218
"ASH2LP1",0,0,0,0,1
"ASIC1",20.17609,20.17609,9.18615,9.18615,2.07891008869887
"ASIC2",1.14993,1.14993,6.17583,6.17583,0.299607153458206
"ASIC3",78.80173,78.80173,42.45493,42.45493,1.83642523414489
"ASIC4",0.3868,0.3868,4.87239,4.87239,0.236155977378887
"ASIC5",0,0,0,0,1
"ASIP",4.69381,4.69381,1.89309,1.89309,1.96807219962048
"ASL",79.58577,79.58577,33.67222,33.67222,2.32421719751432
"ASLP1",0.02091,0.02091,1.14827,1.14827,0.475224250210635
"ASMT",0,0,0,0,1
"ASMTL",0,0,0,0,1
"ASNA1",120.40837,120.40837,45.46526,45.46526,2.61288476595203
"ASNS",80.75661,80.75661,24.45503,24.45503,3.21180568241326
"ASNSD1",35.48064,35.48064,16.60335,16.60335,2.07236917972999
"ASNSP1",0.53315,0.53315,0,0,1.53315
"ASNSP3",0.02091,0.02091,0,0,1.02091
"ASNSP4",0,0,0,0,1
"ASNSP5",0,0,0,0,1
"ASPA",12.16837,12.16837,42.45493,42.45493,0.303035121676643
"ASPDH",9.00083,9.00083,22.74815,22.74815,0.421120382008704
"ASPG",0.39725,0.39725,0.65172,0.65172,0.845936357251834
"ASPH",94.24218,94.24218,29.91707,29.91707,3.08056940712687
"ASPHD1",112.17067,112.17067,190.42651,190.42651,0.591196433555624
"ASPHD2",8.97993,8.97993,2.11033,2.11033,3.20864024074616
"ASPM",0.26135,0.26135,0.27931,0.27931,0.98596118219978
"ASPN",0.22999,0.22999,1.24137,1.24137,0.548767048724664
"ASPRV1",2.17442,2.17442,5.36894,5.36894,0.498422029411488
"ASPSCR1",56.69166,56.69166,80.6892,80.6892,0.7062336269666
"ASRGL1",35.81517,35.81517,82.89263,82.89263,0.438836760750021
"ASS1",135.71292,135.71292,43.85148,43.85148,3.04812505629692
"ASS1P1",0,0,0,0,1
"ASS1P10",0.04182,0.04182,0.15517,0.15517,0.901875914367582
"ASS1P11",0.02091,0.02091,0.34138,0.34138,0.761089325918084
"ASS1P12",0.1359,0.1359,0,0,1.1359
"ASS1P2",0.05227,0.05227,0,0,1.05227
"ASS1P4",0,0,0,0,1
"ASS1P5",0,0,0,0,1
"ASS1P6",0,0,0,0,1
"ASS1P7",0,0,0,0,1
"ASS1P9",0,0,0,0,1
"ASTE1",5.76012,5.76012,6.79651,6.79651,0.867070009529905
"ASTL",0.02091,0.02091,0.15517,0.15517,0.883774682514262
"ASTN1",8.92766,8.92766,8.56547,8.56547,1.0378643182196
"ASTN2",44.34557,44.34557,24.29986,24.29986,1.79232493776645
"ASUN",15.44046,15.44046,51.05143,51.05143,0.315850304208741
"ASXL1",11.83385,11.83385,26.03778,26.03778,0.474663600339969
"ASXL2",1.27538,1.27538,2.11033,2.11033,0.731555815620851
"ASXL3",0.49133,0.49133,1.52068,1.52068,0.591637970706317
"ASZ1",0,0,0.15517,0.15517,0.865673450660942
"ATAD1",23.64679,23.64679,17.81369,17.81369,1.31004550409835
"ATAD2",1.76671,1.76671,2.63792,2.63792,0.760519747548049
"ATAD2B",0.98267,0.98267,2.48274,2.48274,0.569284528847976
"ATAD3A",22.55958,22.55958,14.18268,14.18268,1.55174053592646
"ATAD3B",10.5062,10.5062,13.43785,13.43785,0.79694691384105
"ATAD3C",3.54388,3.54388,19.39644,19.39644,0.22277809264754
"ATAD5",0.28226,0.28226,0.55862,0.55862,0.822689302074912
"ATAT1",14.28007,14.28007,22.40677,22.40677,0.652805577189847
"ATCAY",24.15903,24.15903,9.80684,9.80684,2.32806537341165
"ATE1",5.68694,5.68694,23.05849,23.05849,0.277945124569331
"ATF1",5.01789,5.01789,12.56889,12.56889,0.443506432729575
"ATF1P1",0,0,0,0,1
"ATF2",13.7051,13.7051,13.43785,13.43785,1.01851037377449
"ATF3",17.93894,17.93894,41.4308,41.4308,0.446348878644758
"ATF4",323.32961,323.32961,226.79871,226.79871,1.42375525304775
"ATF4P1",0,0,0,0,1
"ATF4P2",0,0,0,0,1
"ATF4P3",0.03136,0.03136,0,0,1.03136
"ATF4P4",0.08363,0.08363,0.86896,0.86896,0.579803741118055
"ATF5",16.24541,16.24541,18.34128,18.34128,0.891637471770224
"ATF6",8.44678,8.44678,9.86891,9.86891,0.869156152732887
"ATF6B",33.00306,33.00306,70.97546,70.97546,0.472425740662165
"ATF7",10.1194,10.1194,34.13774,34.13774,0.316451769521887
"ATF7IP",3.43934,3.43934,13.12751,13.12751,0.314233718468435
"ATF7IP2",47.89991,47.89991,8.81374,8.81374,4.98280064481024
"ATG10",17.77168,17.77168,124.85102,124.85102,0.149157948819167
"ATG12",34.21571,34.21571,29.63776,29.63776,1.14942182457203
"ATG12P2",0,0,0,0,1
"ATG13",73.11479,73.11479,56.97899,56.97899,1.27830426159545
"ATG14",4.09794,4.09794,13.40682,13.40682,0.353856020967847
"ATG16L1",14.69823,14.69823,12.25855,12.25855,1.18400805517949
"ATG16L2",15.26274,15.26274,34.88256,34.88256,0.453221286329626
"ATG2A",10.6421,10.6421,8.37926,8.37926,1.24125997146896
"ATG2B",4.1293,4.1293,6.73444,6.73444,0.66317664885887
"ATG3",70.86719,70.86719,120.47518,120.47518,0.591620362283061
"ATG3P1",0,0,0,0,1
"ATG4A",13.32876,13.32876,3.78619,3.78619,2.99377166389132
"ATG4AP1",0,0,0,0,1
"ATG4B",81.71837,81.71837,55.24107,55.24107,1.47078229486032
"ATG4C",4.21293,4.21293,17.06887,17.06887,0.288503376248764
"ATG4D",35.54336,35.54336,28.08605,28.08605,1.25638785603408
"ATG5",17.80304,17.80304,28.64467,28.64467,0.634280631223083
"ATG7",48.71532,48.71532,95.05808,95.05808,0.517554796015077
"ATG9A",41.01077,41.01077,32.21361,32.21361,1.26486611964192
"ATG9B",6.60688,6.60688,9.89994,9.89994,0.697882740638939
"ATHL1",24.88035,24.88035,33.88946,33.88946,0.741781328802452
"ATIC",129.12695,129.12695,64.11688,64.11688,1.99835971870888
"ATL1",97.78606,97.78606,47.29628,47.29628,2.04541757667464
"ATL2",8.1018,8.1018,8.75167,8.75167,0.933358081231215
"ATL3",26.80388,26.80388,14.43095,14.43095,1.80182555189408
"ATM",4.57882,4.57882,23.55504,23.55504,0.227196534805075
"ATMIN",20.70924,20.70924,14.95854,14.95854,1.36035251345048
"ATN1",48.29716,48.29716,122.95792,122.95792,0.397692700877846
"ATOH1",0,0,0,0,1
"ATOH7",0.45997,0.45997,0,0,1.45997
"ATOH8",24.37857,24.37857,9.74477,9.74477,2.36194632365327
"ATOX1",265.00713,265.00713,125.68894,125.68894,2.09968707607783
"ATP10A",1.23356,1.23356,4.81032,4.81032,0.384412562475044
"ATP10B",3.5857,3.5857,29.63776,29.63776,0.1496747804017
"ATP10D",2.7912,2.7912,6.4241,6.4241,0.510661224929621
"ATP11A",15.28365,15.28365,21.32057,21.32057,0.729535580856582
"ATP11B",9.50262,9.50262,5.2448,5.2448,1.68181847296951
"ATP11C",7.96589,7.96589,5.55514,5.55514,1.36776483797448
"ATP12A",0.04182,0.04182,0,0,1.04182
"ATP13A1",25.76894,25.76894,39.1653,39.1653,0.666469315553475
"ATP13A2",403.8876,403.8876,48.78593,48.78593,8.1325707885742
"ATP13A3",7.0355,7.0355,17.37921,17.37921,0.437205951724802
"ATP13A4",0.15681,0.15681,6.36203,6.36203,0.157131932361047
"ATP13A5",0.03136,0.03136,0.12414,0.12414,0.917465796075222
"ATP1A1",611.04268,611.04268,162.52666,162.52666,3.74277001682784
"ATP1A1OS",19.1516,19.1516,17.22404,17.22404,1.10577018048687
"ATP1A2",86.75717,86.75717,91.33396,91.33396,0.950432213673062
"ATP1A3",312.21708,312.21708,90.80638,90.80638,3.41171365214487
"ATP1A4",0.06272,0.06272,0.37241,0.37241,0.774345858744836
"ATP1B1",448.08682,448.08682,296.96728,296.96728,1.5071682367272
"ATP1B1P1",0.11499,0.11499,0,0,1.11499
"ATP1B2",33.00306,33.00306,75.50647,75.50647,0.444446855279037
"ATP1B3",171.65354,171.65354,93.72361,93.72361,1.82270861509607
"ATP1B4",0,0,0.21724,0.21724,0.82153067595544
"ATP2A1",0.41816,0.41816,14.95854,14.95854,0.0888652721364235
"ATP2A2",34.1739,34.1739,66.35135,66.35135,0.522244914170243
"ATP2A3",3.04209,3.04209,8.72064,8.72064,0.415825501201567
"ATP2B1",10.5062,10.5062,7.23099,7.23099,1.39791203731264
"ATP2B2",13.11968,13.11968,3.56895,3.56895,3.09035555215093
"ATP2B3",13.52739,13.52739,1.45861,1.45861,5.90878179133738
"ATP2B4",28.69604,28.69604,10.89304,10.89304,2.49692593315082
"ATP2C1",135.01251,135.01251,57.3514,57.3514,2.3309211090051
"ATP2C2",0.31362,0.31362,2.11033,2.11033,0.422341037767697
"ATP4A",0.02091,0.02091,0.58965,0.58965,0.642223130877866
"ATP4B",0.01045,0.01045,0.12414,0.12414,0.898864910064583
"ATP5A1",873.65587,873.65587,271.95363,271.95363,3.2044119361959
"ATP5A1P1",0,0,0,0,1
"ATP5A1P10",0,0,0,0,1
"ATP5A1P2",0,0,0,0,1
"ATP5A1P3",0.01045,0.01045,0,0,1.01045
"ATP5A1P5",0,0,0,0,1
"ATP5A1P6",0,0,0,0,1
"ATP5A1P7",0,0,0,0,1
"ATP5A1P8",0,0,0,0,1
"ATP5A1P9",0,0,0,0,1
"ATP5B",1324.10527,1324.10527,332.84294,332.84294,3.9692475449683
"ATP5BP1",0,0,0,0,1
"ATP5C1",455.32094,455.32094,198.34025,198.34025,2.28915605353159
"ATP5C1P1",0.01045,0.01045,0,0,1.01045
"ATP5D",675.61661,675.61661,201.66093,201.66093,3.33866330328199
"ATP5E",110.00671,110.00671,164.54389,164.54389,0.670557578416213
"ATP5EP1",0,0,0,0,1
"ATP5EP2",0.21953,0.21953,1.92413,1.92413,0.417057381169784
"ATP5F1",440.99905,440.99905,134.44062,134.44062,3.26341573155823
"ATP5F1P1",0.02091,0.02091,0,0,1.02091
"ATP5F1P2",0,0,0,0,1
"ATP5F1P3",0,0,0,0,1
"ATP5F1P4",0.02091,0.02091,0,0,1.02091
"ATP5F1P5",1.12902,1.12902,1.9862,1.9862,0.712952916750385
"ATP5F1P6",0,0,0,0,1
"ATP5G1",377.58551,377.58551,270.40191,270.40191,1.39492573946882
"ATP5G1P1",0,0,0,0,1
"ATP5G1P3",0,0,0.83793,0.83793,0.544090362527408
"ATP5G1P4",0.11499,0.11499,0,0,1.11499
"ATP5G1P5",0,0,0,0,1
"ATP5G1P6",0,0,0,0,1
"ATP5G1P7",0,0,0,0,1
"ATP5G1P8",0,0,0,0,1
"ATP5G2",353.54147,353.54147,306.96033,306.96033,1.15125694923109
"ATP5G2P1",0,0,0,0,1
"ATP5G2P3",0,0,0,0,1
"ATP5G2P4",0,0,0,0,1
"ATP5G3",629.29525,629.29525,151.13707,151.13707,4.14294326819887
"ATP5H",529.78428,529.78428,205.32297,205.32297,2.57258937286527
"ATP5HP1",0,0,0,0,1
"ATP5I",1084.80435,1084.80435,757.67156,757.67156,1.43119158176959
"ATP5J",333.48038,333.48038,156.28877,156.28877,2.12653694221145
"ATP5J2",1249.19241,1249.19241,387.40125,387.40125,3.21881664901954
"ATP5J2-PTCD1",0.22999,0.22999,0,0,1.22999
"ATP5J2LP",0,0,0,0,1
"ATP5J2P3",0,0,0,0,1
"ATP5J2P6",0,0,0,0,1
"ATP5JP1",0,0,0,0,1
"ATP5L",377.8364,377.8364,342.71185,342.71185,1.10219185052828
"ATP5L2",0,0,0,0,1
"ATP5LP2",0.08363,0.08363,0,0,1.08363
"ATP5LP3",0,0,2.57585,2.57585,0.279653788609701
"ATP5LP4",0,0,0,0,1
"ATP5LP5",0,0,0,0,1
"ATP5LP6",0,0,0,0,1
"ATP5LP7",0,0,0,0,1
"ATP5O",471.87996,471.87996,180.99208,180.99208,2.59835460971708
"ATP5S",17.43716,17.43716,28.33432,28.33432,0.628518404380943
"ATP5SL",87.44713,87.44713,26.19295,26.19295,3.25257575952591
"ATP6AP1",167.45106,167.45106,130.18892,130.18892,1.28403420044925
"ATP6AP1L",4.41156,4.41156,5.83445,5.83445,0.791806217032826
"ATP6AP2",152.20923,152.20923,54.86865,54.86865,2.74231129622785
"ATP6V0A1",192.22687,192.22687,128.451,128.451,1.49266417408904
"ATP6V0A2",3.57524,3.57524,4.93445,4.93445,0.770962768243055
"ATP6V0A4",0.07318,0.07318,1.52068,1.52068,0.425750194391989
"ATP6V0B",603.90265,603.90265,183.28862,183.28862,3.2823657261094
"ATP6V0C",947.10518,947.10518,577.02086,577.02086,1.64026118365348
"ATP6V0CP1",0.08363,0.08363,0,0,1.08363
"ATP6V0CP2",0,0,0,0,1
"ATP6V0CP3",0.6586,0.6586,0.89999,0.89999,0.872951962905068
"ATP6V0D1",298.31336,298.31336,79.04438,79.04438,3.73934259969282
"ATP6V0D2",0,0,0.49655,0.49655,0.668203534796699
"ATP6V0E1",433.9531,433.9531,258.2675,258.2675,1.67762291841438
"ATP6V0E1P1",0,0,0,0,1
"ATP6V0E1P2",0,0,4.62411,4.62411,0.177805910624081
"ATP6V0E1P3",0,0,0,0,1
"ATP6V0E1P4",0,0,0,0,1
"ATP6V0E2",541.76449,541.76449,211.87121,211.87121,2.54973178383305
"ATP6V1A",59.01244,59.01244,18.65162,18.65162,3.0538164283657
"ATP6V1B1",0.73178,0.73178,0.83793,0.83793,0.942244808017716
"ATP6V1B2",175.12424,175.12424,44.06872,44.06872,3.90790419608101
"ATP6V1C1",37.55052,37.55052,17.84473,17.84473,2.04569235006286
"ATP6V1C2",0.37634,0.37634,1.55172,1.55172,0.539377361152477
"ATP6V1D",158.30387,158.30387,104.64768,104.64768,1.50787854499029
"ATP6V1E1",489.19167,489.19167,167.9887,167.9887,2.90073638059823
"ATP6V1E1P1",0,0,0,0,1
"ATP6V1E2",4.11885,4.11885,10.4896,10.4896,0.44552029661607
"ATP6V1F",442.14898,442.14898,204.76436,204.76436,2.15367219084977
"ATP6V1G1",235.56887,235.56887,78.36162,78.36162,2.98089769336866
"ATP6V1G1P2",0.07318,0.07318,0,0,1.07318
"ATP6V1G1P3",0,0,0,0,1
"ATP6V1G1P4",0,0,0,0,1
"ATP6V1G1P6",0,0,0,0,1
"ATP6V1G1P7",0,0,0,0,1
"ATP6V1G2",205.51382,205.51382,119.48208,119.48208,1.71406253942495
"ATP6V1G2-DDX39B",9.25173,9.25173,1.86206,1.86206,3.58194097957415
"ATP6V1G3",0,0,0,0,1
"ATP6V1H",139.81086,139.81086,98.99944,98.99944,1.40811648545232
"ATP7A",1.83989,1.83989,1.55172,1.55172,1.11293166961892
"ATP7B",1.08721,1.08721,0.86896,0.86896,1.11677617498502
"ATP8A1",34.3098,34.3098,39.66184,39.66184,0.868376836857358
"ATP8A2",53.25232,53.25232,21.94125,21.94125,2.36483713834251
"ATP8A2P1",0,0,0.52758,0.52758,0.654630199400359
"ATP8A2P2",0,0,0.12414,0.12414,0.889568914903838
"ATP8A2P3",0,0,0,0,1
"ATP8B1",0.59587,0.59587,2.48274,2.48274,0.458222548912638
"ATP8B2",13.31831,13.31831,7.5103,7.5103,1.68246830311505
"ATP8B3",1.17084,1.17084,1.83102,1.83102,0.76680489717487
"ATP8B4",2.1326,2.1326,2.66895,2.66895,0.853813761430382
"ATP8B5P",0.06272,0.06272,0.31034,0.31034,0.811026145885801
"ATP9A",35.53291,35.53291,35.1929,35.1929,1.00939438398139
"ATP9B",16.4963,16.4963,53.13073,53.13073,0.32322305647827
"ATPAF1",68.03418,68.03418,83.63746,83.63746,0.815645696361871
"ATPAF1-AS1",0.28226,0.28226,1.58275,1.58275,0.496470815990708
"ATPAF2",21.71281,21.71281,29.20328,29.20328,0.751998127355704
"ATPBD4",11.49932,11.49932,73.76855,73.76855,0.167173497413017
"ATPIF1",845.32572,845.32572,225.46424,225.46424,3.7371274157898
"ATR",29.63689,29.63689,17.06887,17.06887,1.69556203570007
"ATRAID",135.03342,135.03342,195.64027,195.64027,0.691788207979983
"ATRIP",5.82284,5.82284,2.69998,2.69998,1.84402077849069
"ATRN",10.90345,10.90345,9.71374,9.71374,1.11104525590503
