"Hs_symbol","DRG","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"ARPC5L",103.32665,103.32665,18.37747,17.494083,17.368545,17.7466993333333,476,437,428,5.56506764977543
"ARPP19",128.13382,128.13382,290.337039,197.064697,171.39555,219.599095333333,1244,1207,1075,0.585377831241212
"ARPP21",2.89574,2.89574,0.125237,0.016446,0,0.0472276666666667,3,1,0,3.72005068620863
"ARR3",0.02091,0.02091,0.284482,0,0,0.0948273333333333,5,0,0,0.932484939786548
"ARRB1",28.95739,28.95739,8.129203,3.925145,8.10783,6.720726,469,263,247,3.88012603996049
"ARRB2",86.16129,86.16129,0.935565,1.528129,0.897862,1.12051866666667,30,45,25,41.103759834858
"ARRDC1",40.27899,40.27899,13.880246,17.487779,12.382451,14.583492,334,367,253,2.64889217384653
"ARRDC2",21.13785,21.13785,1.410116,1.086786,1.094863,1.197255,31,19,22,10.0752302304466
"ARRDC3",9.53398,9.53398,15.678915,5.497186,7.020536,9.398879,326,388,238,1.01299188114411
"ARRDC4",12.01157,12.01157,6.672705,5.478983,3.775637,5.30910833333333,518,435,295,2.06234689793724
"ARRDC5",0.20908,0.20908,0,0,0,0,0,0,0,1.20908
"ARSA",27.94336,27.94336,9.567919,8.470341,5.854177,7.96414566666667,469,418,308,3.22879179748566
"ARSB",3.26163,3.26163,4.330218,3.428719,2.74907,3.502669,387,282,262,0.946467528481441
"ARSD",10.90345,10.90345,9.943027,5.701404,3.95112,6.53185033333333,689,496,412,1.58041510030005
"ARSF",0.68996,0.68996,0.0447,0,0,0.0149,2,0,0,1.66514927579072
"ARSG",3.84705,3.84705,2.630917,2.520721,2.126285,2.42597433333333,195,175,161,1.41479460392922
"ARSH",0,0,0,0,0,0,0,0,0,1
"ARSI",2.20578,2.20578,0.104074,0.078482,0.195819,0.126125,6,5,2,2.84673548673549
"ARSJ",0.42861,0.42861,3.107711,1.524235,1.721677,2.11787433333333,147,113,112,0.458199993735048
"ARSK",3.90977,3.90977,1.198658,0.584861,0.83552,0.873013,42,36,38,2.62132190219716
"ART1",0.04182,0.04182,0,0,0,0,0,0,0,1.04182
"ART3",5.93783,5.93783,3.369878,8.769966,4.183535,5.44112633333333,22,24,22,1.07711441151157
"ART4",0.06272,0.06272,0.206332,0.020354,0.010338,0.079008,3,2,1,0.984904653162905
"ART5",0.16726,0.16726,1.240118,0.871758,0.775561,0.962479,25,14,13,0.594788530221215
"ARTN",1.22311,1.22311,0.492266,0,0.051938,0.181401333333333,6,0,1,1.88175680632379
"ARV1",33.04487,33.04487,8.81615,11.714385,9.459818,9.99678433333333,203,257,219,3.09589321460125
"ARVCF",45.76731,45.76731,34.190975,16.876026,33.565445,28.2108153333333,1017,652,666,1.60102720401072
"ARX",0.05227,0.05227,0,0,0,0,0,0,0,1.05227
"AS3MT",6.00056,6.00056,11.695358,10.127186,8.963928,10.2621573333333,445,401,385,0.621600266520873
"ASAH1",137.56327,137.56327,297.525014,255.376081,227.799242,260.233445666667,7045,6523,5596,0.530419332970122
"ASAH2",0.15681,0.15681,0.667889,1.749747,0.300199,0.905945,17,27,11,0.606948259262466
"ASAH2B",1.81898,1.81898,2.468708,1.396753,0.993544,1.61966833333333,81,74,64,1.0760827865614
"ASAP1",14.12326,14.12326,24.381107,10.513306,7.512384,14.135599,1213,811,627,0.999184769628212
"ASAP2",1.50537,1.50537,10.854074,4.772176,3.851981,6.49274366666667,477,392,214,0.334372842773971
"ASAP3",26.81433,26.81433,16.969272,12.010316,10.287334,13.088974,700,517,418,1.97419130733012
"ASB1",37.24735,37.24735,19.437249,18.406173,13.178527,17.0073163333333,604,439,389,2.12398945473071
"ASB10",0,0,1.123839,0.764755,0.290399,0.726331,34,26,10,0.579263188809099
"ASB11",0.01045,0.01045,1.838922,0.994973,1.006037,1.27997733333333,81,47,46,0.443184230486502
"ASB12",0.43907,0.43907,0.666194,0.350529,0.398437,0.47172,16,8,9,0.97781507351942
"ASB13",46.04956,46.04956,3.727082,3.194073,2.402292,3.10781566666667,121,102,66,11.4536687665391
"ASB14",0.5436,0.5436,0.211347,0.159605,0.068025,0.146325666666667,13,10,4,1.34656323668347
"ASB15",0,0,0.172494,0.033944,0.182111,0.129516333333333,10,3,1,0.885334696355284
"ASB16",0.39725,0.39725,2.074402,1.407429,0.869774,1.450535,97,56,30,0.570181613402788
"ASB17",0,0,0,0,0,0,0,0,0,1
"ASB18",0.17772,0.17772,0.12043,0.067585,0.27135,0.153121666666667,3,5,10,1.02133194964972
"ASB2",1.49491,1.49491,130.397366,86.18076,78.972535,98.516887,5108,3862,3325,0.0250702174797731
"ASB3",9.28309,9.28309,5.271822,6.152629,3.283557,4.90266933333333,162,203,131,1.74210842913556
"ASB4",0.18817,0.18817,0.109257,0.065721,0.04037,0.0717826666666667,8,5,3,1.10859228923277
"ASB5",0.26135,0.26135,0.070639,0.149099,0.042879,0.087539,3,3,2,1.15982047540364
"ASB6",60.60143,60.60143,2.835342,1.720606,1.559584,2.03851066666667,212,137,126,20.2735605557635
"ASB7",2.27896,2.27896,1.46067,1.133667,1.000439,1.19825866666667,137,109,95,1.49161700109299
"ASB8",21.05422,21.05422,43.114206,13.396206,19.542291,25.350901,437,334,338,0.836943677941031
"ASB9",1.59945,1.59945,0.700042,0.218793,0,0.306278333333333,5,4,0,1.98996640583235
"ASCC1",23.55271,23.55271,21.388599,17.915711,19.094322,19.4662106666667,352,323,299,1.19967053989086
"ASCC2",38.83635,38.83635,123.967049,95.034183,59.167275,92.7228356666667,835,639,528,0.425044224458609
"ASCC3",9.87896,9.87896,8.633864,10.87613,9.344499,9.61816433333333,489,417,286,1.02456127617539
"ASCL1",0.06272,0.06272,0,0,0,0,0,0,0,1.06272
"ASCL2",2.60303,2.60303,0.026683,0,0,0.00889433333333333,1,0,0,3.57126597004047
"ASCL3",0.02091,0.02091,0,0,0,0,0,0,0,1.02091
"ASCL4",0.98267,0.98267,0,0,0,0,0,0,0,1.98267
"ASF1A",13.17195,13.17195,8.094888,7.068881,5.778384,6.98071766666667,237,275,196,1.77577388299206
"ASF1B",2.09079,2.09079,4.327803,3.172785,3.107031,3.535873,148,103,100,0.681410171757454
"ASGR1",4.30702,4.30702,1.255186,1.170521,1.053763,1.15982333333333,31,24,24,2.4571546746879
"ASGR2",1.97579,1.97579,0,0,0,0,0,0,0,2.97579
"ASH1L",3.32435,3.32435,7.569621,3.704408,2.307236,4.52708833333333,610,318,329,0.78239205512969
"ASH2L",23.45862,23.45862,33.535912,16.55768,15.024294,21.705962,644,491,423,1.0771893302737
"ASIC1",20.17609,20.17609,1.453966,0.893803,1.074822,1.14086366666667,61,62,57,9.89137717161189
"ASIC2",1.14993,1.14993,0,0,0,0,0,0,0,2.14993
"ASIC3",78.80173,78.80173,10.696621,7.771813,9.073986,9.18080666666667,170,116,113,7.83844862325906
"ASIC4",0.3868,0.3868,0.135293,0.238129,0.477661,0.283694333333333,8,6,8,1.0803194841555
"ASIC5",0,0,0,0,0,0,0,0,0,1
"ASIP",4.69381,4.69381,0,0,0,0,0,0,0,5.69381
"ASL",79.58577,79.58577,29.628104,15.598314,14.973515,20.0666443333333,143,113,93,3.8252779476839
"ASMT",0,0,0.15591,0.204535,0.346994,0.235813,4,5,8,0.809183913747468
"ASMTL",0,0,7.204759,5.523455,6.487316,6.40517666666667,309,202,244,0.135040667497017
"ASNS",80.75661,80.75661,5.022434,5.507234,2.821585,4.45041766666667,125,114,71,15.0000632979014
"ASNSD1",35.48064,35.48064,6.013604,5.919881,4.085389,5.33962466666667,207,222,122,5.7543848284604
"ASNSP1",0.53315,0.53315,0,0,0,0,0,0,0,1.53315
"ASNSP3",0.02091,0.02091,0.387694,0.252235,0.085908,0.241945666666667,9,6,2,0.822024688680691
"ASPA",12.16837,12.16837,0.12343,0.028998,0.009128,0.053852,14,3,1,12.4954642587384
"ASPDH",9.00083,9.00083,0.675928,0,0,0.225309333333333,1,0,0,8.16188184316994
"ASPG",0.39725,0.39725,26.043084,24.63976,10.416184,20.3663426666667,311,236,182,0.0653949073923555
"ASPH",94.24218,94.24218,90.996237,49.649712,46.183058,62.2763356666667,1798,1369,1267,1.50517849993284
"ASPHD1",112.17067,112.17067,0.83405,0.506137,0.054876,0.465021,7,6,2,77.2484967792271
"ASPHD2",8.97993,8.97993,0.13705,0.129163,0.139229,0.135147333333333,10,9,10,8.79174861882833
"ASPM",0.26135,0.26135,0.921767,1.762517,0.911601,1.19862833333333,126,176,75,0.573698601476527
"ASPN",0.22999,0.22999,0.082816,0.030534,0,0.0377833333333333,3,1,0,1.18520885862495
"ASPRV1",2.17442,2.17442,0.327305,0.36876,0.303685,0.33325,15,16,13,2.38096381023814
"ASPSCR1",56.69166,56.69166,12.921489,13.845162,9.878922,12.215191,284,231,214,4.36555627535009
"ASRGL1",35.81517,35.81517,2.206865,2.971183,1.035434,2.07116066666667,50,47,31,11.9873800155034
"ASS1",135.71292,135.71292,48.225269,44.759104,41.10582,44.696731,462,409,371,2.99174398273697
"ASS1P1",0,0,0,0,0,0,0,0,0,1
"ASS1P10",0.04182,0.04182,0,0,0,0,0,0,0,1.04182
"ASS1P11",0.02091,0.02091,0,0,0,0,0,0,0,1.02091
"ASS1P12",0.1359,0.1359,0,0,0,0,0,0,0,1.1359
"ASS1P2",0.05227,0.05227,0,0,0.046253,0.0154176666666667,0,0,1,1.03629278329804
"ASS1P4",0,0,0,0,0,0,0,0,0,1
"ASS1P5",0,0,0,0,0,0,0,0,0,1
"ASS1P6",0,0,0,0,0,0,0,0,0,1
"ASS1P7",0,0,0,0,0,0,0,0,0,1
"ASS1P9",0,0,0,0,0,0,0,0,0,1
"ASTE1",5.76012,5.76012,4.200968,4.084396,2.023463,3.43627566666667,46,30,28,1.52382775732226
"ASTL",0.02091,0.02091,0,0,0,0,0,0,0,1.02091
"ASTN1",8.92766,8.92766,0.012509,0.012903,0.019818,0.0150766666666667,2,1,3,9.7802070779547
"ASTN2",44.34557,44.34557,1.034297,1.613415,1.008773,1.21882833333333,47,56,40,20.436718478296
"ASXL1",11.83385,11.83385,14.537633,6.431254,4.765973,8.57828666666667,899,637,538,1.33988994552262
"ASXL2",1.27538,1.27538,4.06793,1.155966,0.837493,2.020463,371,248,178,0.753321593411341
"ASXL3",0.49133,0.49133,1.031544,0.542755,0.447446,0.673915,70,67,42,0.890923374245407
"ASZ1",0,0,0.058637,0.048719,0,0.0357853333333333,2,2,0,0.965451013659201
"ATAD1",23.64679,23.64679,18.134031,16.96403,14.340348,16.4794696666667,915,954,755,1.4100422078023
"ATAD2",1.76671,1.76671,6.552637,4.603577,3.68825,4.94815466666667,627,455,370,0.465137535092116
"ATAD2B",0.98267,0.98267,2.594145,1.392923,0.845077,1.610715,193,122,78,0.759435633533343
"ATAD3A",22.55958,22.55958,13.894152,10.651763,10.242641,11.5961853333333,448,333,313,1.87037419476944
"ATAD3B",10.5062,10.5062,7.47116,9.033367,6.560902,7.68847633333333,277,262,195,1.32430584587731
"ATAD3C",3.54388,3.54388,0.440367,0.282251,1.344187,0.688935,21,16,20,2.69038180865457
"ATAD5",0.28226,0.28226,0.496283,0.336746,0.239741,0.35759,59,44,30,0.944511966057499
"ATAT1",14.28007,14.28007,6.365911,5.028838,3.20121,4.86531966666667,176,149,119,2.60515553599551
"ATCAY",24.15903,24.15903,1.376216,1.448445,0.910163,1.24494133333333,54,57,28,11.2069877401399
"ATE1",5.68694,5.68694,20.213236,9.833209,7.313509,12.453318,347,298,237,0.497047642819415
"ATF1",5.01789,5.01789,9.140572,5.09247,6.410053,6.88103166666667,126,88,113,0.763591653292431
"ATF2",13.7051,13.7051,8.700738,4.812554,3.811631,5.77497433333333,216,179,148,2.17050268775926
"ATF3",17.93894,17.93894,44.878193,29.836885,32.374767,35.696615,1140,786,878,0.516095013123145
"ATF4",323.32961,323.32961,819.002903,732.518054,633.199166,728.240041,1883,1699,1556,0.444750139549729
"ATF5",16.24541,16.24541,55.964741,83.77999,19.511966,53.0855656666667,154,214,137,0.318854204211984
"ATF6",8.44678,8.44678,3.061806,2.567137,2.592848,2.740597,451,367,302,2.52547387489216
"ATF6B",33.00306,33.00306,17.48038,15.672296,11.473274,14.8753166666667,708,651,500,2.14188231415856
"ATF7",10.1194,10.1194,8.528492,8.000502,5.603306,7.37743333333333,321,287,196,1.32730390772034
"ATF7IP",3.43934,3.43934,11.37875,6.105159,5.939405,7.80777133333333,743,574,430,0.504025346707078
"ATF7IP2",47.89991,47.89991,8.926519,16.221791,7.491009,10.879773,185,288,175,4.11623269232501
"ATG10",17.77168,17.77168,8.358973,4.66674,5.30652,6.11074433333333,154,129,111,2.63990366128103
"ATG12",34.21571,34.21571,14.609844,9.736627,9.556628,11.301033,232,199,207,2.86282542287302
"ATG13",73.11479,73.11479,29.968305,26.030945,23.475347,26.4915323333333,787,623,553,2.69591338530578
"ATG14",4.09794,4.09794,2.817721,2.392335,1.885971,2.36534233333333,267,229,178,1.5148354892474
"ATG16L1",14.69823,14.69823,6.064191,5.143025,5.312295,5.50650366666667,330,265,225,2.4126982484346
"ATG16L2",15.26274,15.26274,14.367676,12.025126,7.736495,11.3764323333333,194,136,89,1.31400871931402
"ATG2A",10.6421,10.6421,4.917588,5.67285,3.853706,4.81471466666667,401,253,191,2.00217906937709
"ATG2B",4.1293,4.1293,2.462639,1.248707,1.60812,1.77315533333333,283,217,143,1.84962592551012
"ATG3",70.86719,70.86719,20.561184,15.841933,15.95353,17.4522156666667,335,324,303,3.89477292582407
"ATG4A",13.32876,13.32876,18.603068,15.187121,16.202676,16.6642883333333,440,393,358,0.811171088787141
"ATG4B",81.71837,81.71837,49.169063,34.319632,30.42612,37.971605,791,636,531,2.12252921069071
"ATG4C",4.21293,4.21293,3.354241,2.889005,0.638242,2.29382933333333,49,54,24,1.58263512539812
"ATG4D",35.54336,35.54336,45.576224,47.32527,42.373253,45.0915823333333,543,493,440,0.792842383577097
"ATG5",17.80304,17.80304,8.050168,7.168329,4.449505,6.55600066666667,211,202,150,2.48849104565987
"ATG7",48.71532,48.71532,7.375684,8.357736,5.758826,7.164082,147,113,86,6.08951747422429
"ATG9A",41.01077,41.01077,38.211947,27.309072,19.938666,28.4865616666667,1521,1159,912,1.42474292102668
"ATG9B",6.60688,6.60688,1.645053,1.189358,1.599899,1.47810333333333,23,18,15,3.06963793546409
"ATIC",129.12695,129.12695,55.905336,60.830247,51.684789,56.140124,727,736,569,2.27733054972019
"ATL1",97.78606,97.78606,0.787404,2.014548,2.213418,1.67179,16,24,22,36.9737367083491
"ATL2",8.1018,8.1018,9.980417,6.578344,5.36523,7.307997,232,211,190,1.09554685684167
"ATL3",26.80388,26.80388,1.577715,1.031904,0.688871,1.09949666666667,155,120,87,13.243117001059
"ATM",4.57882,4.57882,18.350937,11.990314,7.261356,12.5342023333333,442,334,223,0.412201610601014
"ATMIN",20.70924,20.70924,10.266238,8.448763,5.462206,8.059069,610,510,340,2.39640960897858
"ATN1",48.29716,48.29716,13.021416,15.484803,11.866103,13.4574406666667,1001,827,631,3.40981236835787
"ATOH1",0,0,0,0,0,0,0,0,0,1
"ATOH7",0.45997,0.45997,0.069179,0.037203,0.036732,0.0477046666666667,2,1,1,1.39349384082155
"ATOH8",24.37857,24.37857,2.874408,3.950396,2.815354,3.213386,136,140,96,6.02331948698743
"ATOX1",265.00713,265.00713,49.007105,52.587077,44.836118,48.8101,269,269,223,5.34042553618644
"ATP10A",1.23356,1.23356,0.07523,0.249232,0.266572,0.197011333333333,2,2,2,1.8659472452781
"ATP10B",3.5857,3.5857,0.049606,0.033236,0.058155,0.046999,3,2,4,4.37985136566511
"ATP10D",2.7912,2.7912,4.148455,3.344873,3.256701,3.583343,156,133,89,0.827169164515944
"ATP11A",15.28365,15.28365,19.229195,7.32123,4.957787,10.5027373333333,1620,850,666,1.4156326036249
"ATP11B",9.50262,9.50262,4.515076,2.293023,2.101606,2.96990166666667,300,243,195,2.64556174985023
"ATP11C",7.96589,7.96589,4.190178,2.237233,1.718224,2.71521166666667,126,94,72,2.41329184025854
"ATP12A",0.04182,0.04182,0,0,0,0,0,0,0,1.04182
"ATP13A1",25.76894,25.76894,14.646501,10.300442,7.5542,10.8337143333333,405,334,262,2.2620911107003
"ATP13A2",403.8876,403.8876,10.792738,8.375551,9.079747,9.416012,355,233,242,38.871652605623
"ATP13A3",7.0355,7.0355,53.524581,26.911793,21.758596,34.06499,3139,2078,1635,0.229160196537914
"ATP13A4",0.15681,0.15681,0.185998,0.180449,0.257895,0.208114,9,3,5,0.957533808895518
"ATP13A5",0.03136,0.03136,0.164895,0.305445,0.620409,0.363583,3,8,11,0.756360265565059
"ATP1A1",611.04268,611.04268,253.695111,255.616679,197.358703,235.556831,11134,8879,7042,2.58729658075272
"ATP1A2",86.75717,86.75717,17.250461,13.310192,12.304422,14.2883583333333,1342,866,967,5.74013037152997
"ATP1A3",312.21708,312.21708,110.310312,40.184939,32.916646,61.137299,2481,1999,1768,5.04072570003405
"ATP1A4",0.06272,0.06272,0.163893,0.194594,0.240597,0.199694666666667,11,6,7,0.885825393350086
"ATP1B1",448.08682,448.08682,104.780337,79.232635,64.679242,82.8974046666667,3411,3238,2577,5.35280944368029
"ATP1B2",33.00306,33.00306,11.290376,8.418287,5.71247,8.473711,453,462,352,3.58920173942397
"ATP1B3",171.65354,171.65354,96.829814,144.235407,102.259623,114.441614666667,538,546,381,1.49559186692364
"ATP1B4",0,0,0.185473,0.232001,0.065851,0.161108333333333,15,20,6,0.861246079536075
"ATP2A1",0.41816,0.41816,8.047301,1.514752,1.17667,3.57957433333333,41,39,29,0.309670702291618
"ATP2A2",34.1739,34.1739,1493.095985,1449.237056,1172.474965,1371.60266866667,28393,22594,17392,0.0256256969354195
"ATP2A3",3.04209,3.04209,1.200008,0.478477,1.177505,0.951996666666667,40,22,20,2.07074636397945
"ATP2B1",10.5062,10.5062,4.529301,4.98721,4.359528,4.62534633333333,234,193,128,2.0454207293548
"ATP2B2",13.11968,13.11968,1.707553,0.218548,0.224163,0.716754666666667,57,26,21,8.22463469833779
"ATP2B3",13.52739,13.52739,0,0,0,0,0,0,0,14.52739
"ATP2B4",28.69604,28.69604,149.867914,89.513144,69.979667,103.120241666667,10701,6535,5863,0.285209095989901
"ATP2C1",135.01251,135.01251,35.007336,26.939086,19.12993,27.0254506666667,661,555,452,4.85317833485449
"ATP2C2",0.31362,0.31362,0.033736,0.025214,0.076334,0.0450946666666667,1,1,3,1.25693876535587
"ATP4A",0.02091,0.02091,0,0,0,0,0,0,0,1.02091
"ATP4B",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"ATP6AP1",167.45106,167.45106,34.80551,31.420809,27.684559,31.303626,1420,1300,1105,5.21461770266904
"ATP6AP1L",4.41156,4.41156,2.360348,1.256486,1.163528,1.593454,66,51,57,2.08662270470191
"ATP6AP2",152.20923,152.20923,51.159393,46.623466,28.833982,42.2056136666667,457,485,322,3.54604915884349
"ATP6V0A1",192.22687,192.22687,29.235899,20.95729,22.059126,24.084105,699,546,459,7.70315982970092
"ATP6V0A2",3.57524,3.57524,6.951558,5.032504,3.68171,5.221924,343,247,217,0.735341672447301
"ATP6V0A4",0.07318,0.07318,0,0,0,0,0,0,0,1.07318
"ATP6V0B",603.90265,603.90265,72.986557,67.763306,56.446044,65.731969,990,964,759,9.06466059768145
"ATP6V0C",947.10518,947.10518,79.382276,68.392057,54.247523,67.3406186666667,1154,1029,865,13.8732308617868
"ATP6V0D1",298.31336,298.31336,58.178004,54.771621,43.632671,52.1940986666667,1280,1149,984,5.62681514495818
"ATP6V0D2",0,0,0.572786,0.475632,0.273909,0.440775666666667,8,3,3,0.694070578186241
"ATP6V0E1",433.9531,433.9531,76.594057,88.521114,67.921977,77.6790493333333,741,905,669,5.52819465519046
"ATP6V0E1P1",0,0,0,3.470177,0,1.15672566666667,0,1,0,0.463665831707541
"ATP6V0E1P4",0,0,0,0,0,0,0,0,0,1
"ATP6V0E2",541.76449,541.76449,14.638987,14.154957,15.358927,14.7176236666667,481,447,481,34.5322232871038
"ATP6V1A",59.01244,59.01244,5.671912,2.680728,2.097394,3.48334466666667,250,201,146,13.3856405121355
"ATP6V1B1",0.73178,0.73178,0,0.20028,0,0.06676,0,1,0,1.62340170235104
"ATP6V1B2",175.12424,175.12424,14.048894,9.730766,8.157827,10.645829,663,553,430,15.1233750727406
"ATP6V1C1",37.55052,37.55052,22.162864,20.006513,10.50588,17.558419,444,401,264,2.07725237801776
"ATP6V1C2",0.37634,0.37634,0.214699,0.244673,0.116805,0.192059,13,15,7,1.15459050265129
"ATP6V1D",158.30387,158.30387,101.160914,81.002511,79.986684,87.3833696666667,1067,1007,909,1.80241905916018
"ATP6V1E1",489.19167,489.19167,75.106298,63.982698,56.766216,65.2850706666667,1767,1467,1281,7.39520475832436
"ATP6V1E2",4.11885,4.11885,1.509202,1.849757,2.692113,2.017024,43,47,44,1.69665537960586
"ATP6V1F",442.14898,442.14898,89.571373,93.387018,86.035862,89.664751,918,914,833,4.88777584576392
"ATP6V1G1",235.56887,235.56887,26.313206,23.172984,21.472453,23.652881,620,599,543,9.59599285779216
"ATP6V1G1P2",0.07318,0.07318,0,0,0,0,0,0,0,1.07318
"ATP6V1G1P4",0,0,0,1.573685,0,0.524561666666667,0,3,0,0.655926238908014
"ATP6V1G2",205.51382,205.51382,6.670457,6.47578,4.802805,5.983014,162,162,109,29.5737370711272
"ATP6V1G3",0,0,0,0,0,0,0,0,0,1
"ATP6V1H",139.81086,139.81086,95.763248,95.754409,84.084168,91.867275,758,712,634,1.51625919894818
"ATP7A",1.83989,1.83989,0.951875,0.686501,0.601964,0.74678,146,116,72,1.62578573146017
"ATP7B",1.08721,1.08721,3.900667,2.888705,1.925159,2.90484366666667,241,121,98,0.534518197954318
"ATP8A1",34.3098,34.3098,2.83683,1.709872,1.166327,1.904343,169,84,81,12.1575860702403
"ATP8A2",53.25232,53.25232,0.061354,0.091449,0.025217,0.05934,13,15,5,51.2133215020673
"ATP8A2P2",0,0,0.068184,0,0,0.022728,2,0,0,0.97777708246963
"ATP8B1",0.59587,0.59587,0.621489,0.179634,0.164036,0.321719666666667,19,15,19,1.20741942504702
"ATP8B2",13.31831,13.31831,8.676285,5.843158,5.829171,6.78287133333333,452,321,293,1.83972076458157
"ATP8B3",1.17084,1.17084,1.333634,1.279151,0.933698,1.182161,43,41,30,0.994812023494142
"ATP8B4",2.1326,2.1326,0.017882,0,0.01665,0.0115106666666667,1,0,1,3.09695201764226
"ATP8B5P",0.06272,0.06272,0.054419,0.070348,0,0.041589,2,3,0,1.02028727261905
"ATP9A",35.53291,35.53291,2.258099,2.122839,2.000008,2.126982,377,341,317,11.6831212971485
"ATP9B",16.4963,16.4963,17.545659,10.482884,11.393464,13.140669,327,248,207,1.23730355331845
"ATPAF1",68.03418,68.03418,51.924408,48.35054,38.266664,46.1805373333333,1077,1054,780,1.46319189864815
"ATPAF2",21.71281,21.71281,20.262878,17.673435,16.625974,18.187429,234,227,208,1.18373389160163
"ATR",29.63689,29.63689,5.399759,5.271089,3.443398,4.70474866666667,240,202,127,5.37041888961979
"ATRAID",135.03342,135.03342,266.440566,217.218528,181.32832,221.662471333333,859,735,621,0.610940043849389
"ATRIP",5.82284,5.82284,1.673289,1.34279,1.958389,1.658156,103,73,78,2.56675680434105
"ATRN",10.90345,10.90345,5.352658,4.50538,4.18034,4.67945933333333,766,606,602,2.09587731883868
"ATRNL1",29.99233,29.99233,0.140164,0.510776,0.102633,0.251191,5,9,3,24.7702628935151
"ATRX",4.32793,4.32793,24.176946,4.119221,5.135061,11.1437426666667,498,351,296,0.438738710646811
"ATXN1",2.31032,2.31032,4.337149,3.283306,2.69138,3.43727833333333,715,490,462,0.746024871852754
"ATXN10",328.68202,328.68202,169.044854,141.516378,125.129628,145.230286666667,1557,1428,1130,2.25453992818542
